Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090014400_03072022000065;0061884200;;0090014400;S01;130207407R;SFDA--9393;5;1200;1000;975;715,860;45;GERB--1213_1200_1000;none;202208020000;202208051300;27;100
0090014400_03072022000066;0011130100;;0090014400;S01;544039318R;SLI---0770;18;1200;1000;975;372,000;45;GERB--1213_1200_1000;none;202208200000;202208241200;3;100
0090014400_03072022000067;0011130100;;0090014400;S01;544080408R;SLI---0770;3;1200;1000;975;410,040;45;GERB--1213_1200_1000;none;202207210000;202207251200;4;100
0090014400_03072022000068;0011130100;;0090014400;S01;545044946R;SLI---0601;6;1200;1000;750;518,200;45;GERB--1213_1200_1000;none;202207190000;202207221200;5;100
0090014400_03072022000069;0011130100;;0090014400;S01;551108631R;SLI---0770;2;1200;1000;975;768,016;45;GERB--1213_1200_1000;none;202208220000;202208251445;8;100
0090014400_03072022000070;0024727100;;0090014400;K02;120438864R;ECA---0021;1;1200;1000;345;84,420;0;GERB--3551_1200_1000;none;202208200000;202208240100;808;100
0090014400_03072022000071;0011130601;;0090014400;ILN;554B40348R;SLI---0770;8;1200;1000;975;716,400;45;GERB--1213_1200_1000;none;202208230000;202208261600;6;100
0090014400_03072022000072;0026065700;;0090014400;ILN;8200514555;ETM---4434;3;1275;1014;840;1139,000;140;GERB--0051_1275_1014;none;202208200000;202208242030;11;3
0090014400_03072022000073;0061861700;;0090014400;S01;551801733R;SLI---2112;1;1206;1010;385;160,160;0;GERB--0528_1206_1010;none;202208190000;202208231200;8;100
0090014400_03072022000074;0027830500;;0090014400;G01;8200779942;ETM---4434;1;1275;1014;840;1523,400;140;GERB--0051_1275_1014;none;202208110000;202208151000;24;1
0090014400_03072022000075;0011130601;;0090014400;ILN;555922213R;SLI---0770;2;1200;1000;975;537,000;45;GERB--1213_1200_1000;none;202208090000;202208121600;6;100
0090014400_03072022000076;0011130700;;0090014400;S01;462625174R;SLI---2112;1;1206;1010;385;40,500;0;GERB--0528_1206_1010;none;202208250000;202208291445;22;100
0090014400_03072022000077;0002744302;;0090014400;G01;440009139R;SLI---0770;2;1200;1000;975;488,580;45;GERB--1213_1200_1000;none;202207260000;202207291400;17;100
0090014400_03072022000078;0011130700;;0090014400;S01;462612031R;SLI---2112;1;1206;1010;385;67,150;0;GERB--0528_1206_1010;none;202207140000;202207191445;55;100
0090014400_03072022000079;0061861700;;0090014400;S01;8200432411;CON-S-0130;2;780;570;478;626,940;47;GERB--3195_780_570;widthwise;202208110000;202208151200;7;4
0090014400_03072022000080;0011130700;;0090014400;S01;462627465R;SLI---2112;1;1206;1010;785;359,900;0;GERB--0528_1206_1010;none;202207140000;202207191445;39;100
0090014400_03072022000081;0026065700;;0090014400;ILN;7700600505;ETM---4434;1;1275;1014;840;1661,000;140;GERB--0051_1275_1014;none;202208110000;202208152030;14;3
0090014400_03072022000082;0011130100;;0090014400;S01;544039318R;SLI---0770;13;1200;1000;975;372,000;45;GERB--1213_1200_1000;none;202207220000;202207261445;3;100
0090014400_03072022000083;0011130601;;0090014400;ILN;208170500R;SLI---2112;1;1206;1010;385;32,510;0;GERB--0528_1206_1010;none;202208060000;202208101600;17;100
0090014400_03072022000084;0025050301;;0090014400;G01;410103642R;SLI---0770;10;1200;1000;975;937,512;45;GERB--1213_1200_1000;none;202207260000;202207290700;30;100
0090014400_03072022000085;0002744302;;0090014400;G01;440105245R;SLI---0770;6;1200;1000;975;395,160;45;GERB--1213_1200_1000;none;202207210000;202207251400;13;100
0090014400_03072022000086;0011524000;;0090014400;K02;240A89118R;SLI---2112;1;1206;1010;1185;228,900;0;GERB--0528_1206_1010;none;202207300000;202208031330;56;100
0090014400_03072022000087;0011130100;;0090014400;S01;544039318R;SLI---0770;13;1200;1000;975;372,000;45;GERB--1213_1200_1000;none;202208080000;202208111445;3;100
0090014400_03072022000088;0011579300;;0090014400;S01;365311753R;SLI---0770;2;1200;1000;975;288,500;45;GERB--1213_1200_1000;none;202207230000;202207271200;8;100
0090014400_03072022000089;0011579300;;0090014400;S01;365311753R;SLI---0770;1;1200;1000;975;288,500;45;GERB--1213_1200_1000;none;202208090000;202208121200;8;100
0090014400_03072022000090;0011130601;;0090014400;ILN;554B40348R;SLI---0770;6;1200;1000;975;716,400;45;GERB--1213_1200_1000;none;202208010000;202208042030;6;100
0090014400_03072022000091;0002820700;;0090014400;G01;440002496R;SLI---0770;1;1200;1000;975;720,000;45;GERB--1213_1200_1000;none;202208150000;202208181100;71;100
0090014400_03072022000092;0011130601;;0090014400;ILN;550334498R;SLI---0770;2;1200;1000;975;981,000;45;GERB--1213_1200_1000;none;202208030000;202208061600;6;100
0090014400_03072022000093;0002870400;;0090014400;ILN;110420078R;MFM---1145;17;1200;1000;1080;491,180;45;GERB--1213_1200_1000;none;202207190000;202207222200;25;100
0090014400_03072022000094;0011130601;;0090014400;ILN;550334498R;SLI---0770;1;1200;1000;975;981,000;45;GERB--1213_1200_1000;none;202207290000;202208021600;6;100
0090014400_03072022000095;0011130601;;0090014400;ILN;554B47231R;SLI---0770;3;1200;1000;975;710,000;45;GERB--1213_1200_1000;none;202207200000;202207231600;8;100
0090014400_03072022000096;0027830202;;0090014400;ILN;150509662R;SLI---2112;1;1206;1010;385;47,840;0;GERB--0528_1206_1010;none;202208180000;202208221600;48;100
0090014400_03072022000097;0002487200;;0090014400;G01;432062811R;ETM---4434;5;1275;1014;840;921,962;140;GERB--0051_1275_1014;none;202207260000;202207291400;9;3
0090014400_03072022000098;0011130100;;0090014400;S01;545056389R;SLI---0601;5;1200;1000;750;518,200;45;GERB--1213_1200_1000;none;202208250000;202208291445;5;100
0090014400_03072022000099;0011130601;;0090014400;ILN;554B40348R;SLI---0770;2;1200;1000;975;716,400;45;GERB--1213_1200_1000;none;202208010000;202208041600;6;100
0090014400_03072022000100;0011130601;;0090014400;ILN;554B47231R;SLI---0770;5;1200;1000;975;710,000;45;GERB--1213_1200_1000;none;202208060000;202208101600;8;100
0090014400_03072022000101;0011130601;;0090014400;ILN;555931211R;SLI---0770;1;1200;1000;975;537,000;45;GERB--1213_1200_1000;none;202208020000;202208051600;6;100
0090014400_03072022000102;0002820700;;0090014400;G01;410007011R;SLI---0770;3;1200;1000;975;994,500;45;GERB--1213_1200_1000;none;202208080000;202208111100;36;100
0090014400_03072022000103;0011130802;;0090014400;K02;208A08987R;SLI---0770;24;1200;1000;975;231,000;45;GERB--1213_1200_1000;none;202208150000;202208182030;65;100
0090014400_03072022000104;0011210403;;0090014400;K02;147251411R;SLI---2112;1;1206;1010;985;212,040;0;GERB--0528_1206_1010;none;202208090000;202208101100;130;100
0090014400_03072022000105;0011130601;;0090014400;ILN;554B40348R;SLI---0770;8;1200;1000;975;716,400;45;GERB--1213_1200_1000;none;202208180000;202208221600;6;100
0090014400_03072022000106;0011130700;;0090014400;S01;551962060R;SLI---2112;1;1206;1010;385;46,500;0;GERB--0528_1206_1010;none;202208190000;202208231445;40;100
0090014400_03072022000107;0011130700;;0090014400;S01;551967663R;SLI---2112;1;1206;1010;385;144,600;0;GERB--0528_1206_1010;none;202207280000;202208011445;68;100
0090014400_03072022000108;0011130700;;0090014400;S01;462612031R;SLI---2112;1;1206;1010;385;48,050;0;GERB--0528_1206_1010;none;202208040000;202208081445;33;100
0090014400_03072022000109;0061884200;;0090014400;S01;130200598R;SFDA--9393;8;1200;1000;975;695,952;45;GERB--1213_1200_1000;none;202207140000;202207191300;27;100
0090014400_03072022000110;0024039300;;0090014400;S01;463155134R;SLI---2112;1;1206;1010;385;56,540;0;GERB--0528_1206_1010;none;202208200000;202208241330;90;100
0090014400_03072022000111;0011130100;;0090014400;S01;544039318R;SLI---0770;14;1200;1000;975;372,000;45;GERB--1213_1200_1000;none;202208220000;202208251445;3;100
0090014400_03072022000112;0011130601;;0090014400;ILN;100069003R;SLI---2112;1;1206;1010;385;109,900;0;GERB--0528_1206_1010;none;202208190000;202208231600;26;100
0090014400_03072022000113;0040909900;;0090014400;G01;304010192R;SLI---1200;4;1600;1200;930;464,100;45;GERB--1613_1600_1200;none;202208200000;202208241400;13;100
0090014400_03072022000114;0090012500;PCH0905;0090014400;ILN;6040110049;CON-S-0130;14;780;570;478;152,200;47;GERB--3195_780_570;widthwise;202208110000;202208150100;3;2
0090014400_03072022000115;0002744302;;0090014400;G01;440000396R;SLI---0770;8;1200;1000;975;395,160;45;GERB--1213_1200_1000;none;202207260000;202207291400;13;100
0090014400_03072022000116;0061878701;;0090014400;ILN;321016454R;SLI---1200;3;1600;1200;930;482,480;45;GERB--1613_1600_1200;none;202208160000;202208192200;10;100
0090014400_03072022000117;0090012500;PCH1412;0090014400;ILN;110104344R;MFM---0448;20;1200;1000;975;252,902;45;GERB--1213_1200_1000;none;202207140000;202207200100;18;100
0090014400_03072022000118;0011130100;;0090014400;S01;544P80626R;SLI---0770;1;1200;1000;975;587,600;45;GERB--1213_1200_1000;none;202208010000;202208041445;8;100
0090014400_03072022000119;0007235904;;0090014400;G01;562303885R;ETM---4434;1;1275;1014;840;1202,400;140;GERB--0051_1275_1014;none;202208220000;202208251000;46;1
0090014400_03072022000120;0000037402;;0090014400;G01;150004889R;MFM---0896;6;1220;1020;1111;149,920;22;GERB--0135_1220_1020;none;202208220000;202208251000;8;100
0090014400_03072022000121;0011130601;;0090014400;ILN;555931211R;SLI---0770;1;1200;1000;975;537,000;45;GERB--1213_1200_1000;none;202207220000;202207261600;6;100
0090014400_03072022000122;0011130700;;0090014400;S01;551962060R;SLI---2112;2;1206;1010;385;32,950;0;GERB--0528_1206_1010;none;202207290000;202208021445;20;100
0090014400_03072022000123;0011129700;;0090014400;K02;100099749R;SLI---2112;1;1206;1010;385;127,700;0;GERB--0528_1206_1010;none;202208200000;202208221100;20;100
0090014400_03072022000124;0007235904;;0090014400;G01;562303885R;ETM---4434;1;1275;1014;840;1202,400;140;GERB--0051_1275_1014;none;202208080000;202208111000;46;1
0090014400_03072022000125;0002744302;;0090014400;G01;440009139R;SLI---0770;3;1200;1000;975;488,580;45;GERB--1213_1200_1000;none;202207300000;202208031400;17;100
0090014400_03072022000126;0061878701;;0090014400;ILN;304018781R;SLI---1200;5;1600;1200;930;503,233;45;GERB--1613_1600_1200;none;202208190000;202208232200;15;100
0090014400_03072022000127;0011130601;;0090014400;ILN;555922060R;SLI---0770;1;1200;1000;975;611,000;45;GERB--1213_1200_1000;none;202208040000;202208081600;7;100
0090014400_03072022000128;0011210403;;0090014400;K02;147251411R;SLI---2112;2;1206;1010;1185;260,200;0;GERB--0528_1206_1010;none;202207140000;202207181100;260;100
0090014400_03072022000129;0061861700;;0090014400;S01;328095490R;SLI---2112;1;1206;1010;285;164,900;0;GERB--0528_1206_1010;none;202208110000;202208151200;21;100
0090014400_03072022000130;0024039300;;0090014400;S01;463158505R;SLI---2112;1;1206;1010;385;68,920;0;GERB--0528_1206_1010;none;202208200000;202208241330;78;100
0090014400_03072022000131;0027830500;;0090014400;G01;8200042522;SLI---0760;1;1200;1000;930;1754,800;45;GERB--1213_1200_1000;none;202208180000;202208221000;32;1
0090014400_03072022000132;0011210403;;0090014400;K02;140569023R;SLI---2112;1;1206;1010;385;41,876;0;GERB--0528_1206_1010;none;202208180000;202208191100;25;100
0090014400_03072022000133;0061884200;;0090014400;S01;130207407R;SFDA--9393;4;1200;1000;975;715,860;45;GERB--1213_1200_1000;none;202207190000;202207221300;27;100
0090014400_03072022000134;0011130700;;0090014400;S01;544147739R;SLI---2112;1;1206;1010;1185;569,400;0;GERB--0528_1206_1010;none;202208080000;202208111445;30;100
0090014400_03072022000135;0090012500;PCH0905;0090014400;G01;555259346R;CON-S-0130;1;780;570;478;366,000;47;GERB--3195_780_570;widthwise;202208160000;202208190100;5;2
0090014400_03072022000136;0002820700;;0090014400;G01;410007011R;SLI---0770;2;1200;1000;975;994,500;45;GERB--1213_1200_1000;none;202208220000;202208251100;36;100
0090014400_03072022000137;0011130601;;0090014400;ILN;550324537R;SLI---0770;1;1200;1000;975;981,000;45;GERB--1213_1200_1000;none;202207220000;202207261600;6;100
0090014400_03072022000138;0011130601;;0090014400;ILN;555931211R;SLI---0770;2;1200;1000;975;537,000;45;GERB--1213_1200_1000;none;202207280000;202208011600;6;100
0090014400_03072022000139;0011146100;;0090014400;K02;302057069R;SLI---0770;5;1200;1000;975;810,840;45;GERB--1213_1200_1000;none;202207140000;202207181100;25;100
0090014400_03072022000140;0090012500;PCH0905;0090014400;ILN;6040110049;CON-S-0130;14;780;570;478;152,200;47;GERB--3195_780_570;widthwise;202207260000;202207290100;3;2
0090014400_03072022000141;0011130601;;0090014400;ILN;555922060R;SLI---0770;1;1200;1000;975;611,000;45;GERB--1213_1200_1000;none;202207290000;202208022030;7;100
0090014400_03072022000142;0025050301;;0090014400;G01;410103642R;SLI---0770;9;1200;1000;975;937,512;45;GERB--1213_1200_1000;none;202208110000;202208150700;30;100
0090014400_03072022000143;0011130601;;0090014400;ILN;554B47231R;SLI---0770;4;1200;1000;975;710,000;45;GERB--1213_1200_1000;none;202208050000;202208092030;8;100
0090014400_03072022000144;0011130100;;0090014400;S01;544080408R;SLI---0770;14;1200;1000;975;410,040;45;GERB--1213_1200_1000;none;202208250000;202208291445;4;100
0090014400_03072022000145;0090012500;PCH3025;0090014400;ILN;122019565R;MFM---1445;3;1200;1000;975;553,016;45;GERB--1213_1200_1000;none;202208060000;202208100100;80;2
0090014400_03072022000146;0011130601;;0090014400;ILN;208170500R;SLI---2112;1;1206;1010;385;32,510;0;GERB--0528_1206_1010;none;202208120000;202208162030;17;100
0090014400_03072022000147;0011130100;;0090014400;S01;544P80626R;SLI---0770;1;1200;1000;975;587,600;45;GERB--1213_1200_1000;none;202208180000;202208221445;8;100
0090014400_03072022000148;0011130601;;0090014400;ILN;554B40348R;SLI---0770;7;1200;1000;975;716,400;45;GERB--1213_1200_1000;none;202208120000;202208162030;6;100
0090014400_03072022000149;0002744302;;0090014400;G01;440105245R;SLI---0770;6;1200;1000;975;395,160;45;GERB--1213_1200_1000;none;202208230000;202208261400;13;100
0090014400_03072022000150;0007235904;;0090014400;G01;562303885R;ETM---4434;1;1275;1014;840;1202,400;140;GERB--0051_1275_1014;none;202208180000;202208221000;46;1
0090014400_03072022000151;0011579300;;0090014400;S01;365311753R;SLI---0770;1;1200;1000;975;288,500;45;GERB--1213_1200_1000;none;202208120000;202208161200;8;100
0090014400_03072022000152;0011130100;;0090014400;S01;545044946R;SLI---0601;6;1200;1000;750;518,200;45;GERB--1213_1200_1000;none;202207270000;202207301445;5;100
0090014400_03072022000153;0024039300;;0090014400;S01;463162595R;SLI---2112;1;1206;1010;385;81,300;0;GERB--0528_1206_1010;none;202207300000;202208031330;150;100
0090014400_03072022000154;0002820700;;0090014400;G01;410109136R;SLI---0770;3;1200;1000;975;994,500;45;GERB--1213_1200_1000;none;202208150000;202208181100;36;100
0090014400_03072022000155;0028132600;;0090014400;S01;410005595R;SFDA--9348;7;1200;1000;975;885,000;45;GERB--1213_1200_1000;none;202208200000;202208221100;26;100
0090014400_03072022000156;0011130100;;0090014400;S01;544080408R;SLI---0770;2;1200;1000;975;410,040;45;GERB--1213_1200_1000;none;202207140000;202207141445;4;100
0090014400_03072022000157;0011130100;;0090014400;S01;545056389R;SLI---0601;5;1200;1000;750;518,200;45;GERB--1213_1200_1000;none;202207140000;202207181445;5;100
0090014400_03072022000158;0061861700;;0090014400;S01;329414168R;SLI---2112;1;1206;1010;285;170,900;0;GERB--0528_1206_1010;none;202208250000;202208291200;21;100
0090014400_03072022000159;0028999600;;0090014400;K02;135102262R;SLI---2112;1;1206;1010;385;77,550;0;GERB--0528_1206_1010;none;202208130000;202208171330;1240;100
0090014400_03072022000160;0011130100;;0090014400;S01;544039318R;SLI---0770;1;1200;1000;975;372,000;45;GERB--1213_1200_1000;none;202207140000;202207181200;3;100
0090014400_03072022000161;0024039300;;0090014400;S01;463158505R;SLI---2112;1;1206;1010;385;31,780;0;GERB--0528_1206_1010;none;202207230000;202207271330;26;100
0090014400_03072022000162;0090012500;PCH3025;0090014400;ILN;132645393R;SFDA--9738;4;1200;1000;975;241,080;45;GERB--1213_1200_1000;none;202207140000;202207200100;6;100
0090014400_03072022000163;0000037402;;0090014400;G01;150004905R;CAR-S*2991;8;1140;980;860;126,920;0;GERB--7391_1140_980;none;202208010000;202208041000;19;100
0090014400_03072022000164;0011136100;;0090014400;ILN;323719114R;ETM---4434;1;1275;1014;840;1938,400;140;GERB--0051_1275_1014;none;202208150000;202208182030;22;3
0090014400_03072022000165;0011130100;;0090014400;S01;544080408R;SLI---0770;13;1200;1000;975;410,040;45;GERB--1213_1200_1000;none;202207140000;202207181445;4;100
0090014400_03072022000166;0027830202;;0090014400;ILN;110609363R;SLI---2112;1;1206;1010;385;55,600;0;GERB--0528_1206_1010;none;202207140000;202207181600;32;100
