Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016100_03072022000020;0027565500;;0090016100;G14;290P14300R;SFDA--9105;10;1200;1000;975;1026,530;45;GERB--1213_1200_1000;none;202208170000;202208191750;22;100
0090016100_03072022000021;0027891104;;0090016100;G14;292A01977R;CAR-S*4248;39;1200;1000;1070;218,360;0;GERB--3551_1200_1000;none;202207150000;202207200615;76;100
0090016100_03072022000022;0005915200;;0090016100;M1;140A19019R;SLI---2112;1;1206;1010;385;26,730;0;GERB--0528_1206_1010;none;202208290000;202209021420;38;2
0090016100_03072022000023;0003992907;;0090016100;M1;122233400R;SLI---2112;1;1206;1010;285;128,700;0;GERB--0528_1206_1010;none;202207040000;202207071415;18;2
0090016100_03072022000024;0002878000;;0090016100;M1;165762274R;SLI---2112;2;1206;1010;1085;159,200;0;GERB--0528_1206_1010;none;202207280000;202208170700;99;100
0090016100_03072022000025;0009500407;;0090016100;K32;144407470R;SFDA--9023;4;1200;1000;975;464,500;45;GERB--1213_1200_1000;none;202208290000;202209010615;36;100
0090016100_03072022000026;0027830400;;0090016100;G14;322410545R;CON-S-0130;10;780;570;478;386,000;47;GERB--3195_780_570;widthwise;202207190000;202207210620;9;4
0090016100_03072022000027;0021865322;;0090016100;G14;243831265R;ECA---0021;1;1200;1000;445;295,400;0;GERB--3551_1200_1000;none;202207080000;202207120700;730;100
0090016100_03072022000028;0027565500;;0090016100;G14;290R14303R;SFDA--9106;4;1200;1000;975;984,740;45;GERB--1213_1200_1000;none;202207150000;202207191725;26;100
0090016100_03072022000029;0002706302;;0090016100;F14;314L29983R;ETM---4434;2;1275;1014;840;1444,200;140;GERB--0051_1275_1014;none;202208240000;202208290615;29;1
0090016100_03072022000030;0021865322;;0090016100;G14;296618531R;SLI---2112;1;1206;1010;1185;347,400;0;GERB--0528_1206_1010;none;202207080000;202207120700;168;100
0090016100_03072022000031;0027891104;;0090016100;G14;292A05355R;ECA---0021;1;1200;1000;1105;597,840;0;GERB--3551_1200_1000;none;202207200000;202207250530;447;100
0090016100_03072022000032;0042319000;;0090016100;M1;160728750R;SLI---2112;2;1206;1010;1185;191,700;0;GERB--0528_1206_1010;none;202208290000;202209051540;234;100
0090016100_03072022000033;0002496900;;0090016100;M1;130516830R;SLI---2112;1;1206;1010;385;72,580;0;GERB--0528_1206_1010;none;202209050000;202209070725;696;100
0090016100_03072022000034;0027565500;;0090016100;G14;290R19929R;SFDA--9228;2;1200;1000;975;1109,000;45;GERB--1213_1200_1000;none;202208220000;202208241330;31;100
0090016100_03072022000035;0041428602;;0090016100;G14;292A60351R;SLI---2112;10;1206;1010;1185;516,900;0;GERB--0528_1206_1010;none;202208310000;202209050950;647;100
0090016100_03072022000036;0005915200;;0090016100;M1;130C29511R;SLI---2112;1;1206;1010;681;159,650;0;GERB--0528_1206_1010;none;202207040000;202207081420;56;2
0090016100_03072022000037;0026002401;;0090016100;K32;208A09116R;SFDA--9349;1;1200;1000;975;305,580;45;GERB--1213_1200_1000;none;202208240000;202208261150;97;100
0090016100_03072022000038;0003326801;;0090016100;M1;130813334R;SLI---2112;1;1206;1010;285;166,300;0;GERB--0528_1206_1010;none;202208220000;202208261420;75;100
0090016100_03072022000039;0007908409;;0090016100;K32;135026715R;CAR-S*2991;17;1140;980;860;181,580;0;GERB--7391_1140_980;none;202207210000;202207251500;12;100
0090016100_03072022000040;0027830500;;0090016100;G14;381014527R;ETM---4434;3;1275;1014;840;1466,760;140;GERB--0051_1275_1014;none;202209020000;202209060520;28;3
0090016100_03072022000041;0001145508;;0090016100;E4;110422959R;MFM---1130;21;1220;1020;1330;793,120;40;GERB--0135_1220_1020;none;202207200000;202207201045;48;1
0090016100_03072022000042;0002637700;;0090016100;K32;123101516R;MFM---0198;3;1200;1000;1060;720,640;45;GERB--0058_1200_1000;none;202207070000;202207111500;30;1
0090016100_03072022000043;0007908409;;0090016100;G14;290B90249R;SLI---2112;6;1206;1010;1185;341,400;0;GERB--0528_1206_1010;none;202209080000;202209121500;19;100
0090016100_03072022000044;0027891104;;0090016100;G14;292A05355R;ECA---0021;1;1200;1000;1105;597,840;0;GERB--3551_1200_1000;none;202208170000;202208220530;447;100
0090016100_03072022000045;0007908404;;0090016100;G14;231C50987R;SLI---2112;1;1206;1010;681;515,900;0;GERB--0528_1206_1010;none;202207260000;202207281735;30;100
0090016100_03072022000046;0023207003;;0090016100;K32;144107570R;SFDA--9094;12;1200;1000;975;378,900;45;GERB--1213_1200_1000;none;202209080000;202209121230;47;100
0090016100_03072022000047;0029411001;;0090016100;K32;167001930R;SFDA--9137;8;1200;1000;975;548,000;45;GERB--1213_1200_1000;none;202207080000;202207130530;115;100
0090016100_03072022000048;0026002401;;0090016100;K32;208A06174R;SFDA--9349;78;1200;1000;975;305,430;45;GERB--1213_1200_1000;none;202209050000;202209071405;99;100
0090016100_03072022000049;0023207003;;0090016100;K32;144116091R;SFDA--9776;11;1200;1000;975;374,600;45;GERB--1213_1200_1000;none;202207130000;202207181535;64;100
0090016100_03072022000050;0027565500;;0090016100;G14;290P14300R;SFDA--9105;12;1200;1000;975;1026,530;45;GERB--1213_1200_1000;none;202207110000;202207111650;22;100
0090016100_03072022000051;0003992907;;0090016100;E4;120302844R;SLI---2112;3;1206;1010;681;456,900;0;GERB--0528_1206_1010;none;202207190000;202207191430;90;2
0090016100_03072022000052;0027136700;;0090016100;K32;111112611R;SFDA--9635;85;1200;1000;975;285,930;45;GERB--1213_1200_1000;none;202207290000;202208181415;12;100
0090016100_03072022000053;0003992907;;0090016100;E4;120302844R;SLI---2112;4;1206;1010;681;456,900;0;GERB--0528_1206_1010;none;202207120000;202207121430;90;2
0090016100_03072022000054;0027565500;;0090016100;G14;290P14300R;SFDA--9105;22;1200;1000;975;1026,530;45;GERB--1213_1200_1000;none;202209050000;202209071330;22;100
0090016100_03072022000055;0028998501;;0090016100;K32;140032042R;SFDA--9179;17;1200;1000;975;246,856;45;GERB--1213_1200_1000;none;202209050000;202209080910;12;100
0090016100_03072022000056;0002801804;;0090016100;G14;296G19427R;SFDA--9230;3;1200;1000;975;275,290;45;GERB--1213_1200_1000;none;202208220000;202208240725;16;100
0090016100_03072022000057;0005915200;;0090016100;G14;290X90937R;SLI---2112;1;1206;1010;585;155,400;0;GERB--0528_1206_1010;none;202208220000;202208261420;66;2
0090016100_03072022000058;0002504100;;0090016100;K32;147355889R;SLI---2112;8;1206;1010;1185;272,300;0;GERB--0528_1206_1010;none;202208250000;202208301050;56;100
0090016100_03072022000059;0023207003;;0090016100;K32;144106727R;SFDA--9094;14;1200;1000;975;389,100;45;GERB--1213_1200_1000;none;202208250000;202208291535;50;100
0090016100_03072022000060;0002496900;;0090016100;M1;130512684R;SLI---2112;1;1206;1010;385;115,900;0;GERB--0528_1206_1010;none;202207110000;202207130725;172;100
0090016100_03072022000061;0021865322;;0090016100;G14;296618531R;SLI---2112;1;1206;1010;1185;347,400;0;GERB--0528_1206_1010;none;202207280000;202208160700;168;100
0090016100_03072022000062;0002178901;;0090016100;M1;130856642R;SLI---2112;1;1206;1010;985;441,400;0;GERB--0528_1206_1010;none;202207190000;202207221505;39;1
0090016100_03072022000063;0023376100;;0090016100;E4;122017260R;SLI---0601;9;1200;1000;750;1116,920;45;GERB--1213_1200_1000;none;202207180000;202207201930;20;1
0090016100_03072022000064;0091017500;EXP;0090016100;G14;290K41484R;MFM---1498;35;1800;1200;710;458,400;45;GERB--0088_1800_1200;none;202207180000;202207211315;50;100
0090016100_03072022000065;0002822800;;0090016100;F14;326104966R;PAL-S-0022;5;1200;800;940;532,480;0;GERB--3737_1200_800;none;202207120000;202207180530;104;100
0090016100_03072022000066;0002637700;;0090016100;K32;123101516R;MFM---0198;9;1200;1000;1060;720,640;45;GERB--0058_1200_1000;none;202207110000;202207131500;30;1
0090016100_03072022000067;0028555602;;0090016100;K32;151925639R;SLI---2112;1;1206;1010;1185;219,300;0;GERB--0528_1206_1010;none;202208180000;202208231015;64;100
0090016100_03072022000068;0007908409;;0090016100;K32;135029114R;SFDA--9055;20;1200;1000;975;291,856;45;GERB--1213_1200_1000;none;202209050000;202209071650;11;100
0090016100_03072022000069;0001145509;;0090016100;E4;110427353R;MFM---1317;25;1220;1020;1300;793,024;0;GERB--0135_1220_1020;none;202207200000;202207221530;52;1
0090016100_03072022000070;0002178901;;0090016100;K32;130285117R;SLI---2112;3;1206;1010;681;776,600;0;GERB--0528_1206_1010;none;202209070000;202209120910;183;1
0090016100_03072022000071;0002178901;;0090016100;K32;130245357R;SLI---2112;5;1206;1010;582;563,480;0;GERB--0528_1206_1010;none;202207200000;202207250910;45;1
0090016100_03072022000072;0002727802;;0090016100;M1;140133844R;SLI---2112;1;1206;1010;1085;198,320;0;GERB--0528_1206_1010;none;202207110000;202207150615;30;100
0090016100_03072022000073;0005965102;;0090016100;K32;210477021R;SLI---2112;25;1206;1010;1185;156,750;0;GERB--0528_1206_1010;none;202208190000;202208251525;17;100
0090016100_03072022000074;0029382801;;0090016100;K32;210101687R;SLI---2112;6;1206;1010;1185;358,800;0;GERB--0528_1206_1010;none;202208180000;202208250800;50;100
0090016100_03072022000075;0003992907;;0090016100;M1;122239915R;SLI---2112;1;1206;1010;285;128,700;0;GERB--0528_1206_1010;none;202207290000;202208181415;18;2
0090016100_03072022000076;0002318600;;0090016100;M1;226581664R;ECA---0021;1;1200;1000;405;38,560;0;GERB--3551_1200_1000;none;202207200000;202207261345;300;100
0090016100_03072022000077;0007684118;;0090016100;G14;XA3A55MZ0A;SLI---0770;36;1200;1000;975;192,840;45;GERB--1213_1200_1000;none;202209050000;202209081015;18;100
0090016100_03072022000078;0007684113;;0090016100;K32;120100846R;SLI---2112;6;1206;1010;681;465,050;0;GERB--0528_1206_1010;none;202209060000;202209081935;145;2
0090016100_03072022000079;0023207003;;0090016100;K32;144118020R;SFDA--9776;7;1200;1000;975;381,800;45;GERB--1213_1200_1000;none;202208190000;202208231405;56;100
0090016100_03072022000080;0024935704;;0090016100;K32;118304798R;SLI---0770;27;1200;1000;975;176,100;45;GERB--1213_1200_1000;none;202207180000;202207211015;7;100
0090016100_03072022000081;0042162600;;0090016100;E4;121001269R;ETM---4434;12;1275;1014;840;1123,000;140;GERB--0051_1275_1014;none;202207180000;202207180910;29;3
0090016100_03072022000082;0023376100;;0090016100;E4;122017260R;SLI---0601;10;1200;1000;750;1116,920;45;GERB--1213_1200_1000;none;202208240000;202208261930;20;1
0090016100_03072022000083;0007908409;;0090016100;K32;8200805594;SFDA--9055;2;1200;1000;975;311,134;45;GERB--1213_1200_1000;none;202207130000;202207181500;11;100
0090016100_03072022000084;0002637700;;0090016100;K32;123101516R;MFM---0198;1;1200;1000;1060;720,640;45;GERB--0058_1200_1000;none;202207260000;202207281655;30;1
0090016100_03072022000085;0023207003;;0090016100;K32;8201054152;SLI---0760;1;1200;1000;930;333,100;45;GERB--1213_1200_1000;none;202207190000;202207211230;47;100
0090016100_03072022000086;0011593800;;0090016100;E4;110423928R;MFM---1372;41;1220;1020;1300;776,800;0;GERB--0135_1220_1020;none;202208250000;202208300955;48;1
0090016100_03072022000087;0002637700;;0090016100;K32;123101516R;MFM---0198;14;1200;1000;1060;720,640;45;GERB--0058_1200_1000;none;202207260000;202207281935;30;1
0090016100_03072022000088;0021865322;;0090016100;G14;297360513R;SLI---2112;1;1206;1010;1185;141,700;0;GERB--0528_1206_1010;none;202207220000;202207260700;234;100
0090016100_03072022000089;0005083600;;0090016100;F14;328085446R;SLI---2112;10;1206;1010;1185;456,900;0;GERB--0528_1206_1010;none;202207190000;202207210800;54;100
0090016100_03072022000090;0026002401;;0090016100;K32;208A00374R;SFDA--9349;1;1200;1000;975;304,980;45;GERB--1213_1200_1000;none;202208250000;202208291405;97;100
0090016100_03072022000091;0023207003;;0090016100;K32;144106727R;SFDA--9094;3;1200;1000;975;389,100;45;GERB--1213_1200_1000;none;202207130000;202207181230;50;100
0090016100_03072022000092;0002637700;;0090016100;K32;302050684R;MFM---0198;1;1200;1000;1060;970,840;45;GERB--0058_1200_1000;none;202207080000;202207121725;40;1
0090016100_03072022000093;0002878000;;0090016100;M1;165762274R;SLI---2112;3;1206;1010;1085;159,200;0;GERB--0528_1206_1010;none;202209020000;202209070700;99;100
0090016100_03072022000094;0041428602;;0090016100;G14;292A60285R;SLI---2112;4;1206;1010;1185;297,650;0;GERB--0528_1206_1010;none;202209070000;202209120950;465;100
0090016100_03072022000095;0006701102;;0090016100;K32;140013553R;MFM---0798;27;1200;1000;975;304,440;45;GERB--1213_1200_1000;none;202208230000;202208260755;54;100
0090016100_03072022000096;0009500407;;0090016100;G14;384214998R;SFDA--9332;4;1200;1000;975;1034,000;45;GERB--1213_1200_1000;none;202207290000;202208180615;13;100
0090016100_03072022000097;0026367200;;0090016100;M1;166348801R;SLI---2112;1;1206;1010;585;308,400;0;GERB--0528_1206_1010;none;202208230000;202208260835;38;100
0090016100_03072022000098;0002727802;;0090016100;M1;144508659R;SLI---2112;6;1206;1010;1085;207,560;0;GERB--0528_1206_1010;none;202207080000;202207130615;20;100
0090016100_03072022000099;0027891104;;0090016100;G14;292A05355R;ECA---0021;1;1200;1000;1105;597,840;0;GERB--3551_1200_1000;none;202209060000;202209090615;447;100
0090016100_03072022000100;0011895401;;0090016100;F14;8200493743;ETM---4434;1;1275;1014;840;1262,600;140;GERB--0051_1275_1014;none;202208260000;202208301150;23;1
0090016100_03072022000101;0027565500;;0090016100;G14;290R14303R;SFDA--9106;8;1200;1000;975;984,740;45;GERB--1213_1200_1000;none;202208230000;202208251735;26;100
0090016100_03072022000102;0002637700;;0090016100;K32;123101516R;MFM---0198;18;1200;1000;1060;720,640;45;GERB--0058_1200_1000;none;202208220000;202208241945;30;1
0090016100_03072022000103;0002637700;;0090016100;K32;123101216R;MFM---0198;1;1200;1000;1060;659,800;45;GERB--0058_1200_1000;none;202207190000;202207211655;39;1
0090016100_03072022000104;0023207003;;0090016100;K32;144118020R;SFDA--9776;15;1200;1000;975;381,800;45;GERB--1213_1200_1000;none;202207220000;202207261405;56;100
0090016100_03072022000105;0027565500;;0090016100;G14;290R19929R;SFDA--9228;2;1200;1000;975;1109,000;45;GERB--1213_1200_1000;none;202207220000;202207261725;31;100
0090016100_03072022000106;0007908409;;0090016100;K32;111102352R;CAR-S*2991;7;1140;980;860;62,080;0;GERB--7391_1140_980;none;202207130000;202207181500;3;100
0090016100_03072022000107;0023207003;;0090016100;K32;144D24359R;SLI---2112;2;1206;1010;1185;318,600;0;GERB--0528_1206_1010;none;202208310000;202209021405;44;100
0090016100_03072022000108;0028555602;;0090016100;M1;151923552R;SLI---2112;2;1206;1010;1185;245,400;0;GERB--0528_1206_1010;none;202208220000;202208251015;50;100
0090016100_03072022000109;0003326801;;0090016100;G14;322056153R;SLI---2112;1;1206;1010;285;140,300;0;GERB--0528_1206_1010;none;202208290000;202209021420;152;100
0090016100_03072022000110;0027565500;;0090016100;G14;290P14300R;SFDA--9105;8;1200;1000;975;1026,530;45;GERB--1213_1200_1000;none;202207120000;202207121650;22;100
0090016100_03072022000111;0028555602;;0090016100;K32;151925639R;SLI---2112;3;1206;1010;1185;219,300;0;GERB--0528_1206_1010;none;202208220000;202208251015;64;100
0090016100_03072022000112;0029382801;;0090016100;K32;210101687R;SLI---2112;3;1206;1010;1185;358,800;0;GERB--0528_1206_1010;none;202207210000;202207280800;50;100
0090016100_03072022000113;0026367200;;0090016100;M1;147177358R;SLI---2112;1;1206;1010;985;499,400;0;GERB--0528_1206_1010;none;202208160000;202208190835;60;100
0090016100_03072022000114;0011106019;;0090016100;G14;XBHA05MP0A;ECA---0021;1;1200;1000;1045;191,664;0;GERB--3551_1200_1000;none;202208300000;202209060800;130;100
0090016100_03072022000115;0042162600;;0090016100;E4;8200825471;ETM---4434;1;1275;1014;840;1152,000;140;GERB--0051_1275_1014;none;202209020000;202209070645;27;3
0090016100_03072022000116;0023376100;;0090016100;E4;122017260R;SLI---0601;11;1200;1000;750;1116,920;45;GERB--1213_1200_1000;none;202208230000;202208251930;20;1
0090016100_03072022000117;0002637700;;0090016100;K32;123101216R;MFM---0198;4;1200;1000;1060;659,800;45;GERB--0058_1200_1000;none;202208250000;202208291725;39;1
0090016100_03072022000118;0005915200;;0090016100;G14;290H86086R;SLI---2112;1;1206;1010;1185;339,900;0;GERB--0528_1206_1010;none;202207080000;202207151420;125;2
0090016100_03072022000119;0029411001;;0090016100;K32;167001930R;SFDA--9137;1;1200;1000;975;548,000;45;GERB--1213_1200_1000;none;202207280000;202208170530;115;100
0090016100_03072022000120;0028555602;;0090016100;M1;151923552R;SLI---2112;1;1206;1010;1185;245,400;0;GERB--0528_1206_1010;none;202207210000;202207261015;50;100
0090016100_03072022000121;0024267502;;0090016100;K32;147137099R;SLI---2112;4;1206;1010;1185;359,900;0;GERB--0528_1206_1010;none;202208250000;202208290950;78;100
0090016100_03072022000122;0005965102;;0090016100;K32;210477021R;SLI---2112;9;1206;1010;1185;156,750;0;GERB--0528_1206_1010;none;202207220000;202207281525;17;100
0090016100_03072022000123;0027891104;;0090016100;G14;292A01977R;CAR-S*4248;11;1200;1000;1070;218,360;0;GERB--3551_1200_1000;none;202207060000;202207110530;76;100
0090016100_03072022000124;0025507001;;0090016100;G14;296H27355R;SLI---2112;9;1206;1010;1185;318,525;0;GERB--0528_1206_1010;none;202208300000;202209060800;22;100
0090016100_03072022000125;0002178901;;0090016100;K32;130245357R;SLI---2112;4;1206;1010;582;563,480;0;GERB--0528_1206_1010;none;202208170000;202208220910;45;1
0090016100_03072022000126;0091017500;EXP;0090016100;G14;290K41484R;MFM---1498;34;1800;1200;710;458,400;45;GERB--0088_1800_1200;none;202207190000;202207221345;50;100
0090016100_03072022000127;0002318600;;0090016100;K32;226589153R;ECA---0021;6;1200;1000;1195;96,180;0;GERB--3551_1200_1000;none;202207200000;202207261345;101;100
0090016100_03072022000128;0002637700;;0090016100;K32;123108013R;MFM---0198;19;1200;1000;1060;740,080;45;GERB--0058_1200_1000;none;202207200000;202207221945;30;1
0090016100_03072022000129;0002637700;;0090016100;K32;123101216R;MFM---0198;3;1200;1000;1060;659,800;45;GERB--0058_1200_1000;none;202207190000;202207211935;39;1
0090016100_03072022000130;0025507001;;0090016100;G14;296H27355R;SLI---2112;3;1206;1010;1185;318,525;0;GERB--0528_1206_1010;none;202207250000;202208160800;22;100
0090016100_03072022000131;0002555901;;0090016100;G14;296G97928R;SFDA--0038;24;1200;1000;975;360,820;45;GERB--1213_1200_1000;none;202207110000;202207151100;92;100
0090016100_03072022000132;0026002401;;0090016100;K32;208A06174R;SFDA--9349;56;1200;1000;975;305,430;45;GERB--1213_1200_1000;none;202208240000;202208261150;99;100
0090016100_03072022000133;0002637700;;0090016100;K32;123100375R;MFM---0198;2;1200;1000;1060;744,400;45;GERB--0058_1200_1000;none;202207130000;202207181725;38;1
0090016100_03072022000134;0060317300;;0090016100;E4;122017803R;MFM---0821;6;1200;1000;930;954,200;45;GERB--1213_1200_1000;none;202207190000;202207210910;16;1
0090016100_03072022000135;0007684113;;0090016100;K32;120100129R;SLI---2112;6;1206;1010;681;454,700;0;GERB--0528_1206_1010;none;202209020000;202209061635;145;2
0090016100_03072022000136;0011593800;;0090016100;E4;110423928R;MFM---1372;15;1220;1020;1300;776,800;0;GERB--0135_1220_1020;none;202209050000;202209080955;48;1
0090016100_03072022000137;0011111100;;0090016100;K32;150109223R;SLI---2112;7;1206;1010;1185;388,650;0;GERB--0528_1206_1010;none;202207080000;202207181540;71;100
0090016100_03072022000138;0021865322;;0090016100;G14;296832186R;SLI---2112;1;1206;1010;1185;206,700;0;GERB--0528_1206_1010;none;202208300000;202209010800;40;100
0090016100_03072022000139;0002819800;;0090016100;F14;8200067443;ETM---4434;1;1275;1014;840;1464,450;140;GERB--0051_1275_1014;none;202207220000;202207271655;25;1
0090016100_03072022000140;0003992907;;0090016100;M1;122150587R;SLI---2112;1;1206;1010;285;108,700;0;GERB--0528_1206_1010;none;202207190000;202207191430;18;2
0090016100_03072022000141;0023376100;;0090016100;E4;122017260R;SLI---0601;6;1200;1000;750;1116,920;45;GERB--1213_1200_1000;none;202208220000;202208241930;20;1
0090016100_03072022000142;0042209605;;0090016100;K32;161A05894R;SLI---2112;13;1206;1010;1185;246,400;0;GERB--0528_1206_1010;none;202208260000;202208301555;54;100
0090016100_03072022000143;0002637700;;0090016100;K32;123101516R;MFM---0198;20;1200;1000;1060;720,640;45;GERB--0058_1200_1000;none;202207060000;202207081945;30;1
0090016100_03072022000144;0005083600;;0090016100;F14;328B46873R;SLI---2112;5;1206;1010;1185;711,300;0;GERB--0528_1206_1010;none;202209060000;202209080800;88;100
0090016100_03072022000145;0005915200;;0090016100;M1;140A19019R;SLI---2112;1;1206;1010;385;26,730;0;GERB--0528_1206_1010;none;202208220000;202208261420;38;2
0090016100_03072022000146;0027565500;;0090016100;G14;290P18641R;SFDA--9227;4;1200;1000;975;1154,800;45;GERB--1213_1200_1000;none;202208260000;202208301725;27;100
0090016100_03072022000147;0027287200;;0090016100;K32;302054176R;MFM---1413;9;1200;1000;930;678,770;45;GERB--1213_1200_1000;none;202207110000;202207150925;29;1
0090016100_03072022000148;0090016500;1GRA;0090016100;F14;8200018919;SLI---2112;1;1206;1010;681;385,900;0;GERB--0528_1206_1010;none;202207190000;202207221550;36;100
0090016100_03072022000149;0002825400;;0090016100;K32;144106852R;SFDA--9636;21;1200;1000;975;332,800;45;GERB--1213_1200_1000;none;202207250000;202207291100;53;100
0090016100_03072022000150;0021865322;;0090016100;G14;296747091R;SLI---2112;1;1206;1010;385;77,800;0;GERB--0528_1206_1010;none;202208300000;202209010800;188;100
0090016100_03072022000151;0011419800;;0090016100;F3;321016589R;SLI---1200;20;1600;1200;930;435,702;45;GERB--1613_1600_1200;none;202209080000;202209081405;12;100
0090016100_03072022000152;0002801804;;0090016100;E11;130C09955R;SFDA--9303;1;1200;1000;975;255,300;45;GERB--1213_1200_1000;none;202208240000;202208260725;16;100
0090016100_03072022000153;0003326801;;0090016100;G14;290L26733R;CON-S-0130;4;780;570;478;376,560;47;GERB--3195_780_570;widthwise;202208240000;202208241555;11;1
0090016100_03072022000154;0027891104;;0090016100;G14;296A12239R;CAR-S*2580;1;1200;800;1080;542,500;0;GERB--3737_1200_800;none;202207150000;202207200615;317;100
0090016100_03072022000155;0000695000;;0090016100;M1;132035317R;SLI---2112;2;1206;1010;1185;546,900;0;GERB--0528_1206_1010;none;202209060000;202209080800;42;100
0090016100_03072022000156;0002496900;;0090016100;M1;130512684R;SLI---2112;1;1206;1010;385;77,300;0;GERB--0528_1206_1010;none;202209050000;202209070725;344;100
0090016100_03072022000157;0027565500;;0090016100;G14;290P12255R;MFM---1707;1;1200;1000;975;799,000;45;GERB--1213_1200_1000;none;202208220000;202208241200;22;100
0090016100_03072022000158;0002504100;;0090016100;K32;147355889R;SLI---2112;4;1206;1010;1185;272,300;0;GERB--0528_1206_1010;none;202209050000;202209081150;56;100
0090016100_03072022000159;0027287200;;0090016100;K32;302054176R;MFM---1413;10;1200;1000;930;678,770;45;GERB--1213_1200_1000;none;202208310000;202209050530;29;1
0090016100_03072022000160;0002335501;;0090016100;M1;147186182R;SLI---2112;1;1206;1010;1185;482,400;0;GERB--0528_1206_1010;none;202207200000;202207250530;14;100
0090016100_03072022000161;0003300400;;0090016100;F14;8200807251;SLI---2112;3;1206;1010;681;723,400;0;GERB--0528_1206_1010;none;202207220000;202207260650;41;2
0090016100_03072022000162;0042162600;;0090016100;E4;8200825471;ETM---4434;10;1275;1014;840;1152,000;140;GERB--0051_1275_1014;none;202207110000;202207110910;27;3
0090016100_03072022000163;0023207003;;0090016100;K32;144D24359R;SLI---2112;1;1206;1010;1185;318,600;0;GERB--0528_1206_1010;none;202208220000;202208241230;44;100
0090016100_03072022000164;0002822800;;0090016100;F14;326104966R;PAL-S-0022;5;1200;800;940;532,480;0;GERB--3737_1200_800;none;202208240000;202208290530;104;100
0090016100_03072022000165;0006701102;;0090016100;K32;140013553R;MFM---0798;44;1200;1000;975;304,440;45;GERB--1213_1200_1000;none;202208310000;202209050910;54;100
