Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017300_03072022000036;0041681300;;0091017300;173GRL;206212494R;SLI---2112;1;1206;1010;385;130,150;0;GERB--0528_1206_1010;none;202209130000;202209160900;24;100
0091017300_03072022000037;0002814600;;0091017300;173GRL;985K04370R;SLI---2112;1;1206;1010;1185;640,100;0;GERB--0528_1206_1010;none;202209080000;202209131500;65;100
0091017300_03072022000038;0002573206;;0091017300;173GRA;767K52061R;SLI---0770;2;1200;1000;975;648,900;45;GERB--1213_1200_1000;none;202207050000;202207081700;12;100
0091017300_03072022000039;0002814600;;0091017300;173GRL;767G90157R;SLI---2112;1;1206;1010;1185;464,400;0;GERB--0528_1206_1010;none;202207210000;202207261500;8;100
0091017300_03072022000040;0011130703;;0091017300;173GRA;752601791R;SLI---0770;10;1200;1000;975;241,800;45;GERB--1213_1200_1000;none;202208230000;202208260900;3;2
0091017300_03072022000041;0002573206;;0091017300;173GRA;794300524R;SLI---0770;2;1200;1000;975;427,800;45;GERB--1213_1200_1000;none;202207070000;202207120700;6;100
0091017300_03072022000042;0090016500;2PCHA;0091017300;173GRW;320107559R;CFDA--7000;23;2280;1170;670;619,652;45;GERB--2226_2280_1170;none;202208240000;202208290700;41;100
0091017300_03072022000043;0002809600;;0091017300;173GRL;963011245R;SLI---2112;1;1206;1010;1085;179,810;0;GERB--0528_1206_1010;none;202209130000;202209161100;38;100
0091017300_03072022000044;0027752300;;0091017300;173GRL;924108895R;SLI---2112;1;1206;1010;1185;161,400;0;GERB--0528_1206_1010;none;202208260000;202209021300;32;100
0091017300_03072022000045;0002809600;;0091017300;173GRL;963017832R;SLI---2112;10;1206;1010;1085;167,120;0;GERB--0528_1206_1010;none;202208260000;202208311100;14;100
0091017300_03072022000046;0027376000;;0091017300;173GRL;259978864R;SLI---2112;3;1206;1010;1185;123,900;0;GERB--0528_1206_1010;none;202207250000;202207281300;7;100
0091017300_03072022000047;0027359000;;0091017300;173GRL;344142652R;SLI---2112;1;1206;1010;585;532,200;0;GERB--0528_1206_1010;none;202207110000;202207141930;44;100
0091017300_03072022000048;0025125900;;0091017300;173GRL;924905848R;SLI---2112;1;1206;1010;1085;161,000;0;GERB--0528_1206_1010;none;202207120000;202207151300;25;100
0091017300_03072022000049;0027813500;;0091017300;173GR9;272701875R;ECM---5388;2;2400;1200;630;265,700;40;GERB--0059_2400_1200;widthwise;202209130000;202209170900;9;100
0091017300_03072022000050;0000187313;;0091017300;173GRL;288810776R;SLI---2112;3;1206;1010;1181;250,200;0;GERB--0528_1206_1010;none;202208260000;202208310800;15;100
0091017300_03072022000051;0011130702;;0091017300;173GRA;489507372R;SLI---0130;5;800;600;560;138,500;42;GERB--0588_800_600;widthwise;202208230000;202208260900;2;100
0091017300_03072022000052;0090016100;G16;0091017300;173GRL;291A18606R;MFM---1414;6;1200;1000;975;350,920;45;GERB--1213_1200_1000;none;202207180000;202207251330;143;100
0091017300_03072022000053;0002814600;;0091017300;173GRL;849628264R;CON-S-0130;1;780;570;478;151,500;47;GERB--3195_780_570;widthwise;202207250000;202207281500;3;4
0091017300_03072022000054;0006487400;;0091017300;173GRL;285S20989R;SLI---2112;3;1206;1010;1185;186,900;0;GERB--0528_1206_1010;none;202207290000;202208251900;129;100
0091017300_03072022000055;0027547300;;0091017300;173GRW;738213594R;SFDA--1505;10;1900;1200;750;228,040;45;GERB--0109_1900_1200;none;202207260000;202208241100;14;100
0091017300_03072022000056;0025767300;;0091017300;173GRL;822164206R;SLI---2112;1;1206;1010;1185;313,400;0;GERB--0528_1206_1010;none;202207250000;202207270600;18;100
0091017300_03072022000057;0027376300;;0091017300;173GRL;904009403R;SLI---2112;1;1206;1010;1185;867,150;0;GERB--0528_1206_1010;none;202208310000;202209021700;47;100
0091017300_03072022000058;0002573206;;0091017300;173GRA;805774118R;CON-S-0130;5;780;570;478;110,500;47;GERB--3195_780_570;widthwise;202209070000;202209120700;3;4
0091017300_03072022000059;0023779500;;0091017300;173GRM;200916875R;SLI---0770;1;1200;1000;975;417,000;45;GERB--1213_1200_1000;none;202208240000;202208291000;10;100
0091017300_03072022000060;0011130702;;0091017300;173GRE;743579545R;SLI---0760;1;1200;1000;930;536,500;45;GERB--1213_1200_1000;none;202209090000;202209140900;6;2
0091017300_03072022000061;0023779500;;0091017300;173GRM;200312177R;SLI---1101;1;1900;1200;750;529,600;45;GERB--0109_1900_1200;none;202209130000;202209161000;14;100
0091017300_03072022000062;0011129700;;0091017300;173GRL;293A39856R;SLI---2112;1;1206;1010;385;83,300;0;GERB--0528_1206_1010;none;202209080000;202209131300;60;100
0091017300_03072022000063;0025767300;;0091017300;173GRL;801429555R;SLI---0601;4;1200;1000;750;440,600;45;GERB--1213_1200_1000;none;202207060000;202207080600;5;100
0091017300_03072022000064;0025767302;;0091017300;173GRW;756106046R;SLI---1200;7;1600;1200;930;379,696;45;GERB--1613_1600_1200;widthwise;202209020000;202209071500;11;100
0091017300_03072022000065;0026815301;;0091017300;173GRL;282302668R;SLI---2112;1;1206;1010;1185;194,400;0;GERB--0528_1206_1010;none;202207120000;202207151900;408;100
0091017300_03072022000066;0023779500;;0091017300;173GRM;200312177R;SLI---1101;1;1900;1200;750;529,600;45;GERB--0109_1900_1200;none;202207270000;202208231000;14;100
0091017300_03072022000067;0029969301;;0091017300;173GR9;827209371R;SLI---0770;11;1200;1000;975;220,200;45;GERB--1213_1200_1000;none;202208300000;202209021100;16;100
0091017300_03072022000068;0006487400;;0091017300;173GRL;285903301R;CAR-S-2542;1;1200;1150;2000;379,407;0;GERB--5135_1200_1150;none;202207070000;202207121900;79;100
0091017300_03072022000069;0002555102;;0091017300;173GRL;822832338R;SLI---2112;2;1206;1010;1380;160,160;0;GERB--0528_1206_1010;none;202209080000;202209120600;9;100
0091017300_03072022000070;0002809409;;0091017300;173GRL;289704488R;SLI---2112;1;1206;1010;385;47,400;0;GERB--0528_1206_1010;none;202207290000;202208260700;356;100
0091017300_03072022000071;0041223901;;0091017300;173GRL;201018605R;SLI---0770;3;1200;1000;975;201,000;45;GERB--1213_1200_1000;none;202209120000;202209151100;10;100
0091017300_03072022000072;0027813500;;0091017300;173GR9;272705775R;ECM---5388;1;2400;1200;630;267,100;40;GERB--0059_2400_1200;widthwise;202208300000;202209021600;9;100
0091017300_03072022000073;0028472500;;0091017300;173GRL;278322141R;SLI---2112;1;1206;1010;1385;1078,600;0;GERB--0528_1206_1010;none;202209020000;202209071700;5;100
0091017300_03072022000074;0002809600;;0091017300;173GRL;963022698R;SLI---2112;2;1206;1010;1085;175,670;0;GERB--0528_1206_1010;none;202207080000;202207131100;21;100
0091017300_03072022000075;0002888802;;0091017300;173GRL;403150239R;SLI---2112;1;1206;1010;1085;200,600;0;GERB--0528_1206_1010;none;202207080000;202207120800;65;100
0091017300_03072022000076;0002809409;;0091017300;173GRL;289748578R;SLI---2112;1;1206;1010;485;60,600;0;GERB--0528_1206_1010;none;202207190000;202207250700;80;100
0091017300_03072022000077;0002555102;;0091017300;173GRL;822350847R;SLI---2112;1;1206;1010;1380;146,840;0;GERB--0528_1206_1010;none;202209150000;202209190600;6;100
0091017300_03072022000078;0027902200;;0091017300;173GRL;284S42517R;SLI---2112;1;1206;1010;485;59,400;0;GERB--0528_1206_1010;none;202207150000;202207201600;60;100
0091017300_03072022000079;0011130703;;0091017300;173GRL;671F88603R;SLI---0601;23;1200;1000;750;197,960;45;GERB--1213_1200_1000;none;202208290000;202209011130;5;100
0091017300_03072022000080;0002571500;;0091017300;173GRL;625124680R;SLI---2112;1;1206;1010;1185;395,900;0;GERB--0528_1206_1010;none;202207110000;202207131000;19;100
0091017300_03072022000081;0025767300;;0091017300;173GRL;801437293R;SLI---0601;4;1200;1000;750;440,600;45;GERB--1213_1200_1000;none;202207120000;202207140600;5;100
0091017300_03072022000082;0027752300;;0091017300;173GRL;217419033R;SLI---2112;1;1206;1010;1085;129,725;0;GERB--0528_1206_1010;none;202209020000;202209091300;18;100
0091017300_03072022000083;0025566103;;0091017300;173GRW;320105471R;MFM---1353;2;1350;1200;1200;725,600;37;GERB--1335_1350_1200;none;202208310000;202209050830;100;100
0091017300_03072022000084;0042279800;;0091017300;173GRW;739109283R;ECM---5902;1;2200;1340;930;208,400;45;GERB--0298_2200_1340;none;202207050000;202207081300;16;100
0091017300_03072022000085;0027442306;;0091017300;173GR9;745149260R;SLI---0770;20;1200;1000;975;172,800;45;GERB--1213_1200_1000;none;202209020000;202209070900;6;100
0091017300_03072022000086;0002571500;;0091017300;173GRL;620429573R;SLI---0601;1;1200;1000;750;242,300;45;GERB--1213_1200_1000;none;202208300000;202209011000;8;100
0091017300_03072022000087;0002555102;;0091017300;173GRL;822839719R;SLI---2112;1;1206;1010;1380;154,550;0;GERB--0528_1206_1010;none;202207260000;202207280600;6;100
0091017300_03072022000088;0011130703;;0091017300;173GRE;745406109R;SLI---1200;5;1600;1200;930;506,736;45;GERB--1613_1600_1200;widthwise;202209130000;202209160900;14;100
0091017300_03072022000089;0002573911;;0091017300;173GRT;803134118R;CON-S-0058;6;1200;1000;840;160,490;35;GERB--1213_1200_1000;none;202209080000;202209121800;9;100
0091017300_03072022000090;0026356400;;0091017300;173GRL;165887253R;SLI---2112;1;1206;1010;1185;353,900;0;GERB--0528_1206_1010;none;202208250000;202209011300;14;100
0091017300_03072022000091;0027376000;;0091017300;173GRL;620401768R;SLI---0770;3;1200;1000;975;453,300;45;GERB--1213_1200_1000;none;202207210000;202207261300;10;100
0091017300_03072022000092;0029717101;;0091017300;173GRL;745086404R;SLI---0770;9;1200;1000;975;195,600;45;GERB--1213_1200_1000;none;202207180000;202207210700;2;100
0091017300_03072022000093;0002573911;;0091017300;173GRT;823002669R;CON-S-0058;1;1200;1000;840;686,000;35;GERB--1213_1200_1000;none;202208290000;202208311800;7;100
0091017300_03072022000094;0002983607;;0091017300;173GRL;492901878R;CFDA--1036;1;1200;1000;1150;539,200;45;GERB--1213_1200_1000;none;202208300000;202209011700;18;100
0091017300_03072022000095;0002573228;;0091017300;173GRL;555020727R;SLI---0770;2;1200;1000;975;495,960;45;GERB--1213_1200_1000;none;202208260000;202208300800;28;100
0091017300_03072022000096;0011579600;;0091017300;173GRA;764415436R;SLI---1200;3;1600;1200;930;521,440;45;GERB--1613_1600_1200;widthwise;202207260000;202207290700;12;100
0091017300_03072022000097;0002555102;;0091017300;173GRL;822348088R;SLI---2112;1;1206;1010;1380;146,840;0;GERB--0528_1206_1010;none;202208260000;202208300600;6;100
0091017300_03072022000098;0011579302;;0091017300;173GRL;365373502R;SLI---2112;1;1206;1010;585;85,600;0;GERB--0528_1206_1010;none;202208300000;202209061030;18;2
0091017300_03072022000099;0041393501;;0091017300;173GR9;488103098R;SFDA--4267;3;1200;1000;1450;515,452;45;GERB--1213_1200_1000;none;202209120000;202209151900;66;100
0091017300_03072022000100;0027830202;;0091017300;173GRL;648947760R;SLI---0770;21;1200;1000;975;153,600;45;GERB--1213_1200_1000;none;202207280000;202208260700;2;100
0091017300_03072022000101;0027376300;;0091017300;173GRL;904009403R;SLI---2112;1;1206;1010;1185;867,150;0;GERB--0528_1206_1010;none;202207050000;202207071700;47;100
0091017300_03072022000102;0027376000;;0091017300;173GRL;671A09868R;SLI---0901;1;1600;1200;750;381,800;45;GERB--1613_1600_1200;none;202208310000;202209051300;4;100
0091017300_03072022000103;0040317703;;0091017300;173GRL;679023949R;SLI---2112;1;1206;1010;1089;62,000;0;GERB--0528_1206_1010;none;202209010000;202209060600;6;100
0091017300_03072022000104;0002571500;;0091017300;173GRL;625124680R;SLI---2112;1;1206;1010;1185;395,900;0;GERB--0528_1206_1010;none;202209090000;202209131000;19;100
0091017300_03072022000105;0002884103;;0091017300;173GRL;849B68466R;SLI---0771;4;1200;1000;975;121,860;45;GERB--1213_1200_1000;none;202207070000;202207120600;2;100
0091017300_03072022000106;0027083208;;0091017300;173GRL;282452351R;SLI---2112;1;1206;1010;1085;153,800;0;GERB--0528_1206_1010;none;202207210000;202207261500;26;100
0091017300_03072022000107;0011509705;;0091017300;173GRL;924400929R;SLI---0770;4;1200;1000;975;135,810;45;GERB--1213_1200_1000;none;202207130000;202207180830;7;100
0091017300_03072022000108;0002571500;;0091017300;173GRL;748R24664R;SLI---0770;1;1200;1000;975;118,100;45;GERB--1213_1200_1000;none;202207110000;202207131000;11;100
0091017300_03072022000109;0041393501;;0091017300;173GR9;488104341R;SFDA--4267;1;1200;1000;1450;515,452;45;GERB--1213_1200_1000;none;202208240000;202208291900;63;100
0091017300_03072022000110;0028482700;;0091017300;173GRL;682609521R;SLI---2112;5;1206;1010;961;108,840;0;GERB--0528_1206_1010;none;202209070000;202209121000;21;100
0091017300_03072022000111;0002807303;;0091017300;173GRL;985P17161R;ECM---5398;9;1200;1000;975;324,000;45;GERB--1213_1200_1000;none;202208250000;202208300600;22;100
0091017300_03072022000112;0011130601;;0091017300;173GRL;241377019R;SLI---2112;1;1206;1010;385;132,900;0;GERB--0528_1206_1010;none;202208230000;202208300730;32;100
0091017300_03072022000113;0002502406;;0091017300;173GRL;484006274R;PAL-S-0511;2;1206;1010;983;122,840;0;GERB--0528_1206_1010;none;202207290000;202208251500;33;100
0091017300_03072022000114;0026356400;;0091017300;173GRL;226446794R;SLI---2112;1;1206;1010;585;155,550;0;GERB--0528_1206_1010;none;202208290000;202209051300;15;100
0091017300_03072022000115;0002983607;;0091017300;173GRL;432006019R;CFDA--1032;8;1200;1000;975;921,100;25;GERB--1213_1200_1000;none;202207060000;202207081700;15;100
0091017300_03072022000116;0025104304;;0091017300;173GRE;755105417R;SLI---0760;5;1200;1000;930;261,460;45;GERB--1213_1200_1000;none;202207280000;202208261400;5;100
0091017300_03072022000117;0026356400;;0091017300;173GRL;543148417R;SLI---2112;1;1206;1010;585;257,400;0;GERB--0528_1206_1010;none;202208310000;202209071300;30;100
0091017300_03072022000118;0011130703;;0091017300;173GRA;751181755R;SLI---0770;4;1200;1000;975;350,520;45;GERB--1213_1200_1000;none;202208250000;202208300900;4;2
0091017300_03072022000119;0026307601;;0091017300;173GRW;963213712R;PAL-S-0406;5;1200;800;1035;152,344;0;GERB--3737_1200_800;none;202207060000;202207131100;46;1
0091017300_03072022000120;0011130703;;0091017300;173GRE;745147031R;SLI---0770;2;1200;1000;975;176,710;45;GERB--1213_1200_1000;none;202207280000;202208240900;2;2
0091017300_03072022000121;0029717101;;0091017300;173GRL;801E66311R;SLI---0770;1;1200;1000;975;420,750;45;GERB--1213_1200_1000;none;202209070000;202209120700;6;100
0091017300_03072022000122;0011130702;;0091017300;173GRL;668B06030R;SLI---2112;1;1206;1010;1185;344,400;0;GERB--0528_1206_1010;none;202209140000;202209191130;38;100
0091017300_03072022000123;0027752300;;0091017300;173GRL;169081720R;SLI---2112;1;1206;1010;1385;246,600;0;GERB--0528_1206_1010;none;202207280000;202208261300;112;100
0091017300_03072022000124;0025767300;;0091017300;173GRL;801437293R;SLI---0601;2;1200;1000;750;440,600;45;GERB--1213_1200_1000;none;202207130000;202207160600;5;100
0091017300_03072022000125;0025104304;;0091017300;173GRL;756405272R;SLI---0770;1;1200;1000;975;263,314;45;GERB--1213_1200_1000;none;202208230000;202208301030;6;100
0091017300_03072022000126;0025566103;;0091017300;173GRW;320109538R;MFM---1353;3;1350;1200;1200;725,600;37;GERB--1335_1350_1200;none;202208230000;202208271130;98;100
0091017300_03072022000127;0040317703;;0091017300;173GRL;472120598R;SLI---2112;1;1206;1010;1385;92,200;0;GERB--0528_1206_1010;none;202207110000;202207140600;8;100
0091017300_03072022000128;0002579300;;0091017300;173GRL;739109923R;ECM---5285;1;2200;1300;1300;253,500;45;GERB--0726_2200_1300;widthwise;202207140000;202207191200;8;100
0091017300_03072022000129;0001960400;;0091017300;173GRL;217102572R;SLI---2112;8;1206;1010;1085;118,700;0;GERB--0528_1206_1010;none;202207080000;202207131000;3;100
0091017300_03072022000130;0011129500;;0091017300;173GRL;888403067R;SLI---2112;1;1206;1010;385;124,900;0;GERB--0528_1206_1010;none;202207190000;202207260730;36;100
0091017300_03072022000131;0000239404;;0091017300;173GRL;808406091R;SLI---2112;1;1206;1010;385;50,020;0;GERB--0528_1206_1010;none;202207200000;202207251000;21;100
0091017300_03072022000132;0011780500;;0091017300;173GRL;217413696R;SLI---2112;1;1206;1010;485;75,300;0;GERB--0528_1206_1010;none;202207280000;202208250700;23;100
0091017300_03072022000133;0011130703;;0091017300;173GRE;767550909R;SLI---0601;1;1200;1000;750;321,760;45;GERB--1213_1200_1000;none;202208240000;202208290900;10;100
0091017300_03072022000134;0027902200;;0091017300;173GRL;149573025R;SLI---2112;1;1206;1010;585;247,200;0;GERB--0528_1206_1010;none;202209130000;202209161600;24;100
0091017300_03072022000135;0002571500;;0091017300;173GRL;748R24664R;SLI---0770;2;1200;1000;975;118,100;45;GERB--1213_1200_1000;none;202209090000;202209131000;11;100
0091017300_03072022000136;0029969301;;0091017300;173GR9;807215326R;SLI---0770;11;1200;1000;975;205,000;45;GERB--1213_1200_1000;none;202209080000;202209131100;14;100
0091017300_03072022000137;0025767300;;0091017300;173GRL;732566225R;SLI---0770;2;1200;1000;975;922,000;45;GERB--1213_1200_1000;none;202207210000;202207250600;13;100
0091017300_03072022000138;0002809600;;0091017300;173GRL;963733666R;SLI---2112;1;1206;1010;485;41,200;0;GERB--0528_1206_1010;none;202209080000;202209131100;5;100
0091017300_03072022000139;0025104304;;0091017300;173GRE;671209406R;SLI---0901;5;1600;1200;750;359,100;45;GERB--1613_1600_1200;none;202208300000;202209061030;7;100
0091017300_03072022000140;0002573206;;0091017300;173GRA;794300524R;SLI---0770;3;1200;1000;975;427,800;45;GERB--1213_1200_1000;none;202207190000;202207221700;6;100
0091017300_03072022000141;0028169000;;0091017300;173GRW;265504427R;SLI---0770;6;1200;1000;975;156,648;45;GERB--1213_1200_1000;none;202207250000;202207280700;9;100
0091017300_03072022000142;0040317703;;0091017300;173GRL;679008615R;SLI---0770;10;1200;1000;975;216,000;45;GERB--1213_1200_1000;none;202208250000;202208300600;2;100
0091017300_03072022000143;0027813500;;0091017300;173GR9;272704839R;ECM---5388;13;2400;1200;630;258,700;40;GERB--0059_2400_1200;widthwise;202207060000;202207111600;8;100
0091017300_03072022000144;0002809600;;0091017300;173GRL;963011476R;SLI---2112;1;1206;1010;1085;180,710;0;GERB--0528_1206_1010;none;202207120000;202207151100;41;100
0091017300_03072022000145;0011130702;;0091017300;173GRA;489507372R;SLI---0130;3;800;600;560;138,500;42;GERB--0588_800_600;widthwise;202209140000;202209190900;2;100
0091017300_03072022000146;0002814600;;0091017300;173GRL;625588387R;CON-S-0130;1;780;570;478;76,850;47;GERB--3195_780_570;widthwise;202207270000;202208231500;3;4
0091017300_03072022000147;0025104304;;0091017300;173GRE;751752076R;SLI---0770;5;1200;1000;975;567,000;45;GERB--1213_1200_1000;none;202208260000;202209021030;9;100
0091017300_03072022000148;0003385400;;0091017300;173GRL;341021845R;SLI---0770;12;1200;1000;975;184,136;45;GERB--1213_1200_1000;none;202207150000;202207221500;8;100
0091017300_03072022000149;0041623800;;0091017300;173GRL;806065425R;SLI---2112;3;1206;1010;1185;321,100;0;GERB--0528_1206_1010;none;202208260000;202208311300;14;100
0091017300_03072022000150;0041223901;;0091017300;173GRL;201003118R;SLI---0770;1;1200;1000;975;223,950;45;GERB--1213_1200_1000;none;202209060000;202209091100;7;100
0091017300_03072022000151;0011130702;;0091017300;173GRE;755285817R;SLI---0601;2;1200;1000;750;270,520;45;GERB--1213_1200_1000;none;202208300000;202209020900;5;3
0091017300_03072022000152;0002502406;;0091017300;173GRL;484003027R;KFDA--0038;2;1209;1007;990;130,532;25;GERB--2034_1209_1007;none;202207280000;202208241500;26;100
0091017300_03072022000153;0002555102;;0091017300;173GRL;822350847R;SLI---2112;1;1206;1010;1380;146,840;0;GERB--0528_1206_1010;none;202208240000;202208260600;6;100
0091017300_03072022000154;0000923606;;0091017300;173GRL;748159014R;SLI---1200;1;1600;1200;930;200,800;45;GERB--1613_1600_1200;widthwise;202208240000;202208292000;3;100
0091017300_03072022000155;0041223901;;0091017300;173GRL;208021717R;SLI---0770;9;1200;1000;975;243,600;45;GERB--1213_1200_1000;none;202207290000;202208251100;87;100
0091017300_03072022000156;0002571500;;0091017300;173GRL;745428979R;SLI---0601;1;1200;1000;750;287,000;45;GERB--1213_1200_1000;none;202208290000;202208311000;4;100
0091017300_03072022000157;0011579600;;0091017300;173GRA;764403344R;SLI---1200;7;1600;1200;930;694,960;45;GERB--1613_1600_1200;widthwise;202207220000;202207270700;12;100
0091017300_03072022000158;0002502406;;0091017300;173GRL;484006678R;PAL-S-0511;4;1206;1010;983;125,160;0;GERB--0528_1206_1010;none;202207290000;202208251500;39;100
0091017300_03072022000159;0002573206;;0091017300;173GRA;766155422R;SLI---0770;4;1200;1000;975;751,400;45;GERB--1213_1200_1000;none;202209120000;202209150700;15;100
0091017300_03072022000160;0011509705;;0091017300;173GRL;924402867R;SLI---0770;1;1200;1000;975;135,810;45;GERB--1213_1200_1000;none;202209060000;202209090830;8;100
0091017300_03072022000161;0027359000;;0091017300;173GRL;344136053R;SLI---0770;3;1200;1000;975;333,000;45;GERB--1213_1200_1000;none;202208290000;202209011930;21;100
0091017300_03072022000162;0000187313;;0091017300;173GRL;288866468R;SLI---2112;5;1206;1010;1181;190,200;0;GERB--0528_1206_1010;none;202208260000;202208310800;10;100
