Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017200_03072022000031;0002562800;;0091017200;172SPL;908300375R;SLI---0770;4;1200;1000;975;229,416;45;GERB--1213_1200_1000;none;202209060000;202209090600;4;100
0091017200_03072022000032;0002727900;;0091017200;172GRP;827209091R;SLI---0770;6;1200;1000;975;312,832;45;GERB--1213_1200_1000;none;202208260000;202208310900;26;100
0091017200_03072022000033;0042912000;;0091017200;172GRP;767499859R;SLI---1200;1;1600;1200;930;215,680;45;GERB--1613_1600_1200;widthwise;202207190000;202208170600;9;100
0091017200_03072022000034;0002573211;;0091017200;172PF2;802420174R;SLI---2112;1;1206;1010;385;122,772;0;GERB--0528_1206_1010;none;202209210000;202209260830;143;100
0091017200_03072022000035;0028472500;;0091017200;172PF2;284B81525R;SLI---2112;1;1206;1010;1085;140,300;0;GERB--0528_1206_1010;none;202209120000;202209151130;4;100
0091017200_03072022000036;0002928900;;0091017200;172SPL;244280018R;SLI---0770;10;1200;1000;975;151,290;45;GERB--1213_1200_1000;none;202208290000;202209010601;2;100
0091017200_03072022000037;0025767400;;0091017200;172SPL;769110285R;SFDA--9619;2;1200;1000;975;149,800;45;GERB--1213_1200_1000;none;202207080000;202207131145;2;100
0091017200_03072022000038;0002573209;;0091017200;172PF2;631425142R;SLI---0130;1;800;600;560;142,000;42;GERB--0588_800_600;none;202208190000;202208241030;5;100
0091017200_03072022000039;0002573211;;0091017200;172PF2;776620458R;SLI---2112;1;1206;1010;385;91,204;0;GERB--0528_1206_1010;none;202208240000;202208290830;38;100
0091017200_03072022000040;0002488804;;0091017200;172GRP;823305864R;SFDA--9200;3;1200;1000;975;221,600;45;GERB--1213_1200_1000;none;202208230000;202208260800;9;100
0091017200_03072022000041;0025782402;;0091017200;172SPL;739101049R;ECM---4980;4;2350;1320;910;268,925;45;GERB--1533_2350_1320;none;202208190000;202208261145;6;100
0091017200_03072022000042;0002562800;;0091017200;172SPL;769230542R;SLI---0770;4;1200;1000;975;202,614;45;GERB--1213_1200_1000;none;202209160000;202209210600;4;100
0091017200_03072022000043;0023642903;;0091017200;172GRP;260103381R;KFDA--0147;17;1209;1007;990;116,600;25;GERB--2034_1209_1007;none;202209010000;202209070630;14;100
0091017200_03072022000044;0002809600;;0091017200;172PF2;963010447R;SLI---2112;3;1206;1010;982;154,580;0;GERB--0528_1206_1010;none;202207130000;202207181030;10;100
0091017200_03072022000045;0040906107;;0091017200;172PF2;233003759R;SLI---0770;1;1200;1000;975;657,000;45;GERB--1213_1200_1000;none;202209120000;202209151200;54;100
0091017200_03072022000046;0002573201;;0091017200;172PF2;781167874R;SLI---0770;4;1200;1000;975;183,816;45;GERB--1213_1200_1000;none;202208300000;202209050800;3;100
0091017200_03072022000047;0042912000;;0091017200;172PF2;849042729R;SLI---0770;27;1200;1000;975;192,800;45;GERB--1213_1200_1000;none;202209200000;202209230600;5;100
0091017200_03072022000048;0027593900;;0091017200;172PF2;214775875R;SLI---0770;2;1200;1000;975;160,840;45;GERB--1213_1200_1000;none;202208250000;202208300630;2;100
0091017200_03072022000049;0000239406;;0091017200;172PF2;809547222R;SLI---2112;1;1206;1010;1083;132,410;0;GERB--0528_1206_1010;none;202209090000;202209141230;66;100
0091017200_03072022000050;0002573203;;0091017200;172PF2;625135208R;CON-S-0130;1;780;570;478;117,200;47;GERB--3195_780_570;widthwise;202208220000;202208250601;3;4
0091017200_03072022000051;0002576702;;0091017200;172PF2;265551843R;SFDA--9354;8;1200;1000;975;199,864;45;GERB--1213_1200_1000;none;202209060000;202209091030;15;100
0091017200_03072022000052;0022091301;;0091017200;172PF2;751276621R;SLI---0130;2;800;600;560;214,220;42;GERB--0588_800_600;none;202209140000;202209190930;8;2
0091017200_03072022000053;0042262300;;0091017200;172PF2;765168199R;SLI---1200;6;1600;1200;930;300,796;45;GERB--1613_1600_1200;widthwise;202207180000;202208160620;6;100
0091017200_03072022000054;0002573911;;0091017200;172PF1;803010091R;CON-S-0355;4;1195;1000;885;667,900;45;GERB--0546_1195_1000;none;202208310000;202209060620;8;100
0091017200_03072022000055;0002585202;;0091017200;172PF2;803305915R;SFDA--9809;6;1600;1200;930;234,140;0;GERB--1613_1600_1200;none;202209010000;202209071000;12;100
0091017200_03072022000056;0042262300;;0091017200;172PF2;762196678R;SLI---0770;13;1200;1000;975;191,124;45;GERB--1213_1200_1000;none;202208160000;202208190620;3;100
0091017200_03072022000057;0091017600;PCHBAT;0091017200;172GRE;295104255R;ECM---4391;36;1500;1200;1390;635,320;45;GERB--1581_1500_1200;none;202208300000;202209051110;77;100
0091017200_03072022000058;0002571500;;0091017200;172PF2;748462562R;SLI---2112;1;1206;1010;1085;138,800;0;GERB--0528_1206_1010;none;202208240000;202208290600;21;100
0091017200_03072022000059;0000923601;;0091017200;172PF2;747513532R;SLI---1200;6;1600;1200;930;178,120;45;GERB--1613_1600_1200;widthwise;202208250000;202208300800;5;100
0091017200_03072022000060;0002562800;;0091017200;172PF2;668307204R;SLI---1200;3;1600;1200;930;267,216;45;GERB--1613_1600_1200;widthwise;202207080000;202207130600;9;100
0091017200_03072022000061;0000239406;;0091017200;172PF2;682116985R;SLI---2112;1;1206;1010;485;26,030;0;GERB--0528_1206_1010;none;202209070000;202209121230;64;100
0091017200_03072022000062;0002562800;;0091017200;172PF2;808389632R;SLI---2112;1;1206;1010;1181;112,320;0;GERB--0528_1206_1010;none;202207190000;202208170600;6;100
0091017200_03072022000063;0011723200;;0091017200;172PF2;924466UB0A;SLI---0770;2;1200;1000;975;151,200;45;GERB--1213_1200_1000;none;202209190000;202209261000;9;100
0091017200_03072022000064;0000923601;;0091017200;172PF2;747513532R;SLI---1200;14;1600;1200;930;178,120;45;GERB--1613_1600_1200;widthwise;202209050000;202209080800;5;100
0091017200_03072022000065;0002425700;;0091017200;172PF2;963297986R;SLI---2112;1;1206;1010;1185;144,900;0;GERB--0528_1206_1010;none;202209150000;202209221230;250;100
0091017200_03072022000066;0002878000;;0091017200;172PF2;165553843R;SLI---0770;17;1200;1000;975;137,160;45;GERB--1213_1200_1000;none;202208260000;202208311000;3;100
0091017200_03072022000067;0090019100;GR G0;0091017200;172PF2;868683167R;CON-S-0130;2;780;570;478;94,500;47;GERB--3195_780_570;widthwise;202208170000;202208220930;3;4
0091017200_03072022000068;0011880500;;0091017200;172PF2;215037279R;SLI---2112;1;1206;1010;1085;145,880;0;GERB--0528_1206_1010;none;202207190000;202208190900;10;100
0091017200_03072022000069;0002562800;;0091017200;172PF2;769241459R;SLI---0770;1;1200;1000;975;166,140;45;GERB--1213_1200_1000;none;202208160000;202208190600;5;100
0091017200_03072022000070;0002573211;;0091017200;172PF2;743792940R;SLI---2112;1;1206;1010;385;67,936;0;GERB--0528_1206_1010;none;202209190000;202209220830;65;100
0091017200_03072022000071;0027593900;;0091017200;172PF2;165525747R;SLI---0770;1;1200;1000;975;136,488;45;GERB--1213_1200_1000;none;202208300000;202209050630;3;100
0091017200_03072022000072;0025566103;;0091017200;172GVD;320103469R;MFM---1353;3;1350;1200;1200;728,800;37;GERB--1335_1350_1200;none;202207130000;202207181100;98;100
0091017200_03072022000073;0025767400;;0091017200;172SPL;769166922R;KFDA--0136;5;1209;1007;990;79,136;25;GERB--2034_1209_1007;none;202209150000;202209201145;1;100
0091017200_03072022000074;0002901117;;0091017200;172PF2;620921287R;ECA---0021;2;1200;1000;1045;144,960;0;GERB--3551_1200_1000;none;202207130000;202207131230;5;100
0091017200_03072022000075;0002488804;;0091017200;172PF2;828203142R;ECA---0021;1;1200;1000;519;73,200;0;GERB--3551_1200_1000;none;202208260000;202208310800;44;100
0091017200_03072022000076;0002573222;;0091017200;172PF2;676008440R;SLI---0601;1;1200;1000;750;544,000;45;GERB--1213_1200_1000;none;202208160000;202208220930;25;2
0091017200_03072022000077;0042912000;;0091017200;172SPL;849511512R;SLI---1200;1;1600;1200;930;186,000;45;GERB--1613_1600_1200;widthwise;202208160000;202208191130;4;100
0091017200_03072022000078;0011880500;;0091017200;172PF2;217411185R;SLI---2112;1;1206;1010;785;144,400;0;GERB--0528_1206_1010;none;202209190000;202209260900;360;100
0091017200_03072022000079;0025782402;;0091017200;172SPL;739107142R;ECM---8574;1;2350;1200;1500;322,946;45;GERB--0198_2350_1200;none;202207080000;202207151145;8;100
0091017200_03072022000080;0002555101;;0091017200;172PF2;781204894R;SLI---2112;1;1206;1010;485;48,024;0;GERB--0528_1206_1010;none;202209200000;202209230800;46;100
0091017200_03072022000081;0002585202;;0091017200;172PF2;823307506R;SFDA--9808;3;1600;1200;930;238,496;0;GERB--1613_1600_1200;none;202209140000;202209191000;8;100
0091017200_03072022000082;0005345305;;0091017200;172PF2;488108774R;ECM---7684;7;1200;1000;1410;461,600;45;GERB--1213_1200_1000;none;202208170000;202208220715;46;100
0091017200_03072022000083;0042912000;;0091017200;172SPL;849519363R;SLI---1200;1;1600;1200;930;165,072;45;GERB--1613_1600_1200;widthwise;202209080000;202209131130;4;100
0091017200_03072022000084;0042912000;;0091017200;172PF2;638437329R;SLI---0601;4;1200;1000;750;134,775;45;GERB--1213_1200_1000;none;202208220000;202208250600;4;100
0091017200_03072022000085;0042912000;;0091017200;172PF2;768B11438R;SLI---0601;1;1200;1000;750;108,600;45;GERB--1213_1200_1000;none;202208310000;202209060600;5;100
0091017200_03072022000086;0002483525;;0091017200;172PF1;903006903R;CON-S-0440;2;1600;1200;940;434,400;45;GERB--1613_1600_1200;widthwise;202207200000;202208180930;15;100
0091017200_03072022000087;0002562800;;0091017200;172SPL;908309753R;SLI---0770;2;1200;1000;975;232,776;45;GERB--1213_1200_1000;none;202209140000;202209190600;4;100
0091017200_03072022000088;0025767400;;0091017200;172PF2;909032073R;KFDA--0133;2;1209;1007;750;52,664;25;GERB--2034_1209_1007;none;202209190000;202209220630;1;100
0091017200_03072022000089;0022091301;;0091017200;172PF2;751258604R;SLI---0760;1;1200;1000;930;390,500;45;GERB--1213_1200_1000;none;202209080000;202209130930;9;2
0091017200_03072022000090;0042912000;;0091017200;172GRP;767485297R;SLI---1200;1;1600;1200;930;227,200;45;GERB--1613_1600_1200;widthwise;202207140000;202207190600;8;100
0091017200_03072022000091;0024405104;;0091017200;172PF2;806428608R;SLI---2112;1;1206;1010;783;164,960;0;GERB--0528_1206_1010;none;202208240000;202208291200;1053;100
0091017200_03072022000092;0025767400;;0091017200;172SPL;749341116R;KFDA--0140;9;1209;1007;990;63,792;25;GERB--2034_1209_1007;none;202208310000;202209061145;1;100
0091017200_03072022000093;0002504100;;0091017200;172GRD;272708887R;ECM---4906;3;1670;1200;1340;327,272;45;GERB--0260_1670_1200;none;202208160000;202208190800;12;100
0091017200_03072022000094;0042912000;;0091017200;172SPL;849305174R;SLI---1200;2;1600;1200;930;172,200;45;GERB--1613_1600_1200;widthwise;202209160000;202209211130;3;100
0091017200_03072022000095;0011780500;;0091017200;172PF2;295544280R;SLI---2112;1;1206;1010;485;63,300;0;GERB--0528_1206_1010;none;202209140000;202209190715;119;100
0091017200_03072022000096;0002573206;;0091017200;172PF2;764530773R;SLI---0770;1;1200;1000;975;332,280;45;GERB--1213_1200_1000;none;202208160000;202208191130;4;100
0091017200_03072022000097;0025767400;;0091017200;172PF2;909021890R;KFDA--0133;1;1209;1007;750;52,664;25;GERB--2034_1209_1007;none;202207050000;202207080630;1;100
0091017200_03072022000098;0002573211;;0091017200;172PF2;656162082R;SLI---0770;1;1200;1000;975;371,400;45;GERB--1213_1200_1000;none;202207200000;202208180830;10;100
0091017200_03072022000099;0028472500;;0091017200;172PF2;284S49392R;SLI---2112;1;1206;1010;1085;166,610;0;GERB--0528_1206_1010;none;202208310000;202209061130;21;100
0091017200_03072022000100;0011880500;;0091017200;172PF2;215014028R;SLI---2112;1;1206;1010;785;137,660;0;GERB--0528_1206_1010;none;202209010000;202209090900;190;100
0091017200_03072022000101;0091017300;EXPORT;0091017200;172PF2;200917476R;SLI---2112;1;1206;1010;485;110,100;0;GERB--0528_1206_1010;none;202208230000;202208261230;10;100
0091017200_03072022000102;0002562800;;0091017200;172SPL;808333186R;SLI---0770;4;1200;1000;975;210,480;45;GERB--1213_1200_1000;none;202209090000;202209140600;4;100
0091017200_03072022000103;0002573209;;0091017200;172PF2;663505305R;SLI---0130;1;800;600;560;230,444;42;GERB--0588_800_600;none;202208290000;202209011030;5;100
0091017200_03072022000104;0091017300;EXPORT;0091017200;172PF2;201901200R;SLI---0760;3;1200;1000;930;263,600;45;GERB--1213_1200_1000;none;202209200000;202209231230;4;100
0091017200_03072022000105;0011130703;;0091017200;172PF2;755110337R;SLI---1101;9;1900;1200;750;239,752;45;GERB--0109_1900_1200;none;202209050000;202209121000;3;100
0091017200_03072022000106;0028472500;;0091017200;172PF2;278329018R;SLI---2112;1;1206;1010;485;40,964;0;GERB--0528_1206_1010;none;202209120000;202209151130;9;100
0091017200_03072022000107;0025767400;;0091017200;172PF2;909000874R;KFDA--0139;2;1209;1007;990;73,068;25;GERB--2034_1209_1007;none;202208170000;202208220630;1;100
0091017200_03072022000108;0002585202;;0091017200;172PF2;823310310R;SFDA--9808;5;1600;1200;930;238,496;0;GERB--1613_1600_1200;none;202207080000;202207131000;15;100
0091017200_03072022000109;0002586306;;0091017200;172PF2;749524849R;SLI---1200;2;1600;1200;930;196,960;45;GERB--1613_1600_1200;widthwise;202209090000;202209141030;8;100
0091017200_03072022000110;0002573222;;0091017200;172PF2;676008440R;SLI---0601;1;1200;1000;750;544,000;45;GERB--1213_1200_1000;none;202208260000;202209010930;25;2
0091017200_03072022000111;0023697100;;0091017200;172PF2;546115677R;SLI---0770;3;1200;1000;975;276,840;45;GERB--1213_1200_1000;none;202208310000;202209080930;8;100
0091017200_03072022000112;0027376000;;0091017200;172PF2;745319396R;SLI---0601;7;1200;1000;750;166,960;45;GERB--1213_1200_1000;none;202208180000;202208251100;2;100
0091017200_03072022000113;0002562800;;0091017200;172PF2;668735415R;SLI---1200;1;1600;1200;930;255,424;45;GERB--1613_1600_1200;widthwise;202208230000;202208260600;7;100
0091017200_03072022000114;0002901117;;0091017200;172PF2;620933842R;ECA---0021;1;1200;1000;1045;144,960;0;GERB--3551_1200_1000;none;202209210000;202209261230;5;100
0091017200_03072022000115;0042912000;;0091017200;172PF2;748156595R;SLI---1200;1;1600;1200;930;206,440;45;GERB--1613_1600_1200;widthwise;202209160000;202209210600;5;100
0091017200_03072022000116;0002488804;;0091017200;172PF2;803317786R;SLI---2112;1;1206;1010;1181;261,000;0;GERB--0528_1206_1010;none;202208300000;202209050800;16;100
0091017200_03072022000117;0042912000;;0091017200;172GRP;638441403R;SLI---0601;1;1200;1000;750;117,650;45;GERB--1213_1200_1000;none;202207120000;202207150600;3;100
0091017200_03072022000118;0002576702;;0091017200;172GRP;265558565R;SFDA--9424;3;1200;1000;975;173,928;45;GERB--1213_1200_1000;none;202207180000;202208161030;12;100
0091017200_03072022000119;0026372000;;0091017200;172PF2;281H87008R;SLI---2112;1;1206;1010;1085;193,400;0;GERB--0528_1206_1010;none;202208240000;202208291200;60;100
0091017200_03072022000120;0025767400;;0091017200;172SPL;769126125R;SFDA--9619;2;1200;1000;975;149,800;45;GERB--1213_1200_1000;none;202207070000;202207120630;2;100
0091017200_03072022000121;0029450102;;0091017200;172PF2;748A07371R;SLI---0770;2;1200;1000;975;179,205;45;GERB--1213_1200_1000;none;202209080000;202209131115;5;100
0091017200_03072022000122;0002573228;;0091017200;172PF2;555C26996R;SLI---0770;3;1200;1000;975;410,112;45;GERB--1213_1200_1000;none;202207140000;202207190620;13;100
0091017200_03072022000123;0002573203;;0091017200;172PF2;651412604R;CON-S-0130;3;780;570;478;97,500;47;GERB--3195_780_570;widthwise;202208190000;202208240601;2;4
0091017200_03072022000124;0023697100;;0091017200;172PF2;546115677R;SLI---0770;3;1200;1000;975;276,840;45;GERB--1213_1200_1000;none;202208180000;202208250930;8;100
0091017200_03072022000125;0026796600;;0091017200;172PF2;963024112R;SLI---2112;2;1206;1010;1391;177,320;0;GERB--0528_1206_1010;none;202208290000;202209010600;18;100
0091017200_03072022000126;0002562800;;0091017200;172SPL;769230508R;SLI---0770;3;1200;1000;975;214,512;45;GERB--1213_1200_1000;none;202209010000;202209070600;5;100
0091017200_03072022000127;0002901117;;0091017200;172PF2;850460376R;ECA---0021;1;1200;1000;1045;81,000;0;GERB--3551_1200_1000;none;202208300000;202209051230;3;100
0091017200_03072022000128;0002573201;;0091017200;172PF2;763901795R;SLI---0760;1;1200;1000;930;301,920;45;GERB--1213_1200_1000;none;202208260000;202208310800;8;100
0091017200_03072022000129;0002488804;;0091017200;172GRP;803307524R;SLI---1200;7;1600;1200;930;224,800;45;GERB--1613_1600_1200;widthwise;202209160000;202209210800;10;100
0091017200_03072022000130;0000239406;;0091017200;172PF2;826721582R;SLI---2112;1;1206;1010;485;79,200;0;GERB--0528_1206_1010;none;202207150000;202207201230;115;100
0091017200_03072022000131;0091017300;EXPORT;0091017200;172PF2;201908704R;SLI---0760;1;1200;1000;930;269,130;45;GERB--1213_1200_1000;none;202207050000;202207081230;5;100
0091017200_03072022000132;0002573203;;0091017200;172PF2;641354383R;SLI---2112;1;1206;1010;385;148,900;0;GERB--0528_1206_1010;none;202209120000;202209150601;20;100
0091017200_03072022000133;0002573209;;0091017200;172PF2;674004119R;SLI---0770;1;1200;1000;975;402,300;45;GERB--1213_1200_1000;none;202208220000;202208251030;9;100
0091017200_03072022000134;0002562800;;0091017200;172PF2;808393626R;SLI---2112;1;1206;1010;1181;112,320;0;GERB--0528_1206_1010;none;202207150000;202207200600;6;100
0091017200_03072022000135;0002586307;;0091017200;172SPL;749024551R;ECM---8577;2;2000;1600;980;406,000;45;GERB--0269_2000_1600;none;202208190000;202208241200;6;100
0091017200_03072022000136;0011723200;;0091017200;172PF2;201005324R;SLI---0770;1;1200;1000;975;251,874;45;GERB--1213_1200_1000;none;202209070000;202209141000;6;100
0091017200_03072022000137;0002588400;;0091017200;172PF2;543025418R;SFDA--9195;20;1200;1000;975;314,000;45;GERB--1213_1200_1000;none;202208290000;202209060930;6;100
0091017200_03072022000138;0002809600;;0091017200;172PF2;963023210R;SLI---2112;4;1206;1010;982;153,860;0;GERB--0528_1206_1010;none;202207080000;202207131030;10;100
0091017200_03072022000139;0002586306;;0091017200;172PF2;749524849R;SLI---1200;3;1600;1200;930;196,960;45;GERB--1613_1600_1200;widthwise;202207110000;202207141030;8;100
0091017200_03072022000140;0011130702;;0091017200;172PF2;743F26UA0A;SLI---0770;1;1200;1000;975;279,750;45;GERB--1213_1200_1000;none;202209150000;202209221000;7;100
0091017200_03072022000141;0002567601;;0091017200;172PF2;921003290R;ECM---4950;12;1200;1100;975;187,140;45;GERB--0581_1200_1100;none;202208260000;202208310900;8;100
0091017200_03072022000142;0027593900;;0091017200;172PF2;214984541R;SLI---2112;1;1206;1010;485;84,660;0;GERB--0528_1206_1010;none;202207060000;202207110630;11;100
0091017200_03072022000143;0028472500;;0091017200;172PF2;278335732R;SLI---2112;1;1206;1010;787;57,872;0;GERB--0528_1206_1010;none;202209120000;202209151130;12;100
0091017200_03072022000144;0024166001;;0091017200;172PF1;727125876R;CON-S-0412;10;1750;1100;1350;769,000;45;GERB--1584_1750_1100;none;202209010000;202209070600;20;100
0091017200_03072022000145;0002567601;;0091017200;172PF2;921003290R;ECM---4950;15;1200;1100;975;187,140;45;GERB--0581_1200_1100;none;202209060000;202209090900;8;100
0091017200_03072022000146;0011130703;;0091017200;172PF2;231C69312R;CON-S-0130;1;780;570;478;67,040;47;GERB--3195_780_570;widthwise;202209150000;202209221000;2;4
0091017200_03072022000147;0002573201;;0091017200;172PF2;739441828R;SLI---2112;1;1206;1010;1185;360,900;0;GERB--0528_1206_1010;none;202207060000;202207110800;17;100
0091017200_03072022000148;0012008400;;0091017200;172PF2;808643505R;SLI---2112;1;1206;1010;1391;92,120;0;GERB--0528_1206_1010;none;202209190000;202209220930;6;100
0091017200_03072022000149;0042912000;;0091017200;172GRP;638441403R;SLI---0601;1;1200;1000;750;117,650;45;GERB--1213_1200_1000;none;202208290000;202209010600;3;100
0091017200_03072022000150;0025782402;;0091017200;172SPL;739107142R;ECM---8574;5;2350;1200;1500;322,946;45;GERB--0198_2350_1200;none;202208240000;202208311145;8;100
0091017200_03072022000151;0041223901;;0091017200;172PF2;208021717R;SLI---0770;2;1200;1000;975;243,600;45;GERB--1213_1200_1000;none;202208190000;202208241030;87;100
0091017200_03072022000152;0042912000;;0091017200;172PF2;768B11438R;SLI---0601;1;1200;1000;750;108,600;45;GERB--1213_1200_1000;none;202208180000;202208230600;5;100
0091017200_03072022000153;0002888802;;0091017200;172PF2;403156990R;SLI---0770;1;1200;1000;975;159,880;45;GERB--1213_1200_1000;none;202209070000;202209120800;4;100
0091017200_03072022000154;0025125900;;0091017200;172PF2;924902469R;SLI---2112;1;1206;1010;485;61,325;0;GERB--0528_1206_1010;none;202208160000;202208231230;130;100
0091017200_03072022000155;0042912000;;0091017200;172SPL;849512518R;SLI---0901;4;1600;1200;750;143,940;45;GERB--1613_1600_1200;widthwise;202208250000;202208301130;3;100
0091017200_03072022000156;0003238104;;0091017200;172PF2;732469953R;SLI---2112;1;1206;1010;285;21,050;0;GERB--0528_1206_1010;none;202209210000;202209260930;13;100
0091017200_03072022000157;0011140000;;0091017200;172PF2;237065517R;SLI---0770;3;1200;1000;975;159,768;45;GERB--1213_1200_1000;none;202209160000;202209230901;2;100
0091017200_03072022000158;0025767400;;0091017200;172SPL;768377406R;SFDA--9607;11;1200;1000;975;134,400;45;GERB--1213_1200_1000;none;202209130000;202209160630;1;100
0091017200_03072022000159;0042912000;;0091017200;172SPL;849507758R;SLI---0901;3;1600;1200;750;144,420;45;GERB--1613_1600_1200;widthwise;202209010000;202209071130;3;100
0091017200_03072022000160;0040509208;;0091017200;172PF1;823000402R;ECM---8564;4;1005;805;950;513,740;45;GERB--8786_1005_805;none;202209080000;202209150600;7;100
0091017200_03072022000161;0042912000;;0091017200;172SPL;849512518R;SLI---0901;5;1600;1200;750;143,940;45;GERB--1613_1600_1200;widthwise;202209050000;202209081130;3;100
0091017200_03072022000162;0002562800;;0091017200;172SPL;908300375R;SLI---0770;1;1200;1000;975;229,416;45;GERB--1213_1200_1000;none;202208260000;202208310600;4;100
