Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090019100_03072022000111;0002573225;;0090019100;191GAB;762156222R;SLI---1101;4;1900;1200;750;562,861;45;GERB--0109_1900_1200;none;202207280000;202208221015;12;100
0090019100_03072022000112;0002573222;;0090019100;191GRB0;801B06100R;SLI---0760;4;1200;1000;930;240,100;45;GERB--1213_1200_1000;none;202208220000;202208251215;11;100
0090019100_03072022000113;0023642903;;0090019100;191GY-;260606520R;KFDA--0013;4;1209;1007;990;103,550;25;GERB--2034_1209_1007;none;202209120000;202209151100;11;100
0090019100_03072022000114;0000487229;;0090019100;191GY-;460072503R;SFDA--9870;41;1200;1000;975;253,800;45;GERB--1213_1200_1000;none;202208260000;202208310645;39;100
0090019100_03072022000115;0007908418;;0090019100;191GRB0;641119091R;SLI---0601;12;1200;1000;750;248,900;45;GERB--1213_1200_1000;none;202208250000;202208300645;8;100
0090019100_03072022000116;0022040200;;0090019100;191GRB0;282362609R;SLI---2112;1;1206;1010;385;92,900;0;GERB--0528_1206_1010;none;202207260000;202207290645;23;100
0090019100_03072022000117;0011869201;;0090019100;191GY-;807206850R;SLI---0770;11;1200;1000;975;236,280;45;GERB--1213_1200_1000;none;202209050000;202209080900;16;100
0090019100_03072022000118;0028333101;;0090019100;191GDA;849961928R;SLI---1200;1;1600;1200;930;178,000;45;GERB--1613_1600_1200;none;202208220000;202209070700;4;100
0090019100_03072022000119;0011509705;;0090019100;191GY-;924405MS0A;SLI---2112;1;1206;1010;1085;109,475;0;GERB--0528_1206_1010;none;202207210000;202207260645;29;100
0090019100_03072022000120;0011106024;;0090019100;191GRE;296950132R;SLI---2112;5;1206;1010;1391;185,000;0;GERB--0528_1206_1010;none;202207210000;202207261200;31;100
0090019100_03072022000121;0007235905;;0090019100;191GY-;540102837R;SLI---0770;1;1200;1000;975;456,200;45;GERB--1213_1200_1000;none;202208310000;202209071145;8;2
0090019100_03072022000122;0091018400;;0090019100;191GY-;296V66685R;CAR-S*3573;1;1450;1140;660;475,780;0;GERB--3922_1450_1140;none;202209090000;202209141300;0;100
0090019100_03072022000123;0008010011;;0090019100;191GY-;852225870R;SLI---2112;1;1206;1010;485;67,580;0;GERB--0528_1206_1010;none;202207290000;202208231300;26;100
0090019100_03072022000124;0028333101;;0090019100;191GDA;849507281R;SLI---1200;20;1600;1200;930;163,800;45;GERB--1613_1600_1200;none;202209010000;202209190700;2;100
0090019100_03072022000125;0026036500;;0090019100;191GY-;822753050R;SLI---2112;1;1206;1010;1085;93,050;0;GERB--0528_1206_1010;none;202209140000;202209191145;4;100
0090019100_03072022000126;0002928900;;0090019100;191GY-;806073626R;SLI---2112;1;1206;1010;1085;158,120;0;GERB--0528_1206_1010;none;202207290000;202208231400;36;100
0090019100_03072022000127;0011869201;;0090019100;191GY-;827201074R;SLI---2112;9;1206;1010;985;167,080;0;GERB--0528_1206_1010;none;202209120000;202209150900;16;100
0090019100_03072022000128;0028333101;;0090019100;191GDA;794205008R;SLI---1200;7;1600;1200;930;185,200;45;GERB--1613_1600_1200;none;202207040000;202207080700;5;100
0090019100_03072022000129;0000772511;;0090019100;191GY-;850446081R;SLI---0770;2;1200;1000;975;157,608;45;GERB--1213_1200_1000;none;202208220000;202208251330;4;100
0090019100_03072022000130;0002695000;;0090019100;191GY-;922055MP1A;PAL-S-0107;1;1100;950;945;272,616;0;GERB--3845_1100_950;none;202207120000;202207181435;138;100
0090019100_03072022000131;0025445204;;0090019100;191GY-;828333427R;SLI---2112;1;1206;1010;861;193,250;0;GERB--0528_1206_1010;none;202207080000;202207130945;37;100
0090019100_03072022000132;0023642903;;0090019100;191GY-;260606256R;KFDA--0013;19;1209;1007;990;103,550;25;GERB--2034_1209_1007;none;202207110000;202207151100;10;100
0090019100_03072022000133;0002573225;;0090019100;191GAB;765166720R;SLI---1200;19;1600;1200;930;344,230;45;GERB--1613_1600_1200;none;202209130000;202209160915;6;100
0090019100_03072022000134;0011106024;;0090019100;191GRE;296950132R;SLI---2112;5;1206;1010;1391;185,000;0;GERB--0528_1206_1010;none;202208260000;202208310645;31;100
0090019100_03072022000135;0002573225;;0090019100;191GAB;762310806R;SLI---2000;2;2400;1200;975;889,672;45;GERB--0059_2400_1200;none;202209020000;202209071015;28;100
0090019100_03072022000136;0002573223;;0090019100;191GE-;678847221R;ECM---4766;1;1675;1200;1475;255,968;45;GERB--0577_1675_1200;none;202207280000;202208221000;14;100
0090019100_03072022000137;0025445204;;0090019100;191GY-;823317194R;SFDA--9871;1;1600;1200;930;221,560;45;GERB--1613_1600_1200;none;202208190000;202208240945;7;100
0090019100_03072022000138;0007235905;;0090019100;191GY-;550209365R;SLI---0770;13;1200;1000;975;430,200;45;GERB--1213_1200_1000;none;202208260000;202209020900;8;2
0090019100_03072022000139;0002695000;;0090019100;191GY-;926005MZ0A;PAL-S-0369;5;1140;1140;1000;289,379;0;GERB--7170_1140_1140;none;202208260000;202208311435;69;100
0090019100_03072022000140;0023261013;;0090019100;191GY-;543037546R;SFDA--0020;7;1200;1000;975;282,000;45;GERB--1213_1200_1000;none;202207220000;202207270745;7;100
0090019100_03072022000141;0002928900;;0090019100;191GY-;806071951R;SLI---2112;1;1206;1010;485;57,450;0;GERB--0528_1206_1010;none;202209080000;202209131400;36;100
0090019100_03072022000142;0028075913;;0090019100;191GY-;752104841R;SLI---1200;32;1600;1200;930;341,200;45;GERB--1613_1600_1200;none;202207120000;202207180945;8;100
0090019100_03072022000143;0026036500;;0090019100;191GY-;985P34660R;SLI---2112;3;1206;1010;1085;102,500;0;GERB--0528_1206_1010;none;202208240000;202208291145;2;100
0090019100_03072022000144;0022040200;;0090019100;191GRB0;631443205R;SLI---2112;1;1206;1010;385;48,260;0;GERB--0528_1206_1010;none;202207190000;202207220645;66;100
0090019100_03072022000145;0009500612;;0090019100;191GY-;490015MZ4C;ECM---4756;3;1910;1200;1490;587,500;45;GERB--0828_1910_1200;none;202207290000;202208231330;57;100
0090019100_03072022000146;0022040200;;0090019100;191GRB0;673805MZ0A;SLI---2112;1;1206;1010;385;95,990;0;GERB--0528_1206_1010;none;202208230000;202208260645;180;100
0090019100_03072022000147;0025445204;;0090019100;191GY-;803310694R;SFDA--9784;7;1600;1200;930;208,096;45;GERB--1613_1600_1200;none;202207280000;202208220945;5;100
0090019100_03072022000148;0022040200;;0090019100;191GRB0;763K48504R;SLI---2112;1;1206;1010;285;87,200;0;GERB--0528_1206_1010;none;202208300000;202209020645;33;100
0090019100_03072022000149;0025445204;;0090019100;191GY-;823314618R;SLI---2112;1;1206;1010;584;84,040;0;GERB--0528_1206_1010;none;202207210000;202207260900;26;100
0090019100_03072022000150;0027562001;;0090019100;191GY-;825031367R;SLI---2112;1;1206;1010;1185;168,900;0;GERB--0528_1206_1010;none;202209080000;202209130645;50;100
0090019100_03072022000151;0005124500;;0090019100;191GY-;484008094R;SLI---2112;14;1206;1010;1426;165,020;0;GERB--0528_1206_1010;none;202207080000;202207151315;40;100
0090019100_03072022000152;0024040302;;0090019100;191GY-;254015947R;SLI---2112;1;1206;1010;385;38,584;0;GERB--0528_1206_1010;none;202209010000;202209060745;326;100
0090019100_03072022000153;0023261013;;0090019100;191GY-;562100525R;SFDA--0020;10;1200;1000;975;346,500;45;GERB--1213_1200_1000;none;202209090000;202209140745;8;100
0090019100_03072022000154;0002928900;;0090019100;191GY-;806070619R;SLI---2112;2;1206;1010;1085;158,120;0;GERB--0528_1206_1010;none;202207110000;202207151400;37;100
0090019100_03072022000155;0005810700;;0090019100;191GY-;808653862R;SLI---2112;5;1206;1010;1085;65,675;0;GERB--0528_1206_1010;none;202209050000;202209090900;3;100
0090019100_03072022000156;0002928900;;0090019100;191GY-;806064401R;SLI---2112;2;1206;1010;1085;158,210;0;GERB--0528_1206_1010;none;202207210000;202207261400;36;100
0090019100_03072022000157;0028681300;;0090019100;191GY-;769241726R;SLI---0770;18;1200;1000;975;219,816;45;GERB--1213_1200_1000;none;202209060000;202209131015;5;100
0090019100_03072022000158;0011869201;;0090019100;191GY-;827219233R;SLI---2112;9;1206;1010;985;167,080;0;GERB--0528_1206_1010;none;202207180000;202207210900;16;100
0090019100_03072022000159;0023642903;;0090019100;191GY-;260104574R;KFDA--0152;20;1209;1007;990;103,550;25;GERB--2034_1209_1007;none;202208220000;202208251100;10;100
0090019100_03072022000160;0026358500;;0090019100;191GY-;215115MS0A;SLI---0770;2;1200;1000;975;179,800;45;GERB--1213_1200_1000;none;202209020000;202209071200;15;100
0090019100_03072022000161;0025445204;;0090019100;191GY-;803310694R;SFDA--9784;6;1600;1200;930;208,096;45;GERB--1613_1600_1200;none;202207220000;202207270945;5;100
