Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016900_03072022000044;0040446200;;0090016900;GRE1;828210161R;SLI---2112;1;1206;1010;1151;109,672;0;GERB--0528_1206_1010;none;202207150000;202207202100;5;100
0090016900_03072022000045;0005810700;;0090016900;GRE1;774A47580R;ECA---0021;1;1200;1000;459;39,480;0;GERB--3551_1200_1000;none;202207060000;202207131215;213;100
0090016900_03072022000046;0007908418;;0090016900;169GB-30;510844924R;CON-S-0130;1;780;570;478;99,000;47;GERB--3195_780_570;widthwise;202209200000;202209230220;2;4
0090016900_03072022000047;0024099001;;0090016900;169GB-30;511630005R;CON-S-0130;3;780;570;478;84,600;47;GERB--3195_780_570;widthwise;202208300000;202209020620;2;4
0090016900_03072022000048;0000201500;;0090016900;GRD9;792765072R;ECM---6693;2;2000;1340;1130;158,040;45;GERB--1407_2000_1340;none;202207290000;202208312320;2;100
0090016900_03072022000049;0002573203;;0090016900;169GB-30;8200779594;CON-S-0130;5;780;570;478;137,700;47;GERB--3195_780_570;widthwise;202207220000;202207271020;2;4
0090016900_03072022000050;0007908406;;0090016900;169GB-30;756H00086R;SLI---1200;10;1600;1200;930;285,680;45;GERB--1613_1600_1200;none;202207120000;202207181850;6;100
0090016900_03072022000051;0007235905;;0090016900;GRD1;540109345R;SLI---0770;41;1200;1000;975;455,400;45;GERB--1213_1200_1000;none;202207070000;202207121940;8;100
0090016900_03072022000052;0027902200;;0090016900;GRE1;543140901R;SLI---2112;1;1206;1010;385;136,100;0;GERB--0528_1206_1010;none;202207060000;202207110950;25;100
0090016900_03072022000053;0025348700;;0090016900;GRD2;200103815R;SLI---1200;7;1600;1200;930;238,000;45;GERB--1613_1600_1200;none;202207060000;202207111530;34;100
0090016900_03072022000054;0027902200;;0090016900;GRE1;215141246R;SLI---2112;3;1206;1010;1185;464,900;0;GERB--0528_1206_1010;none;202207060000;202207110950;23;100
0090016900_03072022000055;0002573211;;0090016900;169GB-10;8200854506;CON-S-0130;2;780;570;478;73,200;47;GERB--3195_780_570;widthwise;202209010000;202209071350;2;4
0090016900_03072022000056;0002573201;;0090016900;169GB-20;792270753R;SLI---2112;1;1206;1010;585;203,040;0;GERB--0528_1206_1010;none;202207200000;202207260650;14;100
0090016900_03072022000057;0021660800;;0090016900;GRE1;964009714R;SLI---2112;2;1206;1010;1093;127,220;0;GERB--0528_1206_1010;none;202207250000;202207280100;13;100
0090016900_03072022000058;0024267400;;0090016900;GRE1;164462252R;SLI---2112;1;1206;1010;785;149,000;0;GERB--0528_1206_1010;none;202207040000;202207111220;156;100
0090016900_03072022000059;0024099001;;0090016900;169GB-10;663000007R;CON-S-0130;1;780;570;478;62,400;47;GERB--3195_780_570;widthwise;202207280000;202208300550;1;4
0090016900_03072022000060;0021792913;;0090016900;GRE1;255525282R;ECA---0021;1;1200;1000;1645;150,800;0;GERB--3551_1200_1000;none;202207260000;202207262100;24;100
0090016900_03072022000061;0001607201;;0090016900;GRD1;552027789R;ETM---0600;2;1170;1000;760;420,872;30;GERB--0003_1170_1000;none;202209090000;202209140200;10;3
0090016900_03072022000062;0023709500;;0090016900;GRD9;265500023R;SFDA--9006;30;1200;1000;975;161,100;45;GERB--1213_1200_1000;none;202209200000;202209230600;4;100
0090016900_03072022000063;0001746907;;0090016900;GRD1;462855582R;ECM---6725;1;3200;800;960;186,320;45;GERB--1429_3200_800;none;202209200000;202209231335;6;100
0090016900_03072022000064;0002555101;;0090016900;GRD1;788302050R;SLI---2112;1;1206;1010;385;80,800;0;GERB--0528_1206_1010;none;202209160000;202209210820;59;100
0090016900_03072022000065;0027902200;;0090016900;GRE1;149194498R;SLI---2112;1;1206;1010;1185;546,900;0;GERB--0528_1206_1010;none;202207120000;202207180950;16;100
0090016900_03072022000066;0007908418;;0090016900;169GB-10;731140027R;SLI---0901;2;1600;1200;750;232,380;45;GERB--1613_1600_1200;none;202209130000;202209160220;3;100
0090016900_03072022000067;0024164501;;0090016900;GRD1;727129246R;CON-S-0379;13;2300;1200;1350;1339,040;45;GERB--0372_2300_1200;none;202209050000;202209082110;19;100
0090016900_03072022000068;0000239407;;0090016900;GRD9;806064162R;SLI---2112;3;1206;1010;1185;500,100;0;GERB--0528_1206_1010;none;202209060000;202209132340;17;100
0090016900_03072022000069;0007908421;;0090016900;169GB-10;743430003R;CON-S-0130;4;780;570;478;146,160;47;GERB--3195_780_570;widthwise;202209060000;202209090220;3;4
0090016900_03072022000070;0007908418;;0090016900;169GB-20;901770008R;CON-S-0130;2;780;570;478;70,020;47;GERB--3195_780_570;widthwise;202209010000;202209060220;4;4
0090016900_03072022000071;0002573201;;0090016900;169GB-10;781630001R;SLI---0770;1;1200;1000;975;503,000;45;GERB--1213_1200_1000;none;202207270000;202208300650;6;100
0090016900_03072022000072;0002573203;;0090016900;169GB-30;8200740643;CON-S-0130;4;780;570;478;375,750;47;GERB--3195_780_570;widthwise;202207200000;202207250620;4;4
0090016900_03072022000073;0040446200;;0090016900;GRD9;908510003R;SLI---2112;1;1206;1010;1151;115,688;0;GERB--0528_1206_1010;none;202207260000;202207292200;4;100
0090016900_03072022000074;0011129500;;0090016900;GRE1;888426117R;SLI---2112;1;1206;1010;385;111,040;0;GERB--0528_1206_1010;none;202209020000;202209081140;1914;100
0090016900_03072022000075;0002671602;;0090016900;GRF1;745900004R;SFDA--6614;6;1600;1200;930;298,500;45;GERB--1613_1600_1200;none;202207220000;202207271000;5;100
0090016900_03072022000076;0005915200;;0090016900;GRD9;214760061R;SLI---0770;38;1200;1000;975;205,000;45;GERB--1213_1200_1000;none;202209090000;202209140830;3;100
0090016900_03072022000077;0011740101;;0090016900;GRD9;140461084R;SLI---0770;8;1200;1000;975;172,384;45;GERB--1213_1200_1000;none;202209210000;202209260820;3;100
0090016900_03072022000078;0040955701;;0090016900;GRE1;208S30853R;ECA---0021;1;1200;1000;1045;36,120;0;GERB--3551_1200_1000;none;202207270000;202208290850;11;100
0090016900_03072022000079;0002618500;;0090016900;GRD9;237141119R;SLI---0770;3;1200;1000;975;198,000;45;GERB--1213_1200_1000;none;202207050000;202207120800;4;100
0090016900_03072022000080;0027369300;;0090016900;GRE1;248092004R;SLI---2112;13;1206;1010;1181;177,050;0;GERB--0528_1206_1010;none;202207120000;202207180800;66;100
0090016900_03072022000081;0024099000;;0090016900;169GB-10;8200791039;CON-S-0130;6;780;570;478;80,100;47;GERB--3195_780_570;widthwise;202207110000;202207152320;2;4
0090016900_03072022000082;0007908406;;0090016900;169GB-10;8200657412;SLI---0901;6;1600;1200;750;349,600;45;GERB--1613_1600_1200;none;202208310000;202209051850;6;100
0090016900_03072022000083;0011156403;;0090016900;GRD1;383002888R;ECM---6648;2;2300;1420;990;1441,000;45;GERB--1515_2300_1420;none;202207120000;202207180740;75;100
0090016900_03072022000084;0024099000;;0090016900;169GB-10;8200812235;CON-S-0130;3;780;570;478;74,000;47;GERB--3195_780_570;widthwise;202209020000;202209072320;3;4
0090016900_03072022000085;0005915200;;0090016900;GRE1;227A62960R;SLI---2112;1;1206;1010;1085;141,800;0;GERB--0528_1206_1010;none;202209080000;202209130520;6;100
0090016900_03072022000086;0011156403;;0090016900;GRD1;383007161R;ECM---6648;3;2300;1420;990;1255,000;45;GERB--1515_2300_1420;none;202207220000;202207270740;70;100
0090016900_03072022000087;0007908421;;0090016900;169GB-10;765G11039R;SLI---0601;4;1200;1000;750;266,320;45;GERB--1213_1200_1000;none;202207070000;202207120220;4;100
0090016900_03072022000088;0026242400;;0090016900;GRE1;8201051876;SLI---2112;1;1206;1010;385;59,330;0;GERB--0528_1206_1010;none;202209160000;202209210720;57;100
0090016900_03072022000089;0026242400;;0090016900;GRE1;8200858413;SLI---2112;1;1206;1010;585;235,200;0;GERB--0528_1206_1010;none;202209020000;202209070720;46;100
0090016900_03072022000090;0002573201;;0090016900;169GB-10;777726327R;CON-S-0130;1;780;570;478;81,100;47;GERB--3195_780_570;widthwise;202209150000;202209211350;2;4
0090016900_03072022000091;0024267400;;0090016900;GRE1;175065342R;SLI---2112;1;1206;1010;485;46,200;0;GERB--0528_1206_1010;none;202209190000;202209261220;51;100
0090016900_03072022000092;0025125900;;0090016900;GRD1;497121748R;SLI---0770;1;1200;1000;975;147,000;45;GERB--1213_1200_1000;none;202207220000;202207292150;5;100
0090016900_03072022000093;0001607201;;0090016900;GRD1;8200758066;ETM---0600;1;1170;1000;760;306,680;30;GERB--0003_1170_1000;none;202209060000;202209091310;6;3
0090016900_03072022000094;0001607201;;0090016900;GRD1;552020007R;ETM---0600;1;1170;1000;760;471,152;30;GERB--0003_1170_1000;none;202207190000;202207220200;11;3
0090016900_03072022000095;0024099001;;0090016900;169GB-30;791A20003R;CON-S-0130;1;780;570;478;81,900;47;GERB--3195_780_570;widthwise;202207220000;202207270620;2;4
0090016900_03072022000096;0021792913;;0090016900;GRE1;255675983R;ECA---0021;6;1200;1000;1595;87,140;0;GERB--3551_1200_1000;none;202207270000;202207272100;29;100
0090016900_03072022000097;0040446200;;0090016900;GRE1;788A30003R;SLI---2112;1;1206;1010;1331;56,504;0;GERB--0528_1206_1010;none;202207070000;202207122100;2;100
0090016900_03072022000098;0028058401;;0090016900;GRE1;465107702R;SLI---2112;3;1206;1010;1093;166,880;0;GERB--0528_1206_1010;none;202209080000;202209131420;4;100
0090016900_03072022000099;0024099001;;0090016900;169GB-10;8200748464;SLI---1200;2;1600;1200;930;660,880;45;GERB--1613_1600_1200;none;202207280000;202208300550;12;100
0090016900_03072022000100;0007908418;;0090016900;169GB-30;8200703795;SLI---0760;2;1200;1000;930;246,835;45;GERB--1213_1200_1000;none;202207250000;202207280220;3;100
0090016900_03072022000101;0024267400;;0090016900;GRD1;175121566R;SLI---0770;3;1200;1000;975;127,880;45;GERB--1213_1200_1000;none;202207040000;202207111220;7;100
0090016900_03072022000102;0026242400;;0090016900;GRD2;511600335R;SLI---0901;4;1600;1200;750;207,000;45;GERB--1613_1600_1200;none;202209010000;202209060950;4;100
0090016900_03072022000103;0029350212;;0090016900;GRD7;745148749R;ECM---6750;1;3280;2100;495;952,500;45;GERB--1550_3280_2100;none;202209080000;202209130830;14;100
0090016900_03072022000104;0002573203;;0090016900;169GB-10;8200656570;SLI---0601;3;1200;1000;750;683,480;45;GERB--1213_1200_1000;none;202207200000;202207250620;6;100
0090016900_03072022000105;0027535300;;0090016900;GRE1;180101626R;SLI---2112;2;1206;1010;1185;264,900;0;GERB--0528_1206_1010;none;202207120000;202207180800;42;100
0090016900_03072022000106;0027752300;;0090016900;GRD1;215015155R;SLI---0770;6;1200;1000;975;204,600;45;GERB--1213_1200_1000;none;202208300000;202209062240;10;100
0090016900_03072022000107;0023676305;;0090016900;GRD9;850176896R;SFDA--6613;9;1600;1200;750;161,140;45;GERB--1613_1600_1200;none;202207130000;202207210530;1;100
0090016900_03072022000108;0007908421;;0090016900;169GB-10;8200747660;SLI---0601;1;1200;1000;750;226,345;45;GERB--1213_1200_1000;none;202207050000;202207090300;3;100
0090016900_03072022000109;0011156403;;0090016900;GRD1;8200843711;ECM---6648;3;2300;1420;990;1473,400;45;GERB--1515_2300_1420;none;202207250000;202207280920;69;100
0090016900_03072022000110;0011583303;;0090016900;GRD1;165763705R;SLI---0770;2;1200;1000;975;160,080;45;GERB--1213_1200_1000;none;202207220000;202207281140;5;100
0090016900_03072022000111;0023676305;;0090016900;GRD9;850176896R;SFDA--6613;14;1600;1200;750;161,140;45;GERB--1613_1600_1200;none;202207210000;202207281510;1;100
0090016900_03072022000112;0023709500;;0090016900;GRD9;265550023R;SFDA--9007;27;1200;1000;975;161,100;45;GERB--1213_1200_1000;none;202209010000;202209060600;4;100
0090016900_03072022000113;0026475101;;0090016900;GRD9;873300007R;SLI---2112;17;1206;1010;1181;105,640;0;GERB--0528_1206_1010;none;202208290000;202209011120;3;100
0090016900_03072022000114;0002998100;;0090016900;GRD1;8200958092;ECM---6658;4;3000;1200;1250;1151,600;45;GERB--0205_3000_1200;none;202207210000;202207262300;45;100
0090016900_03072022000115;0028681300;;0090016900;GRD9;8200677116;SLI---0770;6;1200;1000;975;276,804;45;GERB--1213_1200_1000;none;202207130000;202207191320;13;100
0090016900_03072022000116;0024099000;;0090016900;169GB-10;8200740576;CON-S-0130;2;780;570;478;75,600;47;GERB--3195_780_570;widthwise;202207120000;202207182320;2;4
0090016900_03072022000117;0002573201;;0090016900;169GB-10;775860989R;SLI---2112;1;1206;1010;1185;312,900;0;GERB--0528_1206_1010;none;202207200000;202207260650;10;100
0090016900_03072022000118;0007908421;;0090016900;169GB-10;743520005R;CON-S-0130;4;780;570;478;146,160;47;GERB--3195_780_570;widthwise;202209020000;202209070300;3;4
0090016900_03072022000119;0029350212;;0090016900;GRD9;829A12145R;SLI---0760;3;1200;1000;930;334,000;45;GERB--1213_1200_1000;none;202207180000;202207210800;5;100
0090016900_03072022000120;0023934607;;0090016900;GRD7;8200734778;SFDA--9009;2;1200;1000;975;192,920;45;GERB--1213_1200_1000;none;202209080000;202209131720;6;100
0090016900_03072022000121;0024267400;;0090016900;GRE1;175114603R;SLI---2112;1;1206;1010;1085;138,800;0;GERB--0528_1206_1010;none;202209050000;202209121220;100;100
0090016900_03072022000122;0002318600;;0090016900;GRE1;226583477R;ECA---0021;4;1200;1000;925;75,780;0;GERB--3551_1200_1000;none;202207070000;202207071720;680;100
0090016900_03072022000123;0000201500;;0090016900;GRD9;792763829R;ECM---6696;6;1950;1850;950;215,250;45;GERB--1818_1950_1850;none;202209090000;202209141220;8;100
0090016900_03072022000124;0011156403;;0090016900;GRD1;383007150R;ECM---6648;1;2300;1420;990;1471,000;45;GERB--1515_2300_1420;none;202207130000;202207190600;91;100
0090016900_03072022000125;0024099001;;0090016900;169GB-10;8200751515;SLI---1200;1;1600;1200;930;439,280;45;GERB--1613_1600_1200;none;202209190000;202209220620;10;100
0090016900_03072022000126;0029350212;;0090016900;GRD7;745148749R;ECM---6750;1;3280;2100;495;952,500;45;GERB--1550_3280_2100;none;202209190000;202209220800;14;100
0090016900_03072022000127;0000201500;;0090016900;GRD9;792765072R;ECM---6693;12;2000;1340;1130;158,040;45;GERB--1407_2000_1340;none;202209050000;202209081220;2;100
0090016900_03072022000128;0024267400;;0090016900;GRE1;164467130R;SLI---2112;1;1206;1010;485;49,200;0;GERB--0528_1206_1010;none;202207040000;202207111220;35;100
0090016900_03072022000129;0023676305;;0090016900;GRE1;788130920R;SLI---2112;1;1206;1010;485;65,400;0;GERB--0528_1206_1010;none;202207280000;202209011510;60;100
0090016900_03072022000130;0001607201;;0090016900;GRD1;555110270R;ECM---5083;15;2350;1320;1000;871,120;45;GERB--1533_2350_1320;none;202209090000;202209140200;24;100
0090016900_03072022000131;0000923681;;0090016900;169GB-30;739303159R;SLI---0601;2;1200;1000;750;667,000;45;GERB--1213_1200_1000;none;202207070000;202207120935;14;100
0090016900_03072022000132;0023676305;;0090016900;GRD9;850161038R;SFDA--6613;1;1600;1200;750;161,560;45;GERB--1613_1600_1200;none;202207130000;202207211510;4;100
0090016900_03072022000133;0028106700;;0090016900;GRE1;687518035R;SLI---2112;2;1206;1010;1085;131,300;0;GERB--0528_1206_1010;none;202209120000;202209150800;15;100
0090016900_03072022000134;0006681302;;0090016900;GRE1;963028809R;SLI---2112;1;1206;1010;1391;162,800;0;GERB--0528_1206_1010;none;202207130000;202207190630;11;100
0090016900_03072022000135;0007908406;;0090016900;169GB-10;767425593R;SLI---0601;1;1200;1000;750;391,000;45;GERB--1213_1200_1000;none;202207080000;202207131850;6;100
0090016900_03072022000136;0021660800;;0090016900;GRE1;964001527R;SLI---2112;1;1206;1010;789;91,280;0;GERB--0528_1206_1010;none;202208290000;202209010100;14;100
0090016900_03072022000137;0009500600;;0090016900;GRD1;490017833R;ECM---6613;3;1910;1200;1490;593,000;45;GERB--1350_1910_1200;none;202209210000;202209261955;33;100
0090016900_03072022000138;0001746907;;0090016900;GRD1;462843456R;ECM---6727;1;1600;800;1450;171,680;45;GERB--1430_1600_800;widthwise;202209160000;202209211335;6;100
0090016900_03072022000139;0009500600;;0090016900;GRD1;490014277R;ECM---6613;10;1910;1200;1490;578,600;45;GERB--1350_1910_1200;none;202209070000;202209121955;27;100
0090016900_03072022000140;0000239407;;0090016900;GRE1;8200766676;SLI---2112;1;1206;1010;1185;182,850;0;GERB--0528_1206_1010;none;202207290000;202209022340;12;100
0090016900_03072022000141;0025915001;;0090016900;GRE1;8200675064;SLI---2112;1;1206;1010;785;355,100;0;GERB--0528_1206_1010;none;202209070000;202209120910;123;1
0090016900_03072022000142;0024099000;;0090016900;169GB-10;8200744689;SLI---2112;1;1206;1010;385;121,300;0;GERB--0528_1206_1010;none;202209190000;202209222320;40;100
0090016900_03072022000143;0023934607;;0090016900;GRD7;8200734777;SFDA--9009;4;1200;1000;975;206,260;45;GERB--1213_1200_1000;none;202209150000;202209201720;6;100
0090016900_03072022000144;0023676305;;0090016900;GRD9;850160036R;SFDA--6613;10;1600;1200;750;161,140;45;GERB--1613_1600_1200;none;202207220000;202207290530;1;100
0090016900_03072022000145;0002998100;;0090016900;GRD1;8200958092;ECM---6658;4;3000;1200;1250;1151,600;45;GERB--0205_3000_1200;none;202207280000;202208302300;45;100
0090016900_03072022000146;0042573800;;0090016900;GRE1;264306877R;SLI---2112;2;1206;1010;1085;189,800;0;GERB--0528_1206_1010;none;202209140000;202209190910;18;100
0090016900_03072022000147;0003868400;;0090016900;GRE1;551100019R;SLI---2112;3;1206;1010;982;485,000;0;GERB--0528_1206_1010;none;202207070000;202207071435;45;100
0090016900_03072022000148;0040446200;;0090016900;GRD9;828200148R;SFDA--6615;2;1600;1200;930;204,328;45;GERB--1613_1600_1200;none;202209160000;202209212200;3;100
0090016900_03072022000149;0040446200;;0090016900;GRD9;808210166R;SLI---2112;6;1206;1010;1151;83,048;0;GERB--0528_1206_1010;none;202209060000;202209092200;3;100
0090016900_03072022000150;0002154104;;0090016900;GRD1;491103543R;SLI---0770;24;1200;1000;975;301,120;45;GERB--1213_1200_1000;none;202207250000;202207281855;44;100
0090016900_03072022000151;0000201500;;0090016900;GRD9;739016650R;ECM---6677;4;1800;1200;1350;195,600;45;GERB--0495_1800_1200;none;202209070000;202209121220;8;100
0090016900_03072022000152;0005248801;;0090016900;GRE1;552400039R;SLI---2112;2;1206;1010;1185;380,400;0;GERB--0528_1206_1010;none;202207120000;202207181855;31;100
0090016900_03072022000153;0024267400;;0090016900;GRE1;8200731132;SLI---2112;1;1206;1010;385;30,950;0;GERB--0528_1206_1010;none;202207040000;202207111220;36;100
0090016900_03072022000154;0001746907;;0090016900;GRD1;462843456R;ECM---6727;1;1600;800;1450;171,680;45;GERB--1430_1600_800;widthwise;202207200000;202207251335;6;100
0090016900_03072022000155;0007908404;;0090016900;GRE1;8200657216;SLI---2112;1;1206;1010;1185;681,900;0;GERB--0528_1206_1010;none;202207180000;202207252240;14;100
0090016900_03072022000156;0002567601;;0090016900;GRD2;144960015R;SFDA--9718;6;1200;1000;975;184,840;45;GERB--1213_1200_1000;none;202209060000;202209090550;5;100
0090016900_03072022000157;0002573201;;0090016900;169GB-10;775863304R;CON-S-0130;6;780;570;478;60,850;47;GERB--3195_780_570;widthwise;202207250000;202207290650;2;4
0090016900_03072022000158;0002618500;;0090016900;GRE1;401335188R;SLI---2112;1;1206;1010;285;131,300;0;GERB--0528_1206_1010;none;202207290000;202209020800;16;100
0090016900_03072022000159;0023676305;;0090016900;GRD9;850900005R;ECM---6688;8;1900;1200;970;276,600;45;GERB--1390_1900_1200;none;202207090000;202207181530;3;100
0090016900_03072022000160;0024099000;;0090016900;169GB-10;112741561R;CON-S-0130;1;780;570;478;76,000;47;GERB--3195_780_570;widthwise;202207180000;202207212320;2;4
0090016900_03072022000161;0026475101;;0090016900;GRD9;873300006R;SLI---2112;17;1206;1010;1085;101,150;0;GERB--0528_1206_1010;none;202209190000;202209221120;2;100
0090016900_03072022000162;0002809400;;0090016900;GRD9;472100453R;ECM---6731;1;1200;1000;980;265,140;45;GERB--0156_1200_1000;none;202207070000;202207121120;11;100
