Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090018400_03072022000020;0027095301;;0090018400;184GRB1;319249230R;SLI---2112;1;1206;1010;1185;502,900;0;GERB--0528_1206_1010;none;202207150000;202207201100;213;100
0090018400_03072022000021;0005083600;;0090018400;184GRA1;328013369R;SLI---2112;7;1206;1010;1185;332,700;0;GERB--0528_1206_1010;none;202208260000;202208261100;46;100
0090018400_03072022000022;0011711300;;0090018400;184GRB4;322307386R;SLI---0130;7;800;600;560;461,280;42;GERB--0588_800_600;none;202207120000;202207121315;7;100
0090018400_03072022000023;0011711300;;0090018400;184GRB4;322B54991R;SLI---0130;5;800;600;560;396,800;42;GERB--0588_800_600;none;202207110000;202207151315;6;100
0090018400_03072022000024;0002318600;;0090018400;184GRB1;295K97921R;ECA---0031;1;1200;1000;610;91,216;0;GERB--3551_1200_1000;none;202207180000;202207191145;34;100
0090018400_03072022000025;0002706302;;0090018400;184GRB4;322B43606R;SLI---0130;3;800;600;560;351,500;42;GERB--0588_800_600;none;202209070000;202209121315;8;100
0090018400_03072022000026;0042369000;;0090018400;184GRA1;328965033R;SLI---2112;39;1206;1010;1185;315,900;0;GERB--0528_1206_1010;none;202208160000;202208190945;137;100
0090018400_03072022000027;0005083600;;0090018400;184GRA1;328015894R;SLI---2112;6;1206;1010;1185;361,900;0;GERB--0528_1206_1010;none;202209070000;202209071100;66;100
0090018400_03072022000028;0009500111;;0090018400;184GRB1;8201137680;SLI---2112;1;1206;1010;780;720,320;0;GERB--0528_1206_1010;none;202207250000;202207280745;49;1
0090018400_03072022000029;0002706302;;0090018400;184GRB4;314L40702R;SLI---0130;2;800;600;560;455,200;42;GERB--0588_800_600;none;202208220000;202208251315;9;100
0090018400_03072022000030;0009500111;;0090018400;184GRB1;384418701R;SLI---2112;1;1206;1010;681;400,700;0;GERB--0528_1206_1010;none;202207250000;202207280745;48;1
0090018400_03072022000031;0009500111;;0090018400;184GRB1;384418898R;SLI---2112;2;1206;1010;681;423,500;0;GERB--0528_1206_1010;none;202207190000;202207220945;39;1
0090018400_03072022000032;0002706302;;0090018400;184GRB4;314L34184R;SLI---0130;4;800;600;560;416,000;42;GERB--0588_800_600;none;202207120000;202207181315;7;100
0090018400_03072022000033;0011711300;;0090018400;184GRB4;322B27807R;SLI---0130;6;800;600;560;639,250;42;GERB--0588_800_600;none;202207190000;202207221315;5;100
0090018400_03072022000034;0011419800;;0090018400;184GRA1;304017225R;SLI---1200;22;1600;1200;930;533,104;45;GERB--1613_1600_1200;none;202208240000;202208241445;27;100
0090018400_03072022000035;0009500111;;0090018400;184GRB1;8201137681;SLI---2112;2;1206;1010;681;577,900;0;GERB--0528_1206_1010;none;202208230000;202208260945;39;1
0090018400_03072022000036;0011106024;;0090018400;184GRA1;297A33828R;SLI---2112;17;1206;1010;1181;238,200;0;GERB--0528_1206_1010;none;202209090000;202209121600;61;100
0090018400_03072022000037;0009500111;;0090018400;184GRB1;384418701R;SLI---2112;1;1206;1010;681;400,700;0;GERB--0528_1206_1010;none;202207110000;202207150945;48;1
0090018400_03072022000038;0002706302;;0090018400;184GRB4;314L48780R;SLI---0130;4;800;600;560;368,750;42;GERB--0588_800_600;none;202209010000;202209061315;7;100
0090018400_03072022000039;0002706302;;0090018400;184GRA1;314L29983R;SLI---0130;4;800;600;560;396,380;42;GERB--0588_800_600;none;202207210000;202207261315;8;100
0090018400_03072022000040;0042369000;;0090018400;184GRA1;328965033R;SLI---2112;11;1206;1010;1185;315,900;0;GERB--0528_1206_1010;none;202207180000;202207210745;137;100
0090018400_03072022000041;0009500111;;0090018400;184GRB1;384420975R;SLI---2112;1;1206;1010;681;549,500;0;GERB--0528_1206_1010;none;202208300000;202209020945;46;1
0090018400_03072022000042;0002706302;;0090018400;184GRA1;322418327R;SLI---0130;8;800;600;560;398,750;42;GERB--0588_800_600;none;202207190000;202207221315;8;100
0090018400_03072022000043;0002706302;;0090018400;184GRB4;322B02030R;SLI---0130;2;800;600;560;386,750;42;GERB--0588_800_600;none;202207150000;202207201315;8;100
0090018400_03072022000044;0027095301;;0090018400;184GRA1;361089332R;SLI---2112;7;1206;1010;1185;144,900;0;GERB--0528_1206_1010;none;202207080000;202207081100;27;100
0090018400_03072022000045;0005083600;;0090018400;184GRB1;329519573R;ECA---0021;2;1200;1000;325;283,800;0;GERB--3551_1200_1000;none;202207200000;202207201100;15;100
0090018400_03072022000046;0002318600;;0090018400;184GRB1;295J43985R;ECA---0031;1;1200;1000;410;24,531;0;GERB--3551_1200_1000;none;202207190000;202207200745;1713;100
0090018400_03072022000047;0009500111;;0090018400;184GRB1;384420975R;SLI---2112;1;1206;1010;681;549,500;0;GERB--0528_1206_1010;none;202208160000;202208190945;46;1
0090018400_03072022000048;0011711300;;0090018400;184GRB4;322303928R;SLI---0130;5;800;600;560;369,250;42;GERB--0588_800_600;none;202207130000;202207131315;6;100
0090018400_03072022000049;0027095301;;0090018400;184GRB1;319249230R;SLI---2112;1;1206;1010;1185;502,900;0;GERB--0528_1206_1010;none;202208160000;202208191100;213;100
0090018400_03072022000050;0002706302;;0090018400;184GRB4;314L34184R;SLI---0130;4;800;600;560;416,000;42;GERB--0588_800_600;none;202208290000;202209011315;7;100
0090018400_03072022000051;0002706302;;0090018400;184GRB4;314L35506R;SLI---0130;3;800;600;560;395,000;42;GERB--0588_800_600;none;202208170000;202208221315;11;100
0090018400_03072022000052;0011711300;;0090018400;184GRB4;322303928R;SLI---0130;5;800;600;560;369,250;42;GERB--0588_800_600;none;202207130000;202207191315;6;100
0090018400_03072022000053;0002318600;;0090018400;184GRB1;295K97921R;ECA---0031;2;1200;1000;610;91,216;0;GERB--3551_1200_1000;none;202207210000;202207221215;34;100
0090018400_03072022000054;0042369000;;0090018400;184GRA1;328965033R;SLI---2112;38;1206;1010;1185;315,900;0;GERB--0528_1206_1010;none;202209060000;202209090945;137;100
0090018400_03072022000055;0011711300;;0090018400;184GRB4;322307386R;SLI---0130;6;800;600;560;461,280;42;GERB--0588_800_600;none;202208290000;202209011315;7;100
0090018400_03072022000056;0002706302;;0090018400;184GRB4;322B02030R;SLI---0130;3;800;600;560;386,750;42;GERB--0588_800_600;none;202208260000;202208311315;8;100
0090018400_03072022000057;0009500111;;0090018400;184GRB1;314356258R;SLI---2112;2;1206;1010;681;586,100;0;GERB--0528_1206_1010;none;202208230000;202208260945;75;1
0090018400_03072022000058;0011419800;;0090018400;184GRA1;304017225R;SLI---1200;33;1600;1200;930;533,104;45;GERB--1613_1600_1200;none;202207130000;202207131445;27;100
0090018400_03072022000059;0027095301;;0090018400;184GRB1;328967484R;SLI---2112;1;1206;1010;681;553,400;0;GERB--0528_1206_1010;none;202207050000;202207081100;74;100
0090018400_03072022000060;0005083600;;0090018400;184GRA1;328015894R;SLI---2112;8;1206;1010;1185;361,900;0;GERB--0528_1206_1010;none;202208170000;202208171100;66;100
0090018400_03072022000061;0027095301;;0090018400;184GRB1;319249230R;SLI---2112;1;1206;1010;1185;502,900;0;GERB--0528_1206_1010;none;202208300000;202209021100;213;100
0090018400_03072022000062;0002706302;;0090018400;184GRB4;314L34184R;SLI---0130;4;800;600;560;416,000;42;GERB--0588_800_600;none;202208240000;202208291315;7;100
0090018400_03072022000063;0011711300;;0090018400;184GRB4;322303928R;SLI---0130;7;800;600;560;369,250;42;GERB--0588_800_600;none;202207290000;202208181315;6;100
0090018400_03072022000064;0002706302;;0090018400;184GRB4;314L35506R;SLI---0130;3;800;600;560;395,000;42;GERB--0588_800_600;none;202207260000;202207291315;11;100
0090018400_03072022000065;0002706302;;0090018400;184GRB4;322B43606R;SLI---0130;3;800;600;560;351,500;42;GERB--0588_800_600;none;202208170000;202208221315;8;100
0090018400_03072022000066;0002706302;;0090018400;184GRB4;322B43606R;SLI---0130;3;800;600;560;351,500;42;GERB--0588_800_600;none;202207200000;202207251315;8;100
0090018400_03072022000067;0002318600;;0090018400;184GRA1;319E62690R;CAR-S-2791;4;1100;950;1450;206,224;0;GERB--3845_1100_950;none;202208240000;202208251045;83;100
0090018400_03072022000068;0002706302;;0090018400;184GRA1;314L29983R;SLI---0130;3;800;600;560;396,380;42;GERB--0588_800_600;none;202208180000;202208231315;8;100
0090018400_03072022000069;0005083600;;0090018400;184GRB1;329519573R;ECA---0021;2;1200;1000;325;283,800;0;GERB--3551_1200_1000;none;202208310000;202208311100;15;100
0090018400_03072022000070;0002706302;;0090018400;184GRB4;314L40702R;SLI---0130;3;800;600;560;455,200;42;GERB--0588_800_600;none;202207210000;202207261315;9;100
0090018400_03072022000071;0002318600;;0090018400;184GRA1;231B15778R;ECA---0021;3;1200;1000;745;240,357;0;GERB--3551_1200_1000;none;202208250000;202208261115;56;100
0090018400_03072022000072;0002706302;;0090018400;184GRB4;314L34184R;SLI---0130;6;800;600;560;416,000;42;GERB--0588_800_600;none;202207290000;202208181315;7;100
0090018400_03072022000073;0090016500;3PCHA;0090018400;184GRA1;384102660R;MFM---0873;17;1200;1000;975;741,000;45;GERB--1213_1200_1000;none;202208240000;202208250945;59;100
0090018400_03072022000074;0011711300;;0090018400;184GRB4;322B54991R;SLI---0130;5;800;600;560;396,800;42;GERB--0588_800_600;none;202207270000;202208161315;6;100
0090018400_03072022000075;0002706302;;0090018400;184GRA1;322418327R;SLI---0130;10;800;600;560;398,750;42;GERB--0588_800_600;none;202208290000;202209011315;8;100
0090018400_03072022000076;0011711300;;0090018400;184GRB4;322B54991R;SLI---0130;5;800;600;560;396,800;42;GERB--0588_800_600;none;202208220000;202208251315;6;100
0090018400_03072022000077;0002706302;;0090018400;184GRB4;314L48780R;SLI---0130;5;800;600;560;368,750;42;GERB--0588_800_600;none;202208310000;202209051315;7;100
0090018400_03072022000078;0090016500;3PCHA;0090018400;184GRA1;384105194R;MFM---0873;13;1200;1000;975;746,040;45;GERB--1213_1200_1000;none;202208240000;202208250945;59;100
0090018400_03072022000079;0002706302;;0090018400;184GRB4;314L35506R;SLI---0130;3;800;600;560;395,000;42;GERB--0588_800_600;none;202208310000;202209051315;11;100
0090018400_03072022000080;0002706302;;0090018400;184GRB4;314L48780R;SLI---0130;4;800;600;560;368,750;42;GERB--0588_800_600;none;202208220000;202208251315;7;100
0090018400_03072022000081;0011711300;;0090018400;184GRB4;322B54991R;SLI---0130;5;800;600;560;396,800;42;GERB--0588_800_600;none;202207220000;202207271315;6;100
0090018400_03072022000082;0002706302;;0090018400;184GRA1;314L29983R;SLI---0130;4;800;600;560;396,380;42;GERB--0588_800_600;none;202207060000;202207111315;8;100
0090018400_03072022000083;0002706302;;0090018400;184GRB4;314L48780R;SLI---0130;5;800;600;560;368,750;42;GERB--0588_800_600;none;202208170000;202208221315;7;100
0090018400_03072022000084;0002706302;;0090018400;184GRB4;322B43606R;SLI---0130;3;800;600;560;351,500;42;GERB--0588_800_600;none;202207260000;202207291315;8;100
0090018400_03072022000085;0011711300;;0090018400;184GRB4;322307386R;SLI---0130;7;800;600;560;461,280;42;GERB--0588_800_600;none;202208240000;202208291315;7;100
0090018400_03072022000086;0011106024;;0090018400;184GRA1;297A33828R;SLI---2112;18;1206;1010;1181;238,200;0;GERB--0528_1206_1010;none;202207220000;202207251600;61;100
0090018400_03072022000087;0002706302;;0090018400;184GRB4;314L48780R;SLI---0130;5;800;600;560;368,750;42;GERB--0588_800_600;none;202207270000;202208161315;7;100
0090018400_03072022000088;0009500111;;0090018400;184GRB1;8201137680;SLI---2112;1;1206;1010;780;720,320;0;GERB--0528_1206_1010;none;202209050000;202209080745;49;1
0090018400_03072022000089;0009500111;;0090018400;184GRB1;314350244R;SLI---2112;1;1206;1010;681;416,900;0;GERB--0528_1206_1010;none;202207290000;202208180745;74;1
0090018400_03072022000090;0002318600;;0090018400;184GRB1;295K97921R;ECA---0031;1;1200;1000;610;91,216;0;GERB--3551_1200_1000;none;202209010000;202209021115;34;100
0090018400_03072022000091;0011711300;;0090018400;184GRB4;322B54991R;SLI---0130;5;800;600;560;396,800;42;GERB--0588_800_600;none;202208180000;202208231315;6;100
0090018400_03072022000092;0027095301;;0090018400;GRB1;319A42683R;SLI---2112;2;1206;1010;1185;228,900;0;GERB--0528_1206_1010;none;202207220000;202207271100;89;100
0090018400_03072022000093;0002706302;;0090018400;184GRB4;314L35506R;SLI---0130;3;800;600;560;395,000;42;GERB--0588_800_600;none;202208160000;202208191315;11;100
0090018400_03072022000094;0005083600;;0090018400;184GRA1;328015894R;SLI---2112;6;1206;1010;1185;361,900;0;GERB--0528_1206_1010;none;202207270000;202207271100;66;100
0090018400_03072022000095;0002706302;;0090018400;184GRB4;322B02030R;SLI---0130;3;800;600;560;386,750;42;GERB--0588_800_600;none;202209060000;202209091315;8;100
0090018400_03072022000096;0011711300;;0090018400;184GRB4;322307386R;SLI---0130;6;800;600;560;461,280;42;GERB--0588_800_600;none;202207280000;202208171315;7;100
0090018400_03072022000097;0005083600;;0090018400;184GRB1;328174060R;SLI---2112;2;1206;1010;1185;501,900;0;GERB--0528_1206_1010;none;202208240000;202208241100;57;100
0090018400_03072022000098;0011711300;;0090018400;184GRB4;322307386R;SLI---0130;6;800;600;560;461,280;42;GERB--0588_800_600;none;202207290000;202208181315;7;100
0090018400_03072022000099;0002706302;;0090018400;184GRB4;322B43606R;SLI---0130;3;800;600;560;351,500;42;GERB--0588_800_600;none;202209010000;202209061315;8;100
0090018400_03072022000100;0009500111;;0090018400;184GRB1;314356258R;SLI---2112;1;1206;1010;681;586,100;0;GERB--0528_1206_1010;none;202207250000;202207280745;75;1
0090018400_03072022000101;0011711300;;0090018400;184GRB4;322B54991R;SLI---0130;5;800;600;560;396,800;42;GERB--0588_800_600;none;202207210000;202207261315;6;100
0090018400_03072022000102;0011711300;;0090018400;184GRB4;322B27807R;SLI---0130;8;800;600;560;639,250;42;GERB--0588_800_600;none;202208240000;202208291315;5;100
0090018400_03072022000103;0011711300;;0090018400;184GRB4;322B54991R;SLI---0130;5;800;600;560;396,800;42;GERB--0588_800_600;none;202207070000;202207121315;6;100
0090018400_03072022000104;0002318600;;0090018400;184GRB1;295K97921R;ECA---0031;1;1200;1000;610;91,216;0;GERB--3551_1200_1000;none;202209020000;202209051000;34;100
0090018400_03072022000105;0002318600;;0090018400;184GRA1;319E62690R;CAR-S-2791;1;1100;950;1450;206,224;0;GERB--3845_1100_950;none;202208250000;202208261115;83;100
0090018400_03072022000106;0002706302;;0090018400;184GRB4;314L35506R;SLI---0130;2;800;600;560;395,000;42;GERB--0588_800_600;none;202208300000;202209021315;11;100
0090018400_03072022000107;0002706302;;0090018400;184GRA1;322418327R;SLI---0130;13;800;600;560;398,750;42;GERB--0588_800_600;none;202207290000;202208181315;8;100
0090018400_03072022000108;0011711300;;0090018400;184GRB4;322B27807R;SLI---0130;6;800;600;560;639,250;42;GERB--0588_800_600;none;202207290000;202208181315;5;100
0090018400_03072022000109;0011711300;;0090018400;184GRB4;322B54991R;SLI---0130;6;800;600;560;396,800;42;GERB--0588_800_600;none;202208230000;202208261315;6;100
0090018400_03072022000110;0002706302;;0090018400;184GRB4;314L48780R;SLI---0130;4;800;600;560;368,750;42;GERB--0588_800_600;none;202207210000;202207261315;7;100
0090018400_03072022000111;0005083600;;0090018400;184GRB1;329641809R;SLI---2112;1;1206;1010;1185;312,900;0;GERB--0528_1206_1010;none;202207200000;202207201100;155;100
0090018400_03072022000112;0011106024;;0090018400;184GRA1;297A33828R;SLI---2112;19;1206;1010;1181;238,200;0;GERB--0528_1206_1010;none;202208230000;202208241600;61;100
0090018400_03072022000113;0002706302;;0090018400;184GRB4;314L48780R;SLI---0130;4;800;600;560;368,750;42;GERB--0588_800_600;none;202208180000;202208231315;7;100
0090018400_03072022000114;0042369000;;0090018400;184GRA1;328965033R;SLI---2112;12;1206;1010;1185;315,900;0;GERB--0528_1206_1010;none;202208290000;202209010745;137;100
0090018400_03072022000115;0002318600;;0090018400;184GRA1;319E62690R;CAR-S-2791;3;1100;950;1450;206,224;0;GERB--3845_1100_950;none;202207250000;202207261145;83;100
0090018400_03072022000116;0011711300;;0090018400;184GRB4;322B27807R;SLI---0130;6;800;600;560;639,250;42;GERB--0588_800_600;none;202207080000;202207131315;5;100
0090018400_03072022000117;0002318600;;0090018400;184GRA1;231B15778R;ECA---0021;61;1200;1000;745;240,357;0;GERB--3551_1200_1000;none;202208260000;202208291000;56;100
0090018400_03072022000118;0005083600;;0090018400;184GRA1;328015894R;SLI---2112;6;1206;1010;1185;361,900;0;GERB--0528_1206_1010;none;202207200000;202207201100;66;100
0090018400_03072022000119;0009500111;;0090018400;184GRB1;8201137680;SLI---2112;2;1206;1010;780;720,320;0;GERB--0528_1206_1010;none;202208230000;202208260945;49;1
0090018400_03072022000120;0002318600;;0090018400;184GRB1;295K97921R;ECA---0031;2;1200;1000;610;91,216;0;GERB--3551_1200_1000;none;202209060000;202209070745;34;100
0090018400_03072022000121;0005083600;;0090018400;184GRA1;328826000R;SLI---2112;3;1206;1010;1185;561,900;0;GERB--0528_1206_1010;none;202207080000;202207081100;119;100
0090018400_03072022000122;0002318600;;0090018400;184GRB1;295K97921R;ECA---0031;1;1200;1000;610;91,216;0;GERB--3551_1200_1000;none;202207120000;202207130745;34;100
0090018400_03072022000123;0002706302;;0090018400;184GRB4;314L40702R;SLI---0130;3;800;600;560;455,200;42;GERB--0588_800_600;none;202207110000;202207151315;9;100
0090018400_03072022000124;0005083600;;0090018400;184GRB1;329641809R;SLI---2112;1;1206;1010;1185;312,900;0;GERB--0528_1206_1010;none;202208310000;202208311100;155;100
0090018400_03072022000125;0002318600;;0090018400;184GRA1;231B15778R;ECA---0021;69;1200;1000;745;240,357;0;GERB--3551_1200_1000;none;202208240000;202208251045;56;100
0090018400_03072022000126;0002706302;;0090018400;184GRA1;322418327R;SLI---0130;11;800;600;560;398,750;42;GERB--0588_800_600;none;202208240000;202208291315;8;100
0090018400_03072022000127;0027095301;;0090018400;184GRB1;319824580R;SLI---2112;4;1206;1010;1185;307,050;0;GERB--0528_1206_1010;none;202207190000;202207221100;39;100
0090018400_03072022000128;0002706302;;0090018400;184GRB4;314L40702R;SLI---0130;3;800;600;560;455,200;42;GERB--0588_800_600;none;202209010000;202209061315;9;100
0090018400_03072022000129;0002706302;;0090018400;184GRA1;314L29983R;SLI---0130;3;800;600;560;396,380;42;GERB--0588_800_600;none;202208310000;202209051315;8;100
0090018400_03072022000130;0002706302;;0090018400;184GRA1;314L29983R;SLI---0130;5;800;600;560;396,380;42;GERB--0588_800_600;none;202207270000;202208161315;8;100
0090018400_03072022000131;0005083600;;0090018400;184GRB1;329519573R;ECA---0021;2;1200;1000;325;283,800;0;GERB--3551_1200_1000;none;202209070000;202209071100;15;100
0090018400_03072022000132;0027095301;;0090018400;GRB1;319A42683R;SLI---2112;3;1206;1010;1185;228,900;0;GERB--0528_1206_1010;none;202208230000;202208261100;89;100
0090018400_03072022000133;0027095301;;0090018400;184GRB1;319134387R;SLI---2112;1;1206;1010;385;62,430;0;GERB--0528_1206_1010;none;202209020000;202209071100;1023;100
0090018400_03072022000134;0002706302;;0090018400;184GRB4;314L40702R;SLI---0130;3;800;600;560;455,200;42;GERB--0588_800_600;none;202209020000;202209071315;9;100
0090018400_03072022000135;0002706302;;0090018400;184GRB4;322B43606R;SLI---0130;4;800;600;560;351,500;42;GERB--0588_800_600;none;202207060000;202207111315;8;100
0090018400_03072022000136;0002706302;;0090018400;184GRB4;314L48780R;SLI---0130;5;800;600;560;368,750;42;GERB--0588_800_600;none;202207200000;202207251315;7;100
0090018400_03072022000137;0009500111;;0090018400;184GRB1;8201137681;SLI---2112;1;1206;1010;681;577,900;0;GERB--0528_1206_1010;none;202207190000;202207220945;39;1
0090018400_03072022000138;0009500111;;0090018400;184GRB1;384418898R;SLI---2112;3;1206;1010;681;423,500;0;GERB--0528_1206_1010;none;202208230000;202208260945;39;1
0090018400_03072022000139;0005083600;;0090018400;184GRA1;328013369R;SLI---2112;6;1206;1010;1185;332,700;0;GERB--0528_1206_1010;none;202208310000;202208311100;46;100
0090018400_03072022000140;0011711300;;0090018400;184GRB4;322307386R;SLI---0130;6;800;600;560;461,280;42;GERB--0588_800_600;none;202207220000;202207271315;7;100
0090018400_03072022000141;0002706302;;0090018400;184GRB4;314L40702R;SLI---0130;2;800;600;560;455,200;42;GERB--0588_800_600;none;202207180000;202207211315;9;100
0090018400_03072022000142;0002706302;;0090018400;184GRB4;314L48780R;SLI---0130;4;800;600;560;368,750;42;GERB--0588_800_600;none;202207110000;202207151315;7;100
0090018400_03072022000143;0011711300;;0090018400;184GRB4;322505700R;SLI---0130;4;800;600;560;356,820;42;GERB--0588_800_600;none;202208300000;202209021315;6;100
0090018400_03072022000144;0011711300;;0090018400;184GRB4;322B27807R;SLI---0130;7;800;600;560;639,250;42;GERB--0588_800_600;none;202208290000;202209011315;5;100
0090018400_03072022000145;0009500111;;0090018400;184GRB1;8201137681;SLI---2112;1;1206;1010;681;577,900;0;GERB--0528_1206_1010;none;202207110000;202207150945;39;1
0090018400_03072022000146;0011106024;;0090018400;184GRA1;297A33828R;SLI---2112;38;1206;1010;1181;238,200;0;GERB--0528_1206_1010;none;202208240000;202208251600;61;100
0090018400_03072022000147;0027095301;;0090018400;GRB1;319A42683R;SLI---2112;3;1206;1010;1185;228,900;0;GERB--0528_1206_1010;none;202207280000;202208171100;89;100
0090018400_03072022000148;0002706302;;0090018400;184GRB4;322B43606R;SLI---0130;3;800;600;560;351,500;42;GERB--0588_800_600;none;202209060000;202209091315;8;100
0090018400_03072022000149;0002706302;;0090018400;184GRA1;322418327R;SLI---0130;9;800;600;560;398,750;42;GERB--0588_800_600;none;202208190000;202208241315;8;100
0090018400_03072022000150;0011419800;;0090018400;184GRA1;321019416R;SLI---1200;48;1600;1200;930;271,510;45;GERB--1613_1600_1200;none;202207270000;202207271445;10;100
0090018400_03072022000151;0005083600;;0090018400;184GRA1;328015894R;SLI---2112;6;1206;1010;1185;361,900;0;GERB--0528_1206_1010;none;202208310000;202208311100;66;100
0090018400_03072022000152;0009500111;;0090018400;184GRB1;384418898R;SLI---2112;1;1206;1010;681;423,500;0;GERB--0528_1206_1010;none;202207250000;202207280745;39;1
0090018400_03072022000153;0042369000;;0090018400;184GRA1;328965033R;SLI---2112;13;1206;1010;1185;315,900;0;GERB--0528_1206_1010;none;202207290000;202208180745;137;100
0090018400_03072022000154;0011711300;;0090018400;184GRB4;322505700R;SLI---0130;4;800;600;560;356,820;42;GERB--0588_800_600;none;202209060000;202209091315;6;100
0090018400_03072022000155;0027095301;;0090018400;184GRB1;319459271R;SLI---2112;1;1206;1010;285;108,700;0;GERB--0528_1206_1010;none;202208160000;202208191100;660;100
0090018400_03072022000156;0009500111;;0090018400;184GRB1;314356258R;SLI---2112;2;1206;1010;681;586,100;0;GERB--0528_1206_1010;none;202207190000;202207220945;75;1
0090018400_03072022000157;0011711300;;0090018400;184GRB4;322307386R;SLI---0130;7;800;600;560;461,280;42;GERB--0588_800_600;none;202207130000;202207131315;7;100
0090018400_03072022000158;0002706302;;0090018400;184GRB4;322B43606R;SLI---0130;3;800;600;560;351,500;42;GERB--0588_800_600;none;202207150000;202207201315;8;100
0090018400_03072022000159;0005083600;;0090018400;184GRB1;329641809R;SLI---2112;2;1206;1010;1185;312,900;0;GERB--0528_1206_1010;none;202208170000;202208171100;155;100
0090018400_03072022000160;0002706302;;0090018400;184GRB4;322B02030R;SLI---0130;4;800;600;560;386,750;42;GERB--0588_800_600;none;202207260000;202207291315;8;100
0090018400_03072022000161;0011711300;;0090018400;184GRB4;322B54991R;SLI---0130;5;800;600;560;396,800;42;GERB--0588_800_600;none;202207280000;202208171315;6;100
0090018400_03072022000162;0002706302;;0090018400;184GRB4;322B02030R;SLI---0130;3;800;600;560;386,750;42;GERB--0588_800_600;none;202209050000;202209081315;8;100
0090018400_03072022000163;0002706302;;0090018400;184GRB4;314L34184R;SLI---0130;5;800;600;560;416,000;42;GERB--0588_800_600;none;202207220000;202207271315;7;100
0090018400_03072022000164;0002706302;;0090018400;184GRB4;314L40702R;SLI---0130;3;800;600;560;455,200;42;GERB--0588_800_600;none;202208190000;202208241315;9;100
