Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090017000_03072022000023;0011129700;;0090017000;G08;663397409R;CON-S-0130;1;780;570;478;150,000;47;GERB--3195_780_570;widthwise;202208200000;202208241130;3;4
0090017000_03072022000024;0041715300;;0090017000;V55;306105267R;SLI---2112;1;1206;1010;385;28,580;0;GERB--0528_1206_1010;none;202208130000;202208171600;108;100
0090017000_03072022000025;0040944102;;0090017000;V11;823006607R;CON-S-0355;1;1195;1000;885;519,000;45;GERB--0546_1195_1000;none;202207220000;202207260300;7;100
0090017000_03072022000026;0011129700;;0090017000;G08;767K65528R;SLI---0770;1;1200;1000;975;198,400;45;GERB--1213_1200_1000;none;202208010000;202208041130;2;100
0090017000_03072022000027;0027359000;;0090017000;G01;349350142R;SLI---0770;6;1200;1000;975;251,760;45;GERB--1213_1200_1000;none;202208040000;202208080700;16;2
0090017000_03072022000028;0011129700;;0090017000;G08;676319907R;CON-S-0130;1;780;570;478;74,700;47;GERB--3195_780_570;widthwise;202207300000;202208031130;2;4
0090017000_03072022000029;0026976701;;0090017000;G01;248091015R;SLI---2112;1;1206;1010;785;123,230;0;GERB--0528_1206_1010;none;202208060000;202208102000;972;100
0090017000_03072022000030;0023416200;;0090017000;G08;901348691R;CON-S-0130;1;780;570;478;106,800;47;GERB--3195_780_570;widthwise;202207300000;202208030900;2;4
0090017000_03072022000031;0011128700;;0090017000;V33;214106910R;SLI---0901;1;1600;1200;750;208,455;45;GERB--1613_1600_1200;none;202208040000;202208062115;7;100
0090017000_03072022000032;0040944102;;0090017000;V11;803008603R;CON-S-0402;3;1400;1000;965;670,000;45;GERB--0859_1400_1000;none;202207200000;202207231630;6;100
0090017000_03072022000033;0009639103;;0090017000;G01;391005742R;SFDA--4268;3;1200;1000;1450;609,000;45;GERB--1213_1200_1000;none;202208200000;202208240020;27;100
0090017000_03072022000034;0025958400;;0090017000;G01;214106666R;SLI---0770;6;1200;1000;975;158,720;45;GERB--1213_1200_1000;none;202207270000;202208011620;3;100
0090017000_03072022000035;0023416200;;0090017000;G08;901348691R;CON-S-0130;1;780;570;478;106,800;47;GERB--3195_780_570;widthwise;202207270000;202207300900;2;4
0090017000_03072022000036;0026976701;;0090017000;G01;248096942R;SLI---2112;1;1206;1010;385;40,166;0;GERB--0528_1206_1010;none;202207280000;202208012000;240;100
0090017000_03072022000037;0025767300;;0090017000;G01;821069453R;SLI---0601;18;1200;1000;750;213,880;45;GERB--1213_1200_1000;none;202208090000;202208120600;3;100
0090017000_03072022000038;0011129700;;0090017000;G08;767P99506R;SLI---0770;1;1200;1000;975;189,600;45;GERB--1213_1200_1000;none;202208080000;202208111130;2;100
0090017000_03072022000039;0011509705;;0090017000;G01;924908918R;SLI---2112;1;1206;1010;485;62,200;0;GERB--0528_1206_1010;none;202207260000;202207291000;20;100
0090017000_03072022000040;0040944102;;0090017000;V11;823009796R;CON-S-0355;2;1195;1000;885;519,000;45;GERB--0546_1195_1000;none;202208230000;202208261630;5;100
0090017000_03072022000041;0025958400;;0090017000;G01;144966668R;SLI---0770;24;1200;1000;975;209,640;45;GERB--1213_1200_1000;none;202208010000;202208051620;8;100
0090017000_03072022000042;0011129700;;0090017000;G08;794816224R;SLI---2112;2;1206;1010;1185;378,650;0;GERB--0528_1206_1010;none;202208160000;202208191130;7;100
0090017000_03072022000043;0025767300;;0090017000;G01;821069453R;SLI---0601;11;1200;1000;750;213,880;45;GERB--1213_1200_1000;none;202207230000;202207270600;3;100
0090017000_03072022000044;0041393501;;0090017000;G01;488103350R;SFDA--4267;2;1200;1000;1450;514,864;45;GERB--1213_1200_1000;none;202207220000;202207261700;66;100
0090017000_03072022000045;0027830201;;0090017000;V09;244974022R;SLI---0760;4;1200;1000;930;180,100;45;GERB--1213_1200_1000;none;202208010000;202208041600;4;100
0090017000_03072022000046;0011129700;;0090017000;G08;755228894R;SLI---0130;6;800;600;560;174,200;42;GERB--0588_800_600;none;202208200000;202208241130;4;100
0090017000_03072022000047;0002727900;;0090017000;G01;827209091R;SLI---0770;1;1200;1000;975;317,928;45;GERB--1213_1200_1000;none;202208240000;202208291000;26;100
0090017000_03072022000048;0011533100;;0090017000;G01;543028559R;SLI---0770;2;1200;1000;975;273,800;45;GERB--1213_1200_1000;none;202208150000;202208181000;5;100
0090017000_03072022000049;0002971803;;0090017000;G01;921005FA0A;SLI---0901;14;1600;1200;750;240,564;45;GERB--1613_1600_1200;none;202208120000;202208161000;13;100
0090017000_03072022000050;0041393501;;0090017000;G01;488103350R;SFDA--4267;2;1200;1000;1450;514,864;45;GERB--1213_1200_1000;none;202208190000;202208231700;66;100
0090017000_03072022000051;0002576702;;0090017000;G01;260609985R;SFDA--6773;8;1600;1200;930;196,300;45;GERB--1613_1600_1200;none;202207140000;202207200800;10;100
0090017000_03072022000052;0027599200;;0090017000;V09;215014400R;SLI---0770;4;1200;1000;975;176,700;45;GERB--1213_1200_1000;none;202208220000;202208232130;5;100
0090017000_03072022000053;0011129700;;0090017000;G08;762454929R;SLI---0770;1;1200;1000;975;399,600;45;GERB--1213_1200_1000;none;202208080000;202208111130;5;100
0090017000_03072022000054;0011129700;;0090017000;G08;751C51610R;SLI---2112;1;1206;1010;1185;796,900;0;GERB--0528_1206_1010;none;202207140000;202207201130;24;100
0090017000_03072022000055;0002809400;;0090017000;G01;472104006R;SLI---0770;1;1200;1000;975;225,300;45;GERB--1213_1200_1000;none;202207210000;202207251300;15;100
0090017000_03072022000056;0009639103;;0090017000;G01;391019077R;SFDA--4809;5;1200;1000;1450;588,590;45;GERB--1213_1200_1000;none;202208290000;202209020020;33;100
0090017000_03072022000057;0006750401;;0090017000;G01;233006662R;CAR-G*1C-5;1;1200;1000;1150;551,300;0;GERB--3551_1200_1000;none;202208040000;202208081100;50;1
0090017000_03072022000058;0011129700;;0090017000;G08;8200113498;SLI---0770;1;1200;1000;975;417,000;45;GERB--1213_1200_1000;none;202208290000;202209021130;6;100
0090017000_03072022000059;0011210403;;0090017000;V55;149113333R;SLI---2112;3;1206;1010;1089;76,040;0;GERB--0528_1206_1010;none;202208170000;202208200900;7;100
0090017000_03072022000060;0000487281;;0090017000;G01;259159519R;ECA---0021;2;1200;1000;1145;195,400;0;GERB--3551_1200_1000;none;202208050000;202208090600;340;100
0090017000_03072022000061;0005965120;;0090017000;G01;164468079R;PAL---1121;1;1400;1200;1045;133,980;0;GERB--3831_1400_1200;none;202207200000;202207251901;150;100
0090017000_03072022000062;0000487281;;0090017000;G01;259150781R;ECA---0021;5;1200;1000;1145;195,400;0;GERB--3551_1200_1000;none;202207190000;202207220600;249;100
0090017000_03072022000063;0025958400;;0090017000;G01;214105FA0A;SLI---0770;34;1200;1000;975;142,760;45;GERB--1213_1200_1000;none;202208130000;202208181620;2;100
0090017000_03072022000064;0040842602;;0090017000;G08;242966348R;SLI---0770;3;1200;1000;975;217,275;45;GERB--1213_1200_1000;none;202208220000;202208251415;4;100
0090017000_03072022000065;0011697000;;0090017000;V55;206516042R;SLI---2112;2;1206;1010;1181;648,200;0;GERB--0528_1206_1010;none;202208180000;202208192130;42;100
0090017000_03072022000066;0002878000;;0090017000;G01;165007121R;SLI---0770;3;1200;1000;975;163,872;45;GERB--1213_1200_1000;none;202207250000;202207291000;3;100
0090017000_03072022000067;0025767300;;0090017000;G01;801811299R;SLI---0601;3;1200;1000;750;290,296;45;GERB--1213_1200_1000;none;202207190000;202207220600;5;100
0090017000_03072022000068;0005965120;;0090017000;G01;175B28242R;SLI---2112;1;1206;1010;1391;95,000;0;GERB--0528_1206_1010;none;202207230000;202207281901;20;100
0090017000_03072022000069;0009639103;;0090017000;G01;391000823R;SFDA--4268;8;1200;1000;1450;591,180;45;GERB--1213_1200_1000;none;202208250000;202208290020;26;100
0090017000_03072022000070;0011129700;;0090017000;G08;8200113498;SLI---0770;1;1200;1000;975;417,000;45;GERB--1213_1200_1000;none;202208190000;202208231130;6;100
0090017000_03072022000071;0011129700;;0090017000;G08;781409558R;SLI---0770;2;1200;1000;975;183,780;45;GERB--1213_1200_1000;none;202208010000;202208041130;2;100
0090017000_03072022000072;0011128700;;0090017000;V55;214108020R;SLI---0770;6;1200;1000;975;215,800;45;GERB--1213_1200_1000;none;202207190000;202207212115;12;100
0090017000_03072022000073;0025860700;;0090017000;G01;112102590R;SLI---2112;1;1206;1010;385;86,350;0;GERB--0528_1206_1010;none;202208080000;202208110300;19;100
0090017000_03072022000074;0023416200;;0090017000;G08;755504504R;CON-S-0130;1;780;570;478;107,500;47;GERB--3195_780_570;widthwise;202208220000;202208250900;3;4
0090017000_03072022000075;0040488503;;0090017000;V55;992A15671R;SLI---2112;1;1206;1010;385;29,650;0;GERB--0528_1206_1010;none;202207180000;202207211600;113;100
0090017000_03072022000076;0027599200;;0090017000;V55;217417003R;SLI---0760;1;1200;1000;930;139,000;45;GERB--1213_1200_1000;none;202208310000;202209012130;9;100
0090017000_03072022000077;0027830201;;0090017000;V09;244974022R;SLI---0760;4;1200;1000;930;180,100;45;GERB--1213_1200_1000;none;202208060000;202208101500;4;100
0090017000_03072022000078;0011129700;;0090017000;G08;751C42968R;SLI---0130;8;800;600;560;111,120;42;GERB--0588_800_600;none;202208110000;202208151130;3;100
0090017000_03072022000079;0040944102;;0090017000;V11;823015115R;CON-S-0355;1;1195;1000;885;519,000;45;GERB--0546_1195_1000;none;202208150000;202208181630;7;100
0090017000_03072022000080;0011129700;;0090017000;G08;791184498R;SLI---0130;4;800;600;560;155,300;42;GERB--0588_800_600;none;202208150000;202208181130;3;100
0090017000_03072022000081;0002504100;;0090017000;G01;214810845R;SLI---0770;22;1200;1000;975;196,170;45;GERB--1213_1200_1000;none;202208290000;202209021300;7;100
0090017000_03072022000082;0027599200;;0090017000;V09;210215728R;SLI---0760;4;1200;1000;930;157,000;45;GERB--1213_1200_1000;none;202208250000;202208262130;9;100
0090017000_03072022000083;0011129700;;0090017000;G08;781409558R;SLI---0770;1;1200;1000;975;183,780;45;GERB--1213_1200_1000;none;202209010000;202209051130;2;100
0090017000_03072022000084;0041393501;;0090017000;G01;488103350R;SFDA--4267;2;1200;1000;1450;514,864;45;GERB--1213_1200_1000;none;202208290000;202209021700;66;100
0090017000_03072022000085;0040944102;;0090017000;V11;903009016R;ECM---5035;1;1600;1200;1250;454,564;45;GERB--0719_1600_1200;none;202208010000;202208041630;11;100
0090017000_03072022000086;0002519301;;0090017000;G01;687616440R;SLI---2112;1;1206;1010;1185;120,150;0;GERB--0528_1206_1010;none;202207140000;202207190600;45;100
0090017000_03072022000087;0011129700;;0090017000;G08;904016001R;MTEM--3914;1;1600;800;1010;317,800;45;GERB--0901_1600_800;none;202208180000;202208221130;5;100
0090017000_03072022000088;0011129700;;0090017000;G08;767P99506R;SLI---0770;1;1200;1000;975;189,600;45;GERB--1213_1200_1000;none;202208290000;202209021130;2;100
0090017000_03072022000089;0040944102;;0090017000;V11;903006110R;CON-S-0204;4;1765;1050;930;282,000;45;GERB--1736_1765_1050;none;202208170000;202208201630;4;100
0090017000_03072022000090;0011509705;;0090017000;G01;924542006R;SLI---2112;1;1206;1010;485;28,480;0;GERB--0528_1206_1010;none;202208190000;202208231000;17;100
0090017000_03072022000091;0011129700;;0090017000;G08;762245745R;SLI---0770;1;1200;1000;975;346,500;45;GERB--1213_1200_1000;none;202207250000;202207281130;5;100
0090017000_03072022000092;0011210403;;0090017000;G08;149114307R;SLI---0770;2;1200;1000;975;162,450;45;GERB--1213_1200_1000;none;202208230000;202208260900;18;100
0090017000_03072022000093;0011129700;;0090017000;G08;767K65528R;SLI---0770;1;1200;1000;975;198,400;45;GERB--1213_1200_1000;none;202208120000;202208161130;2;100
0090017000_03072022000094;0002576702;;0090017000;G01;260602024R;SFDA--6773;5;1600;1200;930;206,076;45;GERB--1613_1600_1200;none;202207290000;202208020800;15;100
0090017000_03072022000095;0011129700;;0090017000;G08;763918767R;SLI---0601;2;1200;1000;750;192,880;45;GERB--1213_1200_1000;none;202208290000;202209021130;2;100
0090017000_03072022000096;0025958400;;0090017000;G01;214103473R;SLI---0770;3;1200;1000;975;158,720;45;GERB--1213_1200_1000;none;202207290000;202208031620;3;100
0090017000_03072022000097;0002727900;;0090017000;G01;827218403R;SLI---0770;2;1200;1000;975;317,928;45;GERB--1213_1200_1000;none;202207200000;202207251000;26;100
0090017000_03072022000098;0025958400;;0090017000;G01;144966668R;SLI---0770;2;1200;1000;975;209,640;45;GERB--1213_1200_1000;none;202207290000;202208031020;8;100
0090017000_03072022000099;0025860700;;0090017000;G01;112118512R;SLI---2112;5;1206;1010;1185;353,700;0;GERB--0528_1206_1010;none;202208220000;202208250300;20;100
0090017000_03072022000100;0040944102;;0090017000;V11;803011870R;CON-S-0402;3;1400;1000;965;670,000;45;GERB--0859_1400_1000;none;202208050000;202208090300;6;100
0090017000_03072022000101;0011210403;;0090017000;V55;149113611R;SLI---0770;4;1200;1000;975;126,500;45;GERB--1213_1200_1000;none;202208030000;202208060900;4;100
0090017000_03072022000102;0041393501;;0090017000;G01;488102553R;SFDA--4267;2;1200;1000;1450;491,806;45;GERB--1213_1200_1000;none;202208220000;202208251700;62;100
0090017000_03072022000103;0006701102;;0090017000;G01;144962803R;SLI---0601;21;1200;1000;750;163,000;45;GERB--1213_1200_1000;none;202207220000;202207281000;6;100
0090017000_03072022000104;0025767300;;0090017000;G01;801811299R;SLI---0601;1;1200;1000;750;290,296;45;GERB--1213_1200_1000;none;202208190000;202208230600;5;100
0090017000_03072022000105;0027599200;;0090017000;V55;215033083R;SLI---2112;1;1206;1010;1085;148,550;0;GERB--0528_1206_1010;none;202208240000;202208252130;9;100
0090017000_03072022000106;0009639101;;0090017000;G01;391011313R;SLI---0760;4;1200;1000;930;619,900;45;GERB--1213_1200_1000;none;202208060000;202208101740;33;2
0090017000_03072022000107;0002504100;;0090017000;G01;295S23200R;SLI---2112;6;1206;1010;1085;159,980;0;GERB--0528_1206_1010;none;202207260000;202207291300;52;100
0090017000_03072022000108;0011697000;;0090017000;V55;206513385R;SLI---2112;1;1206;1010;385;45,420;0;GERB--0528_1206_1010;none;202208180000;202208192130;62;100
0090017000_03072022000109;0040944102;;0090017000;V11;727123482R;ECM---5033;1;1800;1200;1400;721,880;45;GERB--0619_1800_1200;none;202209010000;202209051630;12;100
0090017000_03072022000110;0011129700;;0090017000;G08;781190553R;SLI---0601;2;1200;1000;750;140,400;45;GERB--1213_1200_1000;none;202208020000;202208051130;1;100
0090017000_03072022000111;0023416200;;0090017000;G08;764108411R;SLI---1200;1;1600;1200;930;844,000;45;GERB--1613_1600_1200;none;202208010000;202208040900;9;100
0090017000_03072022000112;0011128700;;0090017000;V55;214108020R;SLI---0770;5;1200;1000;975;215,800;45;GERB--1213_1200_1000;none;202208190000;202208222115;12;100
0090017000_03072022000113;0009624700;;0090017000;G01;545047760R;MCC---0432;1;1200;1000;975;675,500;45;GERB--1213_1200_1000;none;202209010000;202209051340;33;100
0090017000_03072022000114;0027593900;;0090017000;G01;215549820R;SLI---0901;6;1600;1200;750;138,624;45;GERB--1613_1600_1200;none;202208180000;202208221740;2;100
0090017000_03072022000115;0021798202;;0090017000;G01;460912995R;SLI---2112;5;1206;1010;1085;132,830;0;GERB--0528_1206_1010;none;202207210000;202207250300;8;100
0090017000_03072022000116;0009639103;;0090017000;G01;391019077R;SFDA--4809;1;1200;1000;1450;588,590;45;GERB--1213_1200_1000;none;202208190000;202208230020;33;100
0090017000_03072022000117;0009639101;;0090017000;G01;391000490R;SLI---0760;1;1200;1000;930;651,680;45;GERB--1213_1200_1000;none;202208250000;202208291740;31;2
0090017000_03072022000118;0005965120;;0090017000;G01;474012735R;SLI---2112;1;1206;1010;485;37,600;0;GERB--0528_1206_1010;none;202208260000;202209011901;22;100
0090017000_03072022000119;0026976701;;0090017000;G01;248091015R;SLI---2112;1;1206;1010;1185;192,450;0;GERB--0528_1206_1010;none;202207280000;202208012000;2025;100
0090017000_03072022000120;0011577100;;0090017000;V55;256101168R;SLI---2112;2;1206;1010;1185;478,900;0;GERB--0528_1206_1010;none;202209010000;202209050900;12;100
0090017000_03072022000121;0027599200;;0090017000;V55;924106670R;SLI---2112;1;1206;1010;1085;134,000;0;GERB--0528_1206_1010;none;202207140000;202207182130;15;100
0090017000_03072022000122;0011129700;;0090017000;G08;767P99506R;SLI---0770;1;1200;1000;975;189,600;45;GERB--1213_1200_1000;none;202207220000;202207261130;2;100
0090017000_03072022000123;0023416200;;0090017000;G08;751327674R;CON-S-0130;1;780;570;478;76,075;47;GERB--3195_780_570;widthwise;202208240000;202208270900;1;4
0090017000_03072022000124;0025767300;;0090017000;G01;801811299R;SLI---0601;3;1200;1000;750;290,296;45;GERB--1213_1200_1000;none;202208290000;202209020600;5;100
0090017000_03072022000125;0011128700;;0090017000;V55;214108020R;SLI---0770;6;1200;1000;975;215,800;45;GERB--1213_1200_1000;none;202208290000;202209012115;12;100
0090017000_03072022000126;0025958400;;0090017000;G01;214105FA0A;SLI---0770;44;1200;1000;975;142,760;45;GERB--1213_1200_1000;none;202208030000;202208081620;2;100
0090017000_03072022000127;0025767300;;0090017000;G01;801801154R;SLI---0601;3;1200;1000;750;290,296;45;GERB--1213_1200_1000;none;202208090000;202208120600;5;100
0090017000_03072022000128;0040944102;;0090017000;V11;727123482R;ECM---5033;1;1800;1200;1400;721,880;45;GERB--0619_1800_1200;none;202208310000;202209031630;12;100
0090017000_03072022000129;0002878000;;0090017000;G01;144609635R;SLI---0770;11;1200;1000;975;174,860;45;GERB--1213_1200_1000;none;202207290000;202208031000;17;100
0090017000_03072022000130;0011509705;;0090017000;G01;924542006R;SLI---2112;1;1206;1010;485;37,560;0;GERB--0528_1206_1010;none;202208230000;202208261000;34;100
0090017000_03072022000131;0011129700;;0090017000;G08;763918767R;SLI---0601;2;1200;1000;750;192,880;45;GERB--1213_1200_1000;none;202208190000;202208231130;2;100
0090017000_03072022000132;0009624700;;0090017000;G01;544017619R;SFDA--0108;4;1600;1200;750;397,640;45;GERB--1613_1600_1200;none;202208160000;202208191340;8;100
0090017000_03072022000133;0027830201;;0090017000;V55;284B07753R;SLI---0770;4;1200;1000;975;145,200;45;GERB--1213_1200_1000;none;202207220000;202207261600;2;100
0090017000_03072022000134;0023416200;;0090017000;G08;767764014R;CON-S-0130;1;780;570;478;75,000;47;GERB--3195_780_570;widthwise;202208130000;202208170900;1;4
0090017000_03072022000135;0027830201;;0090017000;V09;244974022R;SLI---0760;3;1200;1000;930;180,100;45;GERB--1213_1200_1000;none;202208120000;202208161600;4;100
0090017000_03072022000136;0011697000;;0090017000;V55;8200310007;SLI---2112;1;1206;1010;385;146,500;0;GERB--0528_1206_1010;none;202208200000;202208222130;51;100
0090017000_03072022000137;0006701102;;0090017000;G01;144962803R;SLI---0601;18;1200;1000;750;163,000;45;GERB--1213_1200_1000;none;202208190000;202208251000;6;100
0090017000_03072022000138;0090018400;PCHB2;0090017000;MS7T;320108905R;MFM---1271;8;1785;1150;660;661,200;40;GERB--1754_1785_1150;none;202208110000;202208150900;124;3
0090017000_03072022000139;0025566103;;0090017000;MS7T;320105824R;MFM---1353;1;1350;1200;1200;728,800;37;GERB--1335_1350_1200;none;202208090000;202208121040;98;100
0090017000_03072022000140;0011697000;;0090017000;V55;206516042R;SLI---2112;1;1206;1010;1181;648,200;0;GERB--0528_1206_1010;none;202208080000;202208092130;42;100
0090017000_03072022000141;0011129700;;0090017000;G08;755388615R;SLI---0770;1;1200;1000;975;273,600;45;GERB--1213_1200_1000;none;202208310000;202209031130;2;100
0090017000_03072022000142;0027477001;;0090017000;G01;805026855R;SLI---2112;1;1206;1010;1085;165,500;0;GERB--0528_1206_1010;none;202208150000;202208180100;15;100
0090017000_03072022000143;0002567601;;0090017000;G01;214602641R;SLI---0770;7;1200;1000;975;194,700;45;GERB--1213_1200_1000;none;202208240000;202208291000;8;100
0090017000_03072022000144;0040944102;;0090017000;V11;727128210R;ECM---5033;5;1800;1200;1400;727,340;45;GERB--0619_1800_1200;none;202207190000;202207221630;15;100
0090017000_03072022000145;0000923610;;0090017000;G01;747616775R;SLI---1200;1;1600;1200;930;221,450;45;GERB--1613_1600_1200;none;202208040000;202208091000;6;100
0090017000_03072022000146;0009639101;;0090017000;G01;391005876R;SLI---0760;5;1200;1000;930;652,800;45;GERB--1213_1200_1000;none;202208110000;202208151740;29;2
0090017000_03072022000147;0040944103;;0090017000;V55;808714092R;ECA---0021;1;1200;1000;520;53,216;0;GERB--3551_1200_1000;none;202208150000;202208172115;132;100
0090017000_03072022000148;0011129700;;0090017000;G08;767P99506R;SLI---0770;1;1200;1000;975;189,600;45;GERB--1213_1200_1000;none;202208190000;202208231130;2;100
0090017000_03072022000149;0011129200;;0090017000;G08;673510433R;SLI---0770;1;1200;1000;975;129,960;45;GERB--1213_1200_1000;none;202208310000;202209030145;4;100
0090017000_03072022000150;0006750401;;0090017000;G01;233009946R;CAR-G*1C-5;3;1200;1000;1150;438,800;0;GERB--3551_1200_1000;none;202208110000;202208151100;45;1
0090017000_03072022000151;0011210403;;0090017000;V55;223206798R;SLI---2112;1;1206;1010;485;74,510;0;GERB--0528_1206_1010;none;202208090000;202208120900;164;100
0090017000_03072022000152;0009639103;;0090017000;G01;391004269R;SFDA--4268;1;1200;1000;1450;627,252;45;GERB--1213_1200_1000;none;202207280000;202208010020;32;100
0090017000_03072022000153;0025767300;;0090017000;G01;801078987R;SLI---0601;12;1200;1000;750;284,152;45;GERB--1213_1200_1000;none;202208200000;202208240600;4;100
0090017000_03072022000154;0025860700;;0090017000;G01;543206968R;SLI---2112;2;1206;1010;785;462,380;0;GERB--0528_1206_1010;none;202208180000;202208220300;17;100
0090017000_03072022000155;0025860700;;0090017000;G01;543206968R;SLI---2112;2;1206;1010;785;462,380;0;GERB--0528_1206_1010;none;202207210000;202207250300;17;100
0090017000_03072022000156;0011128700;;0090017000;V55;921001939R;SLI---0770;4;1200;1000;975;209,872;45;GERB--1213_1200_1000;none;202208090000;202208112115;10;100
0090017000_03072022000157;0009639103;;0090017000;G01;391016661R;SFDA--4809;1;1200;1000;1450;528,600;45;GERB--1213_1200_1000;none;202207290000;202208020020;24;100
0090017000_03072022000158;0002417607;;0090017000;G01;562103053R;SLI---0770;2;1200;1000;975;543,060;45;GERB--1213_1200_1000;none;202208250000;202208291300;33;2
0090017000_03072022000159;0040944102;;0090017000;V11;903002261R;CON-S-0204;6;1765;1050;930;326,800;45;GERB--1736_1765_1050;none;202207290000;202208021630;4;100
0090017000_03072022000160;0011129700;;0090017000;G08;781406033R;SLI---0601;1;1200;1000;750;179,000;45;GERB--1213_1200_1000;none;202207270000;202207301130;2;100
0090017000_03072022000161;0025767300;;0090017000;G01;801063795R;SLI---0601;11;1200;1000;750;284,152;45;GERB--1213_1200_1000;none;202208200000;202208240600;4;100
0090017000_03072022000162;0009624700;;0090017000;G01;545040903R;MCC---0488;7;1200;1000;975;462,520;45;GERB--1213_1200_1000;none;202208200000;202208241340;13;100
0090017000_03072022000163;0023416200;;0090017000;G08;751355390R;CON-S-0130;1;780;570;478;76,950;47;GERB--3195_780_570;widthwise;202208040000;202208080900;1;4
0090017000_03072022000164;0011129700;;0090017000;G08;751C42968R;SLI---0130;7;800;600;560;111,120;42;GERB--0588_800_600;none;202208080000;202208111130;3;100
0090017000_03072022000165;0041393501;;0090017000;G01;488105296R;SFDA--4267;6;1200;1000;1450;495,166;45;GERB--1213_1200_1000;none;202207140000;202207181700;62;100
0090017000_03072022000166;0002888802;;0090017000;G01;403150239R;SLI---2112;1;1206;1010;1185;306,900;0;GERB--0528_1206_1010;none;202208060000;202208101300;108;100
0090017000_03072022000167;0023416200;;0090017000;G08;901357837R;CON-S-0130;2;780;570;478;106,800;47;GERB--3195_780_570;widthwise;202208260000;202208310900;2;4
