Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_03072022000016;0007562700;;0090016200;G114S;625604938R;SLI---2112;1;1206;1010;1185;373,650;0;GERB--0528_1206_1010;none;202207190000;202207221035;10;100
0090016200_03072022000017;0000239401;;0090016200;CPLMCA;683103576R;SLI---2112;1;1206;1010;485;52,440;0;GERB--0528_1206_1010;none;202208190000;202208260745;8;100
0090016200_03072022000018;0007562700;;0090016200;G114S;821C74894R;CON-S-0130;3;780;570;478;113,520;47;GERB--3195_780_570;widthwise;202208230000;202208261035;3;4
0090016200_03072022000019;0006276700;;0090016200;GPFREV;739017451R;ECM---5612;11;1600;1200;1250;186,356;45;GERB--1612_1600_1200;none;202208310000;202209021045;3;100
0090016200_03072022000020;0028075911;;0090016200;G014B1;752109915R;SLI---1200;9;1600;1200;930;285,100;45;GERB--1613_1600_1200;none;202208300000;202209020730;5;100
0090016200_03072022000021;0028681300;;0090016200;GPFREV;908308627R;SLI---0770;2;1200;1000;975;337,320;45;GERB--1213_1200_1000;none;202207060000;202207080915;10;100
0090016200_03072022000022;0024979000;;0090016200;G114S;801B10864R;SLI---0770;3;1200;1000;975;314,760;45;GERB--1213_1200_1000;none;202207060000;202207080800;5;100
0090016200_03072022000023;0011618300;;0090016200;GPFREV;217411144R;SLI---2112;1;1206;1010;785;105,850;0;GERB--0528_1206_1010;none;202207060000;202207120915;28;100
0090016200_03072022000024;0000239401;;0090016200;CCIZ2;777479829R;PAL-S-0543;1;1206;1010;1321;138,740;0;GERB--0528_1206_1010;none;202207090000;202207180745;19;100
0090016200_03072022000025;0026358401;;0090016200;GPFREV;822215420R;CON-S-0058;1;1200;1000;840;327,850;35;GERB--1213_1200_1000;none;202207280000;202208241000;11;100
0090016200_03072022000026;0007908418;;0090016200;GPFREV;751260690R;CON-S-0130;4;780;570;478;106,000;47;GERB--3195_780_570;widthwise;202209060000;202209091115;7;4
0090016200_03072022000027;0028333101;;0090016200;GPFREV;668920486R;SLI---0760;1;1200;1000;930;124,240;45;GERB--1213_1200_1000;none;202207130000;202207180545;6;100
0090016200_03072022000028;0000923613;;0090016200;GPFREV;747615154R;SLI---1200;7;1600;1200;930;214,240;45;GERB--1613_1600_1200;none;202209050000;202209121045;5;100
0090016200_03072022000029;0028134601;;0090016200;GPFREV;490043642R;ECM---5255;11;1675;1200;1493;787,200;45;GERB--0577_1675_1200;none;202208220000;202208290745;74;100
0090016200_03072022000030;0011891801;;0090016200;GPFREV;924807260R;SLI---2112;4;1206;1010;1085;129,050;0;GERB--0528_1206_1010;none;202209020000;202209091000;19;100
0090016200_03072022000031;0028134601;;0090016200;GPFREV;490047925R;ECM---5255;4;1675;1200;1493;787,200;45;GERB--0577_1675_1200;none;202207090000;202207180745;73;100
0090016200_03072022000032;0011891801;;0090016200;GPFREV;924403056R;SLI---0770;1;1200;1000;975;141,000;45;GERB--1213_1200_1000;none;202207190000;202207261000;10;100
0090016200_03072022000033;0028333101;;0090016200;GPFREV;668920486R;SLI---0760;1;1200;1000;930;124,240;45;GERB--1213_1200_1000;none;202207090000;202207120545;6;100
0090016200_03072022000034;0001295511;;0090016200;CCIZ2;829A01308R;SFDA--6903;1;1200;1000;975;142,236;45;GERB--1213_1200_1000;none;202207250000;202207270645;2;100
0090016200_03072022000035;0027029800;;0090016200;G014B1;628105159R;SLI---0770;3;1200;1000;975;138,060;45;GERB--1213_1200_1000;none;202209060000;202209080900;2;100
0090016200_03072022000036;0028458101;;0090016200;G014B1;172015582R;ECM---5256;15;2400;1500;1520;390,764;45;GERB--1611_2400_1500;none;202209010000;202209022030;17;100
0090016200_03072022000037;0024099003;;0090016200;GPFREV;765164400R;SLI---1200;1;1600;1200;930;338,704;45;GERB--1613_1600_1200;none;202208240000;202208310545;7;100
0090016200_03072022000038;0027095301;;0090016200;GPFREV;804005501R;CON-S-0130;4;780;570;478;200,500;47;GERB--3195_780_570;widthwise;202207270000;202208230915;10;4
0090016200_03072022000039;0028681300;;0090016200;GPFREV;769248499R;SLI---0770;4;1200;1000;975;268,326;45;GERB--1213_1200_1000;none;202208190000;202208230545;7;100
0090016200_03072022000040;0001295511;;0090016200;GPFREV;969102450R;SFDA--9438;6;1200;1000;975;143,940;45;GERB--1213_1200_1000;none;202207200000;202207220845;2;100
0090016200_03072022000041;0028610400;;0090016200;G014B1;687741285R;SLI---0770;1;1200;1000;975;131,028;45;GERB--1213_1200_1000;none;202207280000;202208220715;2;100
0090016200_03072022000042;0011618300;;0090016200;GPFREV;210216349R;SLI---2112;1;1206;1010;1085;154,925;0;GERB--0528_1206_1010;none;202207060000;202207120915;17;100
0090016200_03072022000043;0061995901;;0090016200;G034E;289706883R;SLI---2112;1;1206;1010;485;31,360;0;GERB--0528_1206_1010;none;202208240000;202208260800;25;100
0090016200_03072022000044;0001295511;;0090016200;GPFREV;806829001R;SLI---2112;1;1206;1010;1083;129,710;0;GERB--0528_1206_1010;none;202207250000;202207270845;9;100
0090016200_03072022000045;0000239401;;0090016200;G014B1;683102443R;SLI---2112;1;1206;1010;1085;96,800;0;GERB--0528_1206_1010;none;202208220000;202208290745;5;100
0090016200_03072022000046;0028879100;;0090016200;G094R;755387956R;SLI---0130;1;800;600;560;110,660;42;GERB--0588_800_600;none;202208290000;202208310645;2;100
0090016200_03072022000047;0009624700;;0090016200;G024G1;625301478R;SFDA--0136;3;1600;1200;930;554,870;45;GERB--1613_1600_1200;none;202207210000;202207220715;11;100
0090016200_03072022000048;0002417607;;0090016200;G024G1;543028696R;SFDA--9440;3;1200;1000;975;377,000;45;GERB--1213_1200_1000;none;202207110000;202207150845;8;100
0090016200_03072022000049;0028879100;;0090016200;G094R;776486561R;SLI---0770;3;1200;1000;975;286,200;45;GERB--1213_1200_1000;none;202207190000;202207210800;3;100
0090016200_03072022000050;0002573222;;0090016200;G094R;732566726R;SLI---0770;1;1200;1000;975;593,000;45;GERB--1213_1200_1000;none;202209010000;202209060630;8;100
0090016200_03072022000051;0022040200;;0090016200;G094R;751643410R;CON-S-0130;1;780;570;478;158,000;47;GERB--3195_780_570;widthwise;202207120000;202207180700;3;4
0090016200_03072022000052;0009624700;;0090016200;G024G1;544013074R;SFDA--0108;36;1600;1200;750;391,656;45;GERB--1613_1600_1200;none;202209080000;202209090715;8;100
0090016200_03072022000053;0028879100;;0090016200;G094R;749781671R;SLI---0130;1;800;600;560;275,600;42;GERB--0588_800_600;none;202207220000;202207260800;17;100
0090016200_03072022000054;0006276700;;0090016200;GPFREV;739017451R;ECM---5612;9;1600;1200;1250;186,356;45;GERB--1612_1600_1200;none;202207050000;202207071045;3;100
0090016200_03072022000055;0024936101;;0090016200;GPFREV;341041078R;SLI---0770;19;1200;1000;975;194,600;45;GERB--1213_1200_1000;none;202208230000;202208300545;7;100
0090016200_03072022000056;0009624700;;0090016200;G024G1;544641872R;SLI---2112;1;1206;1010;681;756,100;0;GERB--0528_1206_1010;none;202208310000;202209010715;12;100
0090016200_03072022000057;0025361700;;0090016200;GPFREV;827218954R;SLI---0770;2;1200;1000;975;222,480;45;GERB--1213_1200_1000;none;202209020000;202209091115;12;100
0090016200_03072022000058;0061995901;;0090016200;CPLMCA;289409653R;SLI---2112;1;1206;1010;1085;156,800;0;GERB--0528_1206_1010;none;202208240000;202208260800;36;100
0090016200_03072022000059;0024989703;;0090016200;GPFREV;217453231R;SLI---2112;1;1206;1010;385;86,700;0;GERB--0528_1206_1010;none;202207180000;202208230900;33;100
0090016200_03072022000060;0001746907;;0090016200;GPFREV;462524946R;SLI---2112;3;1206;1010;787;98,480;0;GERB--0528_1206_1010;none;202208230000;202208290645;8;100
0090016200_03072022000061;0022060301;;0090016200;G114S;822109573R;MTEM--8000;2;1200;1200;1490;323,156;45;GERB--0041_1200_1200;none;202207250000;202207270615;7;100
0090016200_03072022000062;0000239401;;0090016200;G014B1;683102443R;SLI---2112;1;1206;1010;1085;96,800;0;GERB--0528_1206_1010;none;202207040000;202207091030;5;100
0090016200_03072022000063;0011618300;;0090016200;GPFREV;217411818R;SLI---2112;1;1206;1010;1085;85,100;0;GERB--0528_1206_1010;none;202207250000;202208190915;22;100
0090016200_03072022000064;0026372000;;0090016200;GPFREV;281569368R;SLI---0770;15;1200;1000;975;317,000;45;GERB--1213_1200_1000;none;202207260000;202208310915;9;100
0090016200_03072022000065;0011891801;;0090016200;GPFREV;924549324R;SLI---2112;1;1206;1010;1085;133,550;0;GERB--0528_1206_1010;none;202207150000;202207221000;19;100
0090016200_03072022000066;0040741601;;0090016200;CPLMCA;850471632R;SLI---2112;1;1206;1010;785;133,920;0;GERB--0528_1206_1010;none;202208240000;202208260615;46;100
0090016200_03072022000067;0006701103;;0090016200;G024G1;214811343R;SFDA--9353;4;1200;1000;975;163,660;45;GERB--1213_1200_1000;none;202208180000;202208220800;4;100
0090016200_03072022000068;0025050301;;0090016200;GPFREV;410005038R;SLI---0770;1;1200;1000;975;1046,952;45;GERB--1213_1200_1000;none;202208220000;202208291045;34;100
0090016200_03072022000069;0024979000;;0090016200;G094R;763900819R;SLI---1200;4;1600;1200;930;283,060;45;GERB--1613_1600_1200;none;202207110000;202207130800;5;100
0090016200_03072022000070;0040741601;;0090016200;CPLMCA;622219303R;SLI---2112;1;1206;1010;485;89,400;0;GERB--0528_1206_1010;none;202207080000;202207110545;19;100
0090016200_03072022000071;0000239401;;0090016200;CPLMCA;684210344R;SLI---2112;1;1206;1010;585;59,520;0;GERB--0528_1206_1010;none;202207040000;202207091030;22;100
0090016200_03072022000072;0021448500;;0090016200;GPFREV;985K22154R;SLI---2112;1;1206;1010;1085;156,200;0;GERB--0528_1206_1010;none;202209070000;202209081045;9;100
0090016200_03072022000073;0028879100;;0090016200;G114S;901243060R;SLI---0601;1;1200;1000;750;203,800;45;GERB--1213_1200_1000;none;202208230000;202208250800;3;100
0090016200_03072022000074;0028879100;;0090016200;G094R;755399905R;SLI---0130;1;800;600;560;134,720;42;GERB--0588_800_600;none;202208220000;202208240800;2;100
0090016200_03072022000075;0024979000;;0090016200;G114S;743314402R;SLI---1200;7;1600;1200;930;419,452;45;GERB--1613_1600_1200;none;202207060000;202207080800;7;100
0090016200_03072022000076;0028879100;;0090016200;G094R;799123428R;SLI---0770;6;1200;1000;975;226,410;45;GERB--1213_1200_1000;none;202209010000;202209050800;3;100
0090016200_03072022000077;0026976701;;0090016200;GPFREV;248093241R;SLI---2112;1;1206;1010;385;40,166;0;GERB--0528_1206_1010;none;202207260000;202208310915;192;100
0090016200_03072022000078;0005315103;;0090016200;G043G;803300720R;SFDA--0133;10;1600;1200;750;190,400;45;GERB--1613_1600_1200;none;202208300000;202209020645;5;100
0090016200_03072022000079;0007562710;;0090016200;G114S;821889381R;CON-S-0130;3;780;570;478;100,080;47;GERB--3195_780_570;widthwise;202208240000;202208291035;3;4
0090016200_03072022000080;0026610800;;0090016200;GPFREV;901374531R;SLI---0601;2;1200;1000;750;266,800;45;GERB--1213_1200_1000;none;202207250000;202208180630;5;100
0090016200_03072022000081;0001295511;;0090016200;GPFREV;969300286R;SLI---2112;1;1206;1010;1083;100,310;0;GERB--0528_1206_1010;none;202208220000;202208240845;3;100
0090016200_03072022000082;0028333101;;0090016200;GPFREV;668A20189R;SLI---0770;1;1200;1000;975;128,040;45;GERB--1213_1200_1000;none;202208180000;202208221500;3;100
0090016200_03072022000083;0005915200;;0090016200;GPFREV;215597022R;SLI---0770;11;1200;1000;975;126,280;45;GERB--1213_1200_1000;none;202207190000;202207260745;1;100
0090016200_03072022000084;0022091301;;0090016200;G094R;743572650R;SLI---0760;2;1200;1000;930;614,600;45;GERB--1213_1200_1000;none;202209070000;202209120915;9;100
0090016200_03072022000085;0028879100;;0090016200;G094R;674164280R;SLI---2112;1;1206;1010;385;144,100;0;GERB--0528_1206_1010;none;202208290000;202208310800;15;100
0090016200_03072022000086;0027029800;;0090016200;G014B1;622565347R;SLI---0770;2;1200;1000;975;140,928;45;GERB--1213_1200_1000;none;202207110000;202207130900;1;100
0090016200_03072022000087;0002417607;;0090016200;G024G1;543028696R;SFDA--9440;10;1200;1000;975;377,000;45;GERB--1213_1200_1000;none;202208190000;202208240845;8;100
0090016200_03072022000088;0028333101;;0090016200;GPFREV;749854648R;SLI---2112;2;1206;1010;1085;210,800;0;GERB--0528_1206_1010;none;202207190000;202207210545;14;100
0090016200_03072022000089;0021448500;;0090016200;GPFREV;985P11158R;SLI---1200;2;1600;1200;930;168,240;45;GERB--1613_1600_1200;none;202207280000;202208181045;2;100
0090016200_03072022000090;0029251000;;0090016200;GPFREV;260105399R;ECM---5364;2;1200;1000;990;78,000;25;GERB--0011_1200_1000;none;202207200000;202207270930;5;100
0090016200_03072022000091;0021448500;;0090016200;GPFREV;985P01710R;SLI---1200;6;1600;1200;930;167,820;45;GERB--1613_1600_1200;none;202207220000;202207251045;2;100
0090016200_03072022000092;0024936101;;0090016200;GPFREV;341447631R;SLI---2112;1;1206;1010;385;23,780;0;GERB--0528_1206_1010;none;202208300000;202209060545;9;100
0090016200_03072022000093;0041681300;;0090016200;GPFREV;474010436R;ECA---0021;1;1200;1000;445;28,110;0;GERB--3551_1200_1000;none;202207250000;202208301130;198;100
0090016200_03072022000094;0021448500;;0090016200;GPFREV;969124596R;SLI---2112;1;1206;1010;385;67,780;0;GERB--0528_1206_1010;none;202207200000;202207211045;5;100
0090016200_03072022000095;0021448500;;0090016200;GPFREV;738264323R;SLI---2112;1;1206;1010;385;25,620;0;GERB--0528_1206_1010;none;202208180000;202208191045;25;100
0090016200_03072022000096;0027902200;;0090016200;GPFREV;747613376R;SLI---0770;1;1200;1000;975;303,000;45;GERB--1213_1200_1000;none;202207260000;202207280715;22;100
0090016200_03072022000097;0005915200;;0090016200;GPFREV;921144415R;SLI---0770;3;1200;1000;975;157,960;45;GERB--1213_1200_1000;none;202207200000;202207271015;4;100
0090016200_03072022000098;0007908422;;0090016200;GPFREV;745406051R;SLI---0770;3;1200;1000;975;442,080;45;GERB--1213_1200_1000;none;202208190000;202208230545;13;100
0090016200_03072022000099;0000239401;;0090016200;CPLMCA;969362312R;SLI---2112;4;1206;1010;1185;119,100;0;GERB--0528_1206_1010;none;202209050000;202209120745;6;100
0090016200_03072022000100;0024979000;;0090016200;G114S;754325150R;SLI---1200;3;1600;1200;930;539,800;45;GERB--1613_1600_1200;none;202207060000;202207080800;10;100
0090016200_03072022000101;0028879100;;0090016200;G114S;776E89542R;SLI---0130;1;800;600;560;201,800;42;GERB--0588_800_600;none;202208300000;202209010800;5;100
0090016200_03072022000102;0027797100;;0090016200;G024G1;921004063R;SFDA--9160;11;1200;1000;975;191,640;45;GERB--1213_1200_1000;none;202208230000;202208261030;8;100
0090016200_03072022000103;0001746907;;0090016200;GPFREV;463151462R;ECM---8590;2;2810;1350;710;231,700;45;GERB--2351_2810_1350;none;202207190000;202207250645;11;100
0090016200_03072022000104;0026610800;;0090016200;GPFREV;901349360R;SLI---0601;2;1200;1000;750;248,800;45;GERB--1213_1200_1000;none;202208240000;202208300630;5;100
0090016200_03072022000105;0026610800;;0090016200;G094R;755203425R;SLI---1200;1;1600;1200;930;318,190;45;GERB--1613_1600_1200;none;202207150000;202207200745;7;100
0090016200_03072022000106;0026610800;;0090016200;G094R;755226428R;SLI---1200;1;1600;1200;930;318,190;45;GERB--1613_1600_1200;none;202207250000;202207280745;7;100
0090016200_03072022000107;0002695000;;0090016200;GPFREV;285254606R;ECA---0021;1;1200;1000;345;73,180;0;GERB--3551_1200_1000;none;202207190000;202207260545;226;100
0090016200_03072022000108;0024099003;;0090016200;GPFREV;765175500R;SLI---1200;9;1600;1200;930;339,316;45;GERB--1613_1600_1200;none;202207280000;202208240700;7;100
0090016200_03072022000109;0028879100;;0090016200;G094R;764972076R;SLI---0130;1;800;600;560;146,500;42;GERB--0588_800_600;none;202208180000;202208220800;2;100
0090016200_03072022000110;0005915200;;0090016200;GPFREV;215589759R;SLI---0770;2;1200;1000;975;138,912;45;GERB--1213_1200_1000;none;202208290000;202209051045;2;100
0090016200_03072022000111;0029350210;;0090016200;G024G1;638444133R;SLI---0770;11;1200;1000;975;166,440;45;GERB--1213_1200_1000;none;202207150000;202207201030;3;100
0090016200_03072022000112;0025831000;;0090016200;GPFREV;572105484R;SLI---0770;5;1200;1000;975;247,788;45;GERB--1213_1200_1000;none;202207280000;202208241000;4;100
0090016200_03072022000113;0000923681;;0090016200;G132B;8200267060;ECA---0450;1;1460;1160;650;288,840;45;GERB--2244_1460_1160;none;202207220000;202207270715;4;100
0090016200_03072022000114;0028879100;;0090016200;G094R;767K69273R;SLI---0770;1;1200;1000;975;710,400;45;GERB--1213_1200_1000;none;202207220000;202207260800;12;100
0090016200_03072022000115;0027029800;;0090016200;G014B1;622562508R;SLI---0770;4;1200;1000;975;139,968;45;GERB--1213_1200_1000;none;202209020000;202209060900;2;100
0090016200_03072022000116;0025831000;;0090016200;GPFREV;572108500R;SLI---0770;1;1200;1000;975;246,528;45;GERB--1213_1200_1000;none;202208230000;202208301000;5;100
0090016200_03072022000117;0011891801;;0090016200;GPFREV;924C71050R;SLI---2112;1;1206;1010;1391;183,200;0;GERB--0528_1206_1010;none;202208300000;202209061000;24;100
0090016200_03072022000118;0025361700;;0090016200;GPFREV;807201389R;SLI---0770;2;1200;1000;975;210,100;45;GERB--1213_1200_1000;none;202207250000;202208191115;10;100
0090016200_03072022000119;0000239401;;0090016200;CPLMCA;684219906R;SLI---2112;1;1206;1010;1181;116,650;0;GERB--0528_1206_1010;none;202208220000;202208290745;4;100
0090016200_03072022000120;0028681300;;0090016200;GPFREV;769226890R;SLI---2112;1;1206;1010;785;77,500;0;GERB--0528_1206_1010;none;202208240000;202208260915;46;100
0090016200_03072022000121;0028075900;;0090016200;GPFREV;544H68643R;SLI---1200;25;1600;1200;930;318,915;45;GERB--1613_1600_1200;none;202208300000;202209060545;7;100
0090016200_03072022000122;0001746907;;0090016200;GPFREV;463159507R;SLI---2112;1;1206;1010;385;59,500;0;GERB--0528_1206_1010;none;202208230000;202208290645;64;100
0090016200_03072022000123;0021448500;;0090016200;GPFREV;769105405R;SFDA--6902;1;1600;1200;930;157,420;45;GERB--1613_1600_1200;none;202209060000;202209071045;2;100
0090016200_03072022000124;0027029800;;0090016200;G014B1;622562508R;SLI---0770;2;1200;1000;975;139,968;45;GERB--1213_1200_1000;none;202208290000;202208310900;2;100
0090016200_03072022000125;0002857202;;0090016200;GPFREV;265559081R;KFDA--0072;8;1209;1007;990;137,500;25;GERB--2034_1209_1007;none;202207220000;202208180900;12;100
0090016200_03072022000126;0027029800;;0090016200;G014B1;628105159R;SLI---0770;1;1200;1000;975;138,060;45;GERB--1213_1200_1000;none;202208260000;202208300900;2;100
0090016200_03072022000127;0023393501;;0090016200;G014B1;244109494R;ECM---6905;3;1200;1000;750;1128,360;0;GERB--0011_1200_1000;none;202207070000;202207120700;19;100
0090016200_03072022000128;0021448500;;0090016200;GPFREV;739C03193R;SLI---2112;1;1206;1010;485;52,600;0;GERB--0528_1206_1010;none;202209050000;202209061045;6;100
0090016200_03072022000129;0028879100;;0090016200;G094R;984793355R;SLI---0130;2;800;600;560;413,960;42;GERB--0588_800_600;none;202207190000;202207210800;7;100
0090016200_03072022000130;0024979000;;0090016200;G094R;743702698R;SLI---0901;17;1600;1200;750;218,255;45;GERB--1613_1600_1200;none;202209070000;202209090800;4;100
0090016200_03072022000131;0026610800;;0090016200;G094R;641017269R;SLI---0601;1;1200;1000;750;411,700;45;GERB--1213_1200_1000;none;202207050000;202207080745;6;100
0090016200_03072022000132;0011614202;;0090016200;GPFREV;260608525R;ECM---4774;8;1209;1007;1017;94,064;25;GERB--2034_1209_1007;none;202207260000;202208220545;10;100
0090016200_03072022000133;0028333101;;0090016200;GPFREV;749409570R;SLI---1200;3;1600;1200;930;192,400;45;GERB--1613_1600_1200;none;202208290000;202208310545;2;100
0090016200_03072022000134;0028333101;;0090016200;GPFREV;749409570R;SLI---1200;3;1600;1200;930;192,400;45;GERB--1613_1600_1200;none;202209020000;202209060545;2;100
0090016200_03072022000135;0002555101;;0090016200;G014B1;638755472R;SLI---2112;1;1206;1010;784;75,980;0;GERB--0528_1206_1010;none;202207190000;202207220845;22;100
0090016200_03072022000136;0028879100;;0090016200;G094R;765857937R;SLI---2112;1;1206;1010;1185;395,150;0;GERB--0528_1206_1010;none;202208290000;202208310800;7;100
0090016200_03072022000137;0007562700;;0090016200;G094R;641115323R;SLI---0770;7;1200;1000;975;261,080;45;GERB--1213_1200_1000;none;202208230000;202208261035;4;100
0090016200_03072022000138;0022040200;;0090016200;G094R;648869693R;CON-S-0130;1;780;570;478;127,500;47;GERB--3195_780_570;widthwise;202209070000;202209120700;5;4
0090016200_03072022000139;0000239401;;0090016200;CPLMCA;684219906R;SLI---2112;1;1206;1010;1181;116,650;0;GERB--0528_1206_1010;none;202207120000;202207201015;4;100
0090016200_03072022000140;0029350210;;0090016200;G024G1;767493785R;SLI---1200;4;1600;1200;930;206,000;45;GERB--1613_1600_1200;none;202208300000;202209021030;6;100
0090016200_03072022000141;0025361700;;0090016200;GPFREV;827218954R;SLI---0770;3;1200;1000;975;222,480;45;GERB--1213_1200_1000;none;202207120000;202207201115;12;100
0090016200_03072022000142;0011614202;;0090016200;GPFREV;260103264R;ECM---4774;9;1209;1007;1017;94,064;25;GERB--2034_1209_1007;none;202208290000;202209050545;10;100
0090016200_03072022000143;0002573222;;0090016200;G094R;430185577R;SLI---1200;6;1600;1200;930;372,900;45;GERB--1613_1600_1200;none;202208250000;202208300630;7;100
0090016200_03072022000144;0025356300;;0090016200;CCIZ2;963021026R;SLI---2112;1;1206;1010;1246;117,800;0;GERB--0528_1206_1010;none;202208290000;202209010815;18;100
0090016200_03072022000145;0028879100;;0090016200;G094R;776632501R;SLI---2112;1;1206;1010;385;174,900;0;GERB--0528_1206_1010;none;202207110000;202207130800;16;100
0090016200_03072022000146;0028879100;;0090016200;G114S;901251391R;SLI---0601;1;1200;1000;750;203,800;45;GERB--1213_1200_1000;none;202209050000;202209070800;3;100
0090016200_03072022000147;0042375704;;0090016200;GPFREV;926006UB0A;SLI---0770;4;1200;1000;975;658,000;45;GERB--1213_1200_1000;none;202207130000;202207210845;71;100
0090016200_03072022000148;0026610800;;0090016200;G094R;755207176R;SLI---1200;5;1600;1200;930;303,964;45;GERB--1613_1600_1200;none;202209070000;202209120745;5;100
0090016200_03072022000149;0007562710;;0090016200;G094R;745K40406R;CON-S-0130;1;780;570;478;95,400;47;GERB--3195_780_570;widthwise;202208250000;202208301035;2;4
0090016200_03072022000150;0001746907;;0090016200;GPFREV;463154510R;SLI---2112;1;1206;1010;585;128,000;0;GERB--0528_1206_1010;none;202207190000;202207250645;128;100
0090016200_03072022000151;0007562710;;0090016200;G114S;901488792R;CON-S-0130;6;780;570;478;107,100;47;GERB--3195_780_570;widthwise;202207130000;202207191035;3;4
0090016200_03072022000152;0021448500;;0090016200;GPFREV;739C01447R;SLI---2112;1;1206;1010;485;53,000;0;GERB--0528_1206_1010;none;202207110000;202207121045;5;100
0090016200_03072022000153;0000923601;;0090016200;GPFREV;8200473806;SLI---2112;1;1206;1010;1085;105,650;0;GERB--0528_1206_1010;none;202207110000;202207150545;2;100
0090016200_03072022000154;0025767300;;0090016200;GPFREV;751755529R;SLI---1200;3;1600;1200;930;569,800;45;GERB--1613_1600_1200;none;202209010000;202209080645;15;100
0090016200_03072022000155;0026610800;;0090016200;G094R;656B82560R;SLI---0770;2;1200;1000;975;315,660;45;GERB--1213_1200_1000;none;202209060000;202209090745;12;100
0090016200_03072022000156;0022040200;;0090016200;G014B1;241377794R;SLI---2112;1;1206;1010;385;90,900;0;GERB--0528_1206_1010;none;202208220000;202208250700;20;100
0090016200_03072022000157;0028879100;;0090016200;G094R;764972076R;SLI---0130;1;800;600;560;146,500;42;GERB--0588_800_600;none;202207280000;202208190800;2;100
0090016200_03072022000158;0000239401;;0090016200;CPLMCA;848103563R;PAL-S-0543;2;1206;1010;979;69,940;0;GERB--0528_1206_1010;none;202207070000;202207131015;19;100
0090016200_03072022000159;0028879100;;0090016200;G094R;745435428R;SLI---0130;1;800;600;560;117,200;42;GERB--0588_800_600;none;202208310000;202209020800;2;100
0090016200_03072022000160;0028879100;;0090016200;G094R;745A84598R;SLI---0130;1;800;600;560;255,140;42;GERB--0588_800_600;none;202209080000;202209120800;6;100
0090016200_03072022000161;0028333101;;0090016200;GPFREV;679000277R;SLI---0760;3;1200;1000;930;126,073;45;GERB--1213_1200_1000;none;202208300000;202209010545;5;100
0090016200_03072022000162;0024979000;;0090016200;G114S;801B10864R;SLI---0770;1;1200;1000;975;314,760;45;GERB--1213_1200_1000;none;202207260000;202207280800;5;100
0090016200_03072022000163;0024979000;;0090016200;G094R;763906340R;SLI---1200;4;1600;1200;930;283,550;45;GERB--1613_1600_1200;none;202207190000;202207210800;5;100
